t,x,y,vx,vy,theta,thr,wind_vx,wind_vy,r
122,513.9347650353228,2401.788304726687,34.86195390083133,-2.8115879851474315,0.0,0.5,0.0,0.0,-0.0215189226120574
123,517.4223695622055,2401.501932767065,34.89013663682293,-2.915851207293509,0.0,1.0,0.0,0.0,-0.036554089191415395
124,520.8836506278761,2401.257236493443,34.335484676589594,-1.9780742651360712,0.1745,0.0,0.0,0.0,-0.48011202770867467
125,524.3167227559835,2401.0458622580463,34.32595788555679,-2.2494104428010804,0.0,0.5,0.0,0.0,-0.3223442687150119
126,527.7511801722262,2400.809746535062,34.36319043929705,-2.472904016887716,0.0,1.0,0.0,0.0,-0.19432281035217241
127,531.1618474770158,2400.6029730392943,33.850155656494444,-1.66256589846348,0.1745,0.0,0.0,0.0,-0.6496492142958005
128,534.5466291487605,2400.419645332752,33.84547777839901,-2.0039882323759994,0.0,0.5,0.0,0.0,-0.44841522156906555
129,537.9332536503474,2400.205147188085,33.8870122533382,-2.285974660965821,0.0,1.0,0.0,0.0,-0.28414143275063836
130,541.3213558106203,2399.9649857107074,33.875030952118664,-2.5172548865875854,0.0,0.5,0.0,0.0,-0.1478256375217521
131,544.708113269094,2399.703708622577,33.86011821735581,-2.708286876021537,0.0,0.5,0.0,0.0,-0.03501740012653243
132,548.0907531352115,2399.424985096003,33.79267910499284,-2.866183655448872,0.0,0.0,0.0,0.0,-0.06097489231726594
133,551.4715486131662,2399.131746038347,33.823230454102585,-2.9985974976696865,0.0,1.0,0.0,0.0,-0.1371783537077706
134,554.8272696075778,2398.8744885669494,33.291189434129834,-2.1465519302802667,0.1745,0.0,0.0,0.0,-0.34353011182156307
135,558.1355151667718,2398.6931802465865,32.87372174974987,-1.4796144769725101,0.1745,0.5,0.0,0.0,-0.7317958324876948
136,561.4203772186635,2398.525188091668,32.82351928808379,-1.8802286214007045,0.0,0.0,0.0,0.0,-0.48702874807855634
137,564.7025151313079,2398.320451239507,32.81923896480491,-2.2145084218268467,0.0,0.5,0.0,0.0,-0.2840046400182189
138,567.9614736170874,2398.1304231532636,32.3599307507862,-1.5860533030370592,0.1745,0.0,0.0,0.0,-0.652058576956721
