t,x,y,vx,vy,theta
0,114.72713507275482,2742.653420464949,40.198539143954946,-2.267270063716363,-0.0732061385791225
1,118.74560292175413,2742.3957107834685,40.17081783603127,-2.8869235658883285,-0.0732061385791225
2,122.76158291942909,2742.0824028548172,40.14878211746787,-3.3792350071404176,-0.0732061385791225
3,126.77554631647692,2741.72493698127,40.13048582348877,-3.770082463804049,-0.0732061385791225
4,130.787804136599,2741.332424808287,40.11467057895247,-4.080160995850029,-0.0732061385791225
5,134.79856356561797,2740.912115819949,40.10051800142714,-4.326018770910846,-0.0732061385791225
6,138.8079640834405,2740.4697712281218,40.08749235502383,-4.520873065640574,-0.0732061385791225
7,142.81610071327455,2740.0099643492995,40.07524024165725,-4.67526451080127,-0.0732061385791225
8,146.82303904856687,2739.536321842562,40.063526464188904,-4.797585623948109,-0.0732061385791225
9,150.8288250167689,2739.051717137053,40.052192899851555,-4.894508486227365,-0.0732061385791225
10,154.83349126375305,2738.5584251962346,40.041132039831346,-4.971330330143757,-0.0732061385791225
11,158.83706136038307,2738.0582460777114,40.03026989276913,-5.032252040318533,-0.0732061385791225
12,162.83955259898585,2737.552603380825,40.01955487928658,-5.0806018974055425,-0.0732061385791225
13,166.8409778714671,2737.042622546391,40.00895057033805,-5.119014791275909,-0.0732061385791225
14,170.84134694503905,2736.5291930379244,39.99843090110122,-5.149575378062275,-0.0732061385791225
15,174.8406673394477,2736.013017660584,39.987976987071576,-5.173932168746704,-0.0732061385791225
16,178.83894493797976,2735.4946516384407,39.97757498356982,-5.193388274122932,-0.0732061385791225
17,182.83618441865272,2734.9745335514085,39.96721462988964,-5.208973466519358,-0.0732061385791225
18,186.83238956248096,2734.453009811564,39.95688824667478,-5.221501330378081,-0.0732061385791225
19,190.82756347663434,2733.9303540180563,39.94659003639272,-5.231614539771582,-0.0732061385791225
20,194.8217087578943,2733.4067822560824,39.93631558880676,-5.2398206997069785,-0.0732061385791225
21,198.8148276136749,2732.882465186135,39.92606152680542,-5.246520699243307,-0.0732061385791225
22,202.80692195249406,2732.3575375947007,39.91582524957768,-5.252031129440348,-0.0732061385791225
23,206.79799345218294,2731.8321059381515,39.90560474419996,-5.256602001544029,-0.0732061385791225
24,210.7880436116898,2731.306254300752,39.89539844593725,-5.260430746446658,-0.0732061385791225
25,214.7770737906705,2730.7800490997597,39.88520513367681,-5.263673273393297,-0.0732061385791225
26,218.76508523990466,2730.25354280088,39.87502385100621,-5.266452704201724,-0.0732061385791225
27,222.7520791247659,2729.7267768521324,39.864853846218544,-5.268866270754409,-0.0732061385791225
28,226.73805654339822,2729.199784000517,39.85469452642733,-5.270990761553249,-0.0732061385791225
29,230.72301854083423,2728.672590121323,39.8445454222931,-5.2728868223197445,-0.0732061385791225
30,234.7069661199885,2728.1452156626247,39.83440616079205,-5.274602351646058,-0.0732061385791225
31,238.68990025023407,2727.617676785938,39.82427644411957,-5.276175182088485,-0.0732061385791225
32,242.67182187410504,2727.08998626698,39.81415603329952,-5.277635197076509,-0.0732061385791225
33,246.65273191254101,2726.5621542070066,39.80404473541978,-5.279006002383931,-0.0732061385791225
34,250.63263126899565,2726.0341885945913,39.79394239367289,-5.2803062459224375,-0.0732061385791225
35,254.61152083265796,2725.506095749301,39.783848879573405,-5.2815506598832815,-0.0732061385791225
36,258.5894014809801,2724.9778806721233,39.77376408686857,-5.282750883668739,-0.0732061385791225
37,262.56627408166196,2724.4495473222523,39.76368792676915,-5.2839161137504025,-0.0732061385791225
38,266.54213949421097,2723.921098835721,39.753620324211184,-5.285053616877096,-0.0732061385791225
39,270.51699857116773,2723.392537698108,39.74356121492378,-5.286169135386379,-0.0732061385791225
40,274.4908521590703,2722.8638658809728,39.73351054312803,-5.287267207319802,-0.0732061385791225
41,278.4637010992132,2722.3350849496437,39.72346825973036,-5.288351419263292,-0.0732061385791225
42,282.4355462282449,2721.8061961483772,39.713434320903595,-5.2894246060617105,-0.0732061385791225
43,286.40638837863867,2721.2772004676453,39.70340868697214,-5.290489008578787,-0.0732061385791225
44,290.37622837906406,2720.7480986973,39.69339132153597,-5.291546398322844,-0.0732061385791225
45,294.34506705468,2720.218891468589,39.68338219078208,-5.2925981759030005,-0.0732061385791225
