t,x,y,vx,vy,theta,thr,wind_vx,wind_vy,r
45,590.1414207033322,264.33654573048847,63.37212860035384,-75.98290056802156,0.1745,0.5,29.444059333551778,-78.02034844449581,-17.332554874371656
46,596.4704273436872,256.73996586892235,63.20800420674576,-75.94869666330074,0.1745,1.0,29.444059333551778,-78.02034844449581,-17.358777634263525
47,602.7832480655821,249.14596598990056,63.04841023115193,-75.93130091713536,0.1745,1.0,29.444059333551778,-78.02034844449581,-17.38652685551539
48,609.0765991783041,241.55237163687863,62.818612023289305,-75.9405861433033,0.1745,0.25,29.444059333551778,-78.02034844449581,-17.428756208752542
49,615.3483860284098,233.957366266995,62.61712497882408,-75.95952125436965,0.1745,0.5,29.444059333551778,-78.02034844449581,-17.467901841198643
50,621.5989299212645,226.35972757310745,62.393752878270355,-75.99325262338125,0.1745,0.25,29.444059333551778,-78.02034844449581,-17.512480268655594
51,627.8284902712547,218.7584577731192,62.19745412153552,-76.03214337638379,0.1745,0.5,29.444059333551778,-78.02034844449581,-17.553554249732354
52,634.040969763118,211.1533903604899,62.052135715730884,-76.0692048762022,0.1745,1.0,29.444059333551778,-78.02034844449581,-17.586415667992807
53,640.234039439389,203.54356069432328,61.80925780968943,-76.12738844713043,0.1745,0.0,29.444059333551778,-78.02034844449581,-17.63747280331572
54,646.4078305176511,195.92843684481932,61.666563755552936,-76.17508854294901,0.1745,1.0,29.444059333551778,-78.02034844449581,-17.671391204307497
55,652.5673726697014,188.30844608378627,61.52427928545434,-76.22472667771213,0.1745,1.0,29.444059333551778,-78.02034844449581,-17.705529588271748
56,658.7077782639743,180.68254200387798,61.28383260000384,-76.29335492045341,0.1745,0.0,29.444059333551778,-78.02034844449581,-17.757767046081035
57,664.8241993829453,173.0495179238127,61.04458977941587,-76.36712668085282,0.1745,0.0,29.444059333551778,-78.02034844449581,-17.810569741071266
58,670.9179752516513,165.4091185264167,60.8309275947048,-76.44086126706658,0.1745,0.25,29.444059333551778,-78.02034844449581,-17.8593659638287
59,676.9904109091999,157.76121156910304,60.61778555626722,-76.51727787920653,0.1745,0.25,29.444059333551778,-78.02034844449581,-17.908494575996542
60,683.0452453291315,150.10619963955213,60.47890284236392,-76.5829607118115,0.1745,1.0,29.444059333551778,-78.02034844449581,-17.944382836988034
61,689.0824773236418,142.44401177472824,60.26573704784307,-76.6607965846664,0.1745,0.25,29.444059333551778,-78.02034844449581,-17.993812895679397
62,695.0971789279729,134.77371466844278,60.028295038779156,-76.74514554104265,0.1745,0.0,29.444059333551778,-78.02034844449581,-18.048063047059575
63,701.0930847874982,127.09570934111468,59.88982215172685,-76.81496100551936,0.1745,1.0,29.444059333551778,-78.02034844449581,-18.08453093000563
64,707.0751135026887,119.41079069472255,59.750752152083386,-76.88341192232322,0.1745,1.0,29.444059333551778,-78.02034844449581,-18.120949901553725
65,713.0382848407893,111.71821291184463,59.512674609926904,-76.9681437352353,0.1745,0.0,29.444059333551778,-78.02034844449581,-18.175535544101603
66,718.9801351302993,104.01744695538821,59.32433118027339,-77.04717539389306,0.1745,0.5,29.444059333551778,-78.02034844449581,-18.22138624015668
67,724.9043761000647,96.3089618658264,59.160488215033126,-77.12252639734304,0.1745,0.75,29.444059333551778,-78.02034844449581,-18.26282665878905
68,730.8134446146013,88.59317531662572,59.020882075697045,-77.19320458667062,0.1745,1.0,29.444059333551778,-78.02034844449581,-18.299756452358352
69,736.7048294015457,80.86972850570346,58.806813663191754,-77.27573163177456,0.1745,0.25,29.444059333551778,-78.02034844449581,-18.35038934007097
70,742.5735856189484,73.13771304440203,58.56831068486285,-77.364577594254,0.1745,0.0,29.444059333551778,-78.02034844449581,-18.405891142976316
71,748.4234327505134,65.39754549028214,58.4286319464368,-77.43877348814377,0.1745,1.0,29.444059333551778,-78.02034844449581,-18.443384189306105
72,754.2568128963054,57.64959970839047,58.238970969403034,-77.52014214968969,0.1745,0.5,29.444059333551778,-78.02034844449581,-18.490030546974534
73,760.0712180237568,49.89347967306682,58.049131579625524,-77.60225855678333,0.1745,0.5,29.444059333551778,-78.02034844449581,-18.53684827404345
74,765.8690910330395,42.12954639205489,57.90832860602728,-77.67640706345522,0.1745,1.0,29.444059333551778,-78.02034844449581,-18.574613950775674
75,771.6516170405309,34.35804485234817,57.74219154380099,-77.7536237306792,0.1745,0.75,29.444059333551778,-78.02034844449581,-18.616980800277613
76,777.4187402317746,26.579039679453484,57.60027228107062,-77.82647972721456,0.1745,1.0,29.444059333551778,-78.02034844449581,-18.654825935881735
77,783.1716396870734,18.79279515593288,57.45771682490568,-77.89841074319749,0.1745,1.0,29.444059333551778,-78.02034844449581,-18.692687880311894
78,788.9102543768529,10.999393112894726,57.31457697068428,-77.96963011756556,0.1745,1.0,29.444059333551778,-78.02034844449581,-18.730585030093
79,794.6345279518878,3.1988957599833645,57.17089453001372,-78.04031694066168,0.1745,1.0,29.444059333551778,-78.02034844449581,-18.768533025093458
80,800.3407147747433,-4.6093022376176105,56.95284192709833,-78.12364301135781,0.1745,0.25,29.444059333551778,-78.02034844449581,-10000.0
