t,x,y,vx,vy,theta,thr,wind_vx,wind_vy,r
0,129.84624413517344,881.6424470841605,40.86350152950914,4.380735612572827,0.059979426379907996,0.5,0.0,0.0,0.0
1,133.92027043222419,881.9631786707707,40.6170244115056,2.0338961196313052,-0.11452057362009199,0.25,0.0,0.0,-1.5930862916806008
2,137.97565404723076,882.0740455830759,40.49064788862621,0.1834421264709052,-0.11452057362009199,0.5,0.0,0.0,-0.683186921369965
3,142.02150138433248,882.0190135237237,40.4262988534082,-1.2840833135134357,-0.11452057362009199,0.5,0.0,0.0,-0.042436275367944976
4,146.05516181827048,881.9044449328916,40.24690982535185,-1.0072885031298013,0.059979426379907996,0.0,0.0,0.0,-0.09217484650328026
5,150.07260931655352,881.8142913272023,40.10204014030901,-0.7957836106555656,0.059979426379907996,0.25,0.0,0.0,-0.19581697337065024
6,154.06583970435884,881.7772881572894,39.76256761579728,0.05572021239544234,0.147229426379908,1.0,0.0,0.0,-0.6207253582463628
7,158.04022103060004,881.7816283084773,39.72505890902668,0.031082811361440244,0.059979426379907996,1.0,0.0,0.0,-0.6084299479570744
8,162.01054320196292,881.748697840723,39.681384518231134,-0.6896921664462785,-0.027270573620091998,0.0,0.0,0.0,-0.24525797650301195
9,165.97459744813597,881.6857278956252,39.59970040522981,-0.5697067355107316,0.059979426379907996,0.75,0.0,0.0,-0.30516161841413847
10,169.93192585012008,881.6334129575068,39.5468676344522,-0.47659202685597657,0.059979426379907996,1.0,0.0,0.0,-0.3519035611672982
11,173.88572737212516,881.5546782265386,39.52916280564951,-1.0981025925079262,-0.027270573620091998,0.25,0.0,0.0,-0.03749594948336231
12,177.82141922922258,881.487962214539,39.18467433629897,-0.2362176474832376,0.147229426379908,1.0,0.0,0.0,-0.4724129502350062
13,181.74028087407706,881.4305454644402,39.1925585607907,-0.9121173544926418,-0.027270573620091998,0.5,0.0,0.0,-0.12764702622113155
14,185.64317746489291,881.3791473095233,38.865373255526364,-0.11584574384663415,0.147229426379908,1.0,0.0,0.0,-0.5334469748377328
15,189.51333840434376,881.3979203082192,38.53784553349028,0.4913057177657454,0.147229426379908,0.5,0.0,0.0,-0.8481097902114147
16,193.34520043354067,881.4794005056431,38.0993950504482,1.138298230711081,0.1745,0.0,0.0,0.0,-1.1906454317555828
17,197.15781529669957,881.5554284166182,38.15290221273002,0.3822599887895175,0.0,1.0,0.0,0.0,-0.7937854937790172
18,200.96699010713664,881.5952315360457,38.030593996011156,0.4138023997613188,0.08725,0.5,0.0,0.0,-0.811118813186385
19,204.75342199723397,881.6683598357811,37.6980438059353,1.0487635949449086,0.1745,1.0,0.0,0.0,-1.1498953637725675
20,208.5158388129573,881.7670549947096,37.550292508530994,0.925139583625219,0.08725,0.0,0.0,0.0,-1.0864255878203184
