t,x,y,vx,vy,theta,thr,wind_vx,wind_vy,r
0,241.10194920752812,832.0456364242109,45.128736137943314,5.273427624830648,0.08705125416898729,0.5,0.0,0.0,-2.887438274384996
1,245.60457548219833,832.4491140664554,44.923789355460784,2.796125220060343,-0.0874487458310127,0.5,0.0,0.0,-1.804513235308557
2,250.09367458062488,832.6337069015764,44.85819261307007,0.8957314823576323,-0.0874487458310127,1.0,0.0,0.0,-0.9608041419948734
3,254.57648157708348,832.6502414811223,44.797947316101904,-0.5650398914387937,-0.0874487458310127,0.5,0.0,0.0,-0.3093437027588437
4,259.0424846074905,832.6255299204514,44.522113292038135,0.07080867802214286,0.08705125416898729,0.0,0.0,0.0,-0.5934680379722006
5,263.4902821822611,832.5693757673448,44.43383820337443,-1.193891740155053,-0.0874487458310127,0.0,0.0,0.0,-0.024455868932400857
6,267.9212945606833,832.4878158406397,44.186409365068954,-0.4373067939487336,0.08705125416898729,0.5,0.0,0.0,-0.36380429767430383
7,272.32675445523864,832.4723459386764,43.92278852603791,0.12790875468382612,0.08705125416898729,0.0,0.0,0.0,-0.6200505056246699
8,276.71467028750413,832.421635233763,43.83552811927169,-1.14212285295267,-0.0874487458310127,0.0,0.0,0.0,-0.040880351506104584
9,281.0863227637065,832.342536938033,43.59752140477628,-0.4398430616474921,0.08705125416898729,0.5,0.0,0.0,-0.36011910466602876
10,285.4332266540353,832.3248585230594,43.34055640179968,0.08627476217442043,0.08705125416898729,0.0,0.0,0.0,-0.6017695367310103
11,289.7605534912799,832.3536209016423,43.20598034309206,0.48897280948344096,0.08705125416898729,1.0,0.0,0.0,-0.7883939035009748
12,294.07650452605156,832.3355095522488,43.11304035234152,-0.8511997973544678,-0.0874487458310127,0.0,0.0,0.0,-0.16731072948651546
13,298.3744331061884,832.2795678620084,42.84553125039533,-0.26763400745289745,0.08705125416898729,0.0,0.0,0.0,-0.4372439815187632
14,302.6602496541932,832.1938250796723,42.87079970970055,-1.4472216392708401,-0.0874487458310127,1.0,0.0,0.0,-0.11270311994418372
15,306.9353823795049,832.0841604707155,42.631854796533666,-0.7460705398655723,0.08705125416898729,0.5,0.0,0.0,-0.2122322486972078
16,311.18567594751596,832.0359631509212,42.374016563687626,-0.21787585601890413,0.08705125416898729,0.0,0.0,0.0,-0.4594170810008111
17,315.41939143831644,831.9553381824052,42.300293252322085,-1.39462351430309,-0.0874487458310127,0.0,0.0,0.0,-0.09687634571284437
18,319.6404136096567,831.8485739974038,42.12015017448322,-0.740660185723821,0.08705125416898729,1.0,0.0,0.0,-0.2106318445589459
19,323.8423280617316,831.7993722546721,41.91813886701505,-0.24337466891132797,0.08705125416898729,0.5,0.0,0.0,-0.4462137228782776
20,328.02757753478846,831.7941826941906,41.7868505941213,0.13958345928019472,0.08705125416898729,1.0,0.0,0.0,-0.6292145905941813
21,332.20229376780566,831.7458214130052,41.707474066222964,-1.1068090829874448,-0.0874487458310127,0.0,0.0,0.0,-0.03183013901904494
22,336.3599741818472,831.6622974902615,41.44613421460784,-0.563669371884783,0.08705125416898729,0.0,0.0,0.0,-0.29049258552716223
23,340.492706347763,831.6265066525901,41.20850910370758,-0.1521473815430182,0.08705125416898729,0.0,0.0,0.0,-0.4886887927806746
24,344.6100084970534,831.552362001634,41.13753388210054,-1.3307456375796969,-0.0874487458310127,0.0,0.0,0.0,-0.08418906923092842
25,348.71058255309833,831.4468747180006,40.873947238798614,-0.7790000350898083,0.08705125416898729,0.0,0.0,0.0,-0.18144025973314848
26,352.7860075843405,831.3899486478487,40.63455338604507,-0.359521367949527,0.08705125416898729,0.0,0.0,0.0,-0.385656178964383
27,356.83839259771804,831.3698904702131,40.41314688150578,-0.04164218476141435,0.08705125416898729,0.0,0.0,0.0,-0.5420604176888859
28,360.8718051311955,831.3779124742242,40.25510378804348,0.20208226498370876,0.08705125416898729,0.5,0.0,0.0,-0.6631508364969958
29,364.87245143083834,831.4409447654785,39.757822204812925,1.0585635601036516,0.1745,0.0,0.0,0.0,-1.0952497271677328
