t,x,y,vx,vy,theta,thr,wind_vx,wind_vy,r
0,287.430774251535,617.3963350500849,41.18963629614589,5.262654835850301,0.07960452629938006,0.5,0.0,0.0,0.0
1,291.5421813789628,617.8029618416908,41.03850625241035,2.8698809962684066,-0.09489547370061993,1.0,0.0,0.0,-1.8136097477342679
2,295.642860554654,617.9959971226317,40.97507726141348,0.990824622549006,-0.09489547370061993,1.0,0.0,0.0,-0.900971611774754
3,299.7335237039774,618.0951300370964,40.83818572505457,0.9918336667447903,0.07960452629938006,0.25,0.0,0.0,-0.9032102891017775
4,303.8142961989284,618.194290905472,40.77726417396436,0.9913837007679728,0.07960452629938006,1.0,0.0,0.0,-0.9038395316268943
5,307.89446657478493,618.2563588123792,40.826143343166514,0.2499744373747118,-0.007645473700619937,1.0,0.0,0.0,-0.540247935912028
6,311.9728991644175,618.2889179738443,40.742508449485975,0.4012087919278433,0.07960452629938006,1.0,0.0,0.0,-0.6148131471958062
7,316.04075329061664,618.3346150159995,40.614574074496296,0.5127320511755971,0.07960452629938006,0.5,0.0,0.0,-0.67043265475936
8,320.1008706050951,618.3536538971098,40.58777221507347,-0.13195442897004805,-0.007645473700619937,0.25,0.0,0.0,-0.35300801973145124
9,324.13624225930636,618.385457227754,40.119660869151865,0.7680210418543691,0.16685452629938005,0.25,0.0,0.0,-0.8009264851737188
10,328.13013720390273,618.4997886327654,39.75823802277573,1.5186070583745113,0.1745,1.0,0.0,0.0,-1.1817913394097836
11,332.1059769322764,618.6115061248915,39.75855654469807,0.7157427841484824,0.0,0.5,0.0,0.0,-0.7783793368304964
12,336.06404044691965,618.7195128290431,39.402713748167145,1.44439129888223,0.1745,1.0,0.0,0.0,-1.1513175361377248
13,340.00186452985315,618.8242574362316,39.35376791050316,0.6505008448885068,0.0,0.0,0.0,0.0,-0.7491904619492918
14,343.92974325436654,618.8914672674549,39.203806579764354,0.6936957795775963,0.08725,0.25,0.0,0.0,-0.772585377072881
15,347.8465003692819,618.9624853885563,39.13133571854242,0.7266666424498717,0.08725,1.0,0.0,0.0,-0.7901899359775197
16,351.75609608162966,619.0362786914715,39.060578528412975,0.7491994158546638,0.08725,1.0,0.0,0.0,-0.8025010399684851
17,355.65802867343837,619.044506223329,38.97807330776116,-0.5846487787043892,-0.08725,0.0,0.0,0.0,-0.11903392886848493
18,359.54769627947843,618.9994013104877,38.815278813040614,-0.31744947812219765,0.08725,0.5,0.0,0.0,-0.25545891787498326
19,363.4216330426724,618.9779019618265,38.663456450838744,-0.11253749510056005,0.08725,0.5,0.0,0.0,-0.36085128453791837
20,367.27956613393616,618.9743378236128,38.49520537443655,0.04125473082561257,0.08725,0.25,0.0,0.0,-0.44055100732293195
21,371.1235028974761,618.9843925190188,38.38352989636245,0.15983917729368186,0.08725,0.75,0.0,0.0,-0.5024634790914522
22,374.9416161253617,619.0355985144404,37.978734661349904,0.8642807311384673,0.1745,0.5,0.0,0.0,-0.8743282828162436
23,378.7229587015048,619.149167190651,37.64811686151245,1.4070927930748431,0.1745,0.75,0.0,0.0,-1.1665473994155122
24,382.4846534554696,619.2805183099557,37.5857782177833,1.2199295930189953,0.08725,0.75,0.0,0.0,-1.0684569594623246
25,386.2409835373269,619.3634817900889,37.54082341936327,0.4393400096453024,0.0,0.0,0.0,0.0,-0.6536992757636263
26,389.9926676083767,619.3757973441751,37.492858001632484,-0.19302892792204496,0.0,0.0,0.0,0.0,-0.31674430810219195
27,393.7364701859648,619.3618175875372,37.38319355012936,-0.08656620483578867,0.08725,0.75,0.0,0.0,-0.3734427200205098
28,397.455022679376,619.3862877533911,36.98785631809516,0.5759695219136036,0.1745,0.5,0.0,0.0,-0.7312369331210072
29,401.14603157734086,619.440304768221,36.83232164120182,0.5043707746841875,0.08725,0.0,0.0,0.0,-0.6937710207093561
30,404.8251842022866,619.4877466652524,36.7507308577128,0.444467165943589,0.08725,0.75,0.0,0.0,-0.6618689403110655
31,408.4936332580262,619.5293204797467,36.61825025707907,0.38700912394208464,0.08725,0.25,0.0,0.0,-0.6314461851900426
32,412.152542270362,619.5656574769223,36.55992998963698,0.3397308195692707,0.08725,1.0,0.0,0.0,-0.6059991792192418
33,415.79338271398234,619.6258345119726,36.256878882770245,0.8638098814374904,0.1745,1.0,0.0,0.0,-0.8966526888077722
34,419.401972383782,619.7318865640128,35.91491451322226,1.2572311593672605,0.1745,0.25,0.0,0.0,-1.1202025174515726
35,422.98144135917113,619.873145114816,35.674464994560694,1.567939856696178,0.1745,1.0,0.0,0.0,-1.298979706818732
36,426.53296890256826,620.0409994839931,35.356085873381744,1.7891475268470023,0.1745,0.0,0.0,0.0,-1.4318938976679179
37,430.06664580069935,620.1739643352226,35.31745208923989,0.8701494977446105,0.0,0.0,0.0,0.0,-0.9134830419621112
38,433.5859972679885,620.2775509357853,35.06957725654247,1.2015825135081133,0.1745,1.0,0.0,0.0,-1.1059326860613474
