t,x,y,vx,vy,theta,thr,wind_vx,wind_vy,r
29,419.5740712636993,2394.635307372995,45.28891176353614,-4.080227451788256,0.0,0.5,0.0,0.0,-0.17601380409703993
30,424.10244814566596,2394.165295994863,45.27862587579673,-5.320000110860244,-0.1745,1.0,0.0,0.0,-0.7182381688592515
31,428.6225044602708,2393.678036246295,45.122500416300326,-4.4251948604976405,0.0,0.0,0.0,0.0,-0.3343109028101185
32,433.13046966513525,2393.2691776551014,45.03680368098786,-3.751976963377923,0.0,0.5,0.0,0.0,-0.04152194287957128
33,437.63304135238803,2392.8287003429755,45.014630064068236,-5.057569279142296,-0.1745,1.0,0.0,0.0,-0.6169221893963293
34,442.12955505008546,2392.3638344555634,44.915643889880194,-4.239748469100112,0.0,0.5,0.0,0.0,-0.261590016990981
35,446.6211007325249,2391.8802311817744,44.915269758907996,-5.432317006676108,-0.1745,1.0,0.0,0.0,-0.7866014062375837
36,451.1072637342991,2391.3820887427587,44.80799027657622,-4.530531773638099,0.0,0.5,0.0,0.0,-0.3948151380610024
37,455.58623045241825,2390.9631504425256,44.77134408580675,-3.8482342310258906,0.0,1.0,0.0,0.0,-0.09434992775758821
38,460.05722161528587,2390.60434815965,44.64847917154529,-3.3278114264885676,0.0,0.0,0.0,0.0,-0.1325788648144388
39,464.5214224917076,2390.291250025318,44.63553835688895,-2.9341512601530235,0.0,1.0,0.0,0.0,-0.30770633537472947
40,468.9773262491381,2389.925001439813,44.48253679172194,-4.390820449938323,-0.1745,0.0,0.0,0.0,-0.34727280401881166
41,473.42395708343486,2389.517582300484,44.45007989421269,-3.757562336644141,0.0,1.0,0.0,0.0,-0.06618003915662196
42,477.8632045961617,2389.0784143960936,44.33487036032429,-5.025795751155716,-0.1745,0.0,0.0,0.0,-0.637114942560649
43,482.2984881362197,2388.525775391885,44.370800440835694,-6.026984333018713,-0.1745,1.0,0.0,0.0,-1.0798038347376822
44,486.72958426761517,2387.973720057694,44.251122187073356,-5.014122350799495,0.0,0.5,0.0,0.0,-0.6364021775935738
45,491.14745045807376,2387.510669265419,44.106201622098425,-4.246893494704495,0.0,0.0,0.0,0.0,-0.2997244086852996
46,495.55416726175895,2387.1150469698214,44.02813445160521,-3.665552417250658,0.0,0.5,0.0,0.0,-0.0411748822538438
47,499.9512100955676,2386.6847343694967,43.91272222456766,-4.940699589238191,-0.1745,0.0,0.0,0.0,-0.6207725369809203
48,504.3442659944079,2386.1401977434552,43.94839575223898,-5.950032931592872,-0.1745,1.0,0.0,0.0,-1.071458996930329
49,508.7308071375768,2385.593717826164,43.78242711113819,-4.979565414233851,0.0,0.0,0.0,0.0,-0.64517003537476
50,513.1084933670307,2385.0463193503433,43.77129747794084,-5.968404102172355,-0.1745,0.5,0.0,0.0,-1.0907164873683963
51,517.4823380956244,2384.497714512786,43.7055970939321,-5.003692648972803,0.0,1.0,0.0,0.0,-0.6602769870462788
52,521.8457722945091,2384.034159179226,43.56308688376149,-4.267414022218172,0.0,0.0,0.0,0.0,-0.3335078109275233
53,526.1957618594523,2383.635405118006,43.43670441510383,-3.7076672021886465,0.0,0.0,0.0,0.0,-0.08361220214564508
54,530.5364678202649,2383.20182663803,43.377414801146756,-4.9639023973305605,-0.1745,0.5,0.0,0.0,-0.6594276151139133
55,534.8713043169209,2382.656758391907,43.31931513197391,-5.937462525130379,-0.1745,0.0,0.0,0.0,-1.1050466271891248
56,539.1950826080795,2382.1096055660464,43.15625069119734,-5.005593992079454,0.0,0.0,0.0,0.0,-0.6903347369201427
57,543.5061885749857,2381.644455835481,43.06586864692623,-4.297400619229625,0.0,0.5,0.0,0.0,-0.37012750588039434
58,547.8065213966364,2381.241844544918,42.94078778608809,-3.7548251920283757,0.0,0.0,0.0,0.0,-0.12541641633045497
59,552.1004039336829,2380.8043752012077,42.93686295484103,-4.994561682178381,-0.1745,1.0,0.0,0.0,-0.6971341877287454
60,556.3921263779984,2380.339636183979,42.89758593146972,-4.300218662391714,0.0,1.0,0.0,0.0,-0.37935550433109116
61,560.6806601160589,2379.9363699429014,42.873088829740865,-3.7651061591625057,0.0,1.0,0.0,0.0,-0.13309311749332142
62,564.9672625136208,2379.5805454793735,42.85895912149742,-3.3513831113932624,0.0,1.0,0.0,0.0,-0.05806630398751511
63,569.2472404711809,2379.1801103269054,42.740600029705725,-4.657319937969693,-0.1745,0.0,0.0,0.0,-0.5520107126573757
64,573.5205001658617,2378.6627526456036,42.72459386391016,-5.689833688063026,-0.1745,0.5,0.0,0.0,-1.02926157967034
65,577.7852320367678,2378.1358525896558,42.57004355421187,-4.8481674308982905,0.0,0.0,0.0,0.0,-0.6494364913741446
66,582.0006369875007,2377.7598924679455,41.738055460447065,-2.6710350033085244,0.1745,1.0,0.0,0.0,-0.3403444772779121
67,586.1723506608669,2377.4990451775225,41.696218006876066,-2.5459108051563306,0.0,0.5,0.0,0.0,-0.3989010405890282
68,590.3373457383335,2377.1721998998387,41.6036835424563,-3.9909947485170036,-0.1745,0.5,0.0,0.0,-0.2941593548632229
69,594.4970308597681,2376.7933915114704,41.59001888623543,-3.585173018845795,0.0,1.0,0.0,0.0,-0.10126575134660726
70,598.6532223765354,2376.4507184241133,41.533811449111454,-3.2682887282973576,0.0,0.5,0.0,0.0,-0.04797316267528412
71,602.8010873876518,2376.059793689056,41.42348877321711,-4.550205972856575,-0.1745,0.0,0.0,0.0,-0.5696514657682716
72,606.9397355758472,2375.6307488162824,41.349474990690865,-4.030691482612438,0.0,0.5,0.0,0.0,-0.3250000214059992
73,611.0740086928158,2375.2478210567647,41.335987348683,-3.6278637077390323,0.0,1.0,0.0,0.0,-0.13241819029104873
74,615.2073047880231,2374.900785721957,41.32993455546162,-3.3128429884099457,0.0,1.0,0.0,0.0,-0.018692624192379603
75,619.3398818520834,2374.5053072767437,41.32160672574589,-4.596725915856125,-0.1745,1.0,0.0,0.0,-0.5973916265161683
76,623.4658129504824,2374.0718718434186,41.19701524223416,-4.07198275064715,0.0,0.0,0.0,0.0,-0.35214887285024227
77,627.5823286298322,2373.684912937349,41.1332983447635,-3.667195370743521,0.0,0.5,0.0,0.0,-0.16012814479665793
78,631.6903570688115,2373.333924426755,41.02727043482348,-3.352574841142997,0.0,0.0,0.0,0.0,-0.01245554822282835
79,635.7904106035933,2372.935767854278,40.97380026081201,-4.61055660840322,-0.1745,0.5,0.0,0.0,-0.6228712424668712
80,639.8875194978016,2372.424755882908,40.968377623353504,-5.609682818996093,-0.1745,0.5,0.0,0.0,-1.1035472172425886
81,643.9820715612242,2371.90022054072,40.922663645099796,-4.881024024763195,0.0,1.0,0.0,0.0,-0.7563304678170879
82,648.0353760979655,2371.5114215910444,40.14342708972563,-2.894954968754713,0.1745,1.0,0.0,0.0,-0.1780856079733581
83,652.0502290071865,2371.2274268427673,40.153631094695285,-2.78493999678667,0.0,1.0,0.0,0.0,-0.2330026694509746
84,656.0621564389073,2370.881650081254,40.08491753972095,-4.13059523348053,-0.1745,0.5,0.0,0.0,-0.435760713303702
85,660.0651068882303,2370.486915443841,39.97409144673705,-3.7640975147831126,0.0,0.0,0.0,0.0,-0.2598663705326129
86,664.0245327387995,2370.191739065259,39.21442556464844,-2.139430056862424,0.1745,0.0,0.0,0.0,-0.5278192754002977
87,667.9421715347494,2369.9738188385363,39.13835035434841,-2.218974477590809,0.0,0.0,0.0,0.0,-0.48525025309578074
88,671.8543412154661,2369.6802852088185,39.10504325998478,-3.6516981167663873,-0.1745,1.0,0.0,0.0,-0.24426806824716263
89,675.7624120238096,2369.326306862656,39.05637290688562,-3.4278688064822007,0.0,0.5,0.0,0.0,-0.13291608640423225
90,679.6662990532848,2368.924175436084,39.02136768261736,-4.614759724957736,-0.1745,0.5,0.0,0.0,-0.7364290169863524
91,683.5626076377913,2368.483618366963,38.90480400751286,-4.196381657459004,0.0,0.0,0.0,0.0,-0.5311495035139502
92,687.4200470924978,2368.1445787767907,38.243985086617,-2.584410145988504,0.1745,1.0,0.0,0.0,-0.2682942901106408
93,691.2454952054471,2367.884877616725,38.2649771723682,-2.609613055318906,0.0,1.0,0.0,0.0,-0.2559542310069718
94,695.0690141050736,2367.5578476406076,38.20540082016068,-3.930986467031074,-0.1745,0.5,0.0,0.0,-0.4327978624296347
95,698.8870257248677,2367.176844170187,38.15483157572033,-3.689082941378724,0.0,0.5,0.0,0.0,-0.3099965802397467
96,702.7002037561072,2366.8174965624107,38.10872904906764,-3.497869214149334,0.0,0.5,0.0,0.0,-0.21288139922172072
97,706.5114426912166,2366.4752640520483,38.11604965312266,-3.3467809930967825,0.0,1.0,0.0,0.0,-0.13391052158257255
98,710.3210377181281,2366.1466497124916,38.07585088510501,-3.225505798033876,0.0,0.5,0.0,0.0,-0.0725329494225943
99,714.1292175049795,2365.828876422784,38.08774485192332,-3.1299599961182016,0.0,1.0,0.0,0.0,-0.022189254064663433
100,717.9360603353559,2365.455001390821,38.049111755607086,-4.347540643146636,-0.1745,0.5,0.0,0.0,-0.6577242125107824
101,721.7380793464695,2365.0361878055496,37.99126846666303,-4.028731062282008,0.0,0.5,0.0,0.0,-0.49541696641936084
102,725.5321248907342,2364.645924754225,37.88964241863031,-3.77652996421458,0.0,0.0,0.0,0.0,-0.3693723207562391
103,729.3162519619111,2364.27814537069,37.79289900490811,-3.579057706489134,0.0,0.0,0.0,0.0,-0.2709447338991233
104,733.0933916583876,2363.9279501290907,37.74989492462248,-3.424847125491283,0.0,0.5,0.0,0.0,-0.192109216585388
105,736.866367282509,2363.591562947632,37.70961755780462,-3.3028965036812434,0.0,0.5,0.0,0.0,-0.1298841492769351
106,740.63792139228,2363.266087218994,37.721464637613735,-3.2066180690809403,0.0,1.0,0.0,0.0,-0.07868189156224198
107,744.4057353533789,2362.9493149386776,37.63481458436462,-3.128827537251338,0.0,0.0,0.0,0.0,-0.04152710113843244
108,748.1699595601418,2362.639387607746,37.64966955089518,-3.069719081383088,0.0,1.0,0.0,0.0,-0.009691023188379277
109,751.9305892870547,2362.2720043903014,37.562924987362315,-4.277945267507763,-0.1745,0.0,0.0,0.0,-0.6506345646372541
110,755.6841399532973,2361.858360442175,37.508088337489895,-3.99493369501477,0.0,0.5,0.0,0.0,-0.5049035153784285
111,759.4349800564662,2361.4700911306822,37.50871372588777,-3.7704525348446363,0.0,1.0,0.0,0.0,-0.3864997083792085
112,763.183583157857,2361.1020549618647,37.46334830192914,-3.590270841506619,0.0,0.5,0.0,0.0,-0.29368235841054496
113,766.9303126535012,2360.750169438687,37.471241610955616,-3.4474396220488335,0.0,1.0,0.0,0.0,-0.21774659775018135
114,770.6492709236787,2360.4709411583835,36.90792379259434,-2.1371259840213335,0.1745,1.0,0.0,0.0,-0.46035518093970174
115,774.3366174787209,2360.249281149394,36.83900730824887,-2.2960741957710806,0.0,0.0,0.0,0.0,-0.3722665686625066
116,778.0150726704865,2359.953276344395,36.73009652706262,-3.6240219042087882,-0.1745,0.0,0.0,0.0,-0.3497565408534506
117,781.6885681102824,2359.596840148831,36.7398122688563,-3.50470200707003,0.0,1.0,0.0,0.0,-0.28493152472120586
118,785.3631336628723,2359.2512056651003,36.75149878294274,-3.407987667538749,0.0,1.0,0.0,0.0,-0.23219293941142027
119,789.0389455638476,2358.914334968344,36.764739236563194,-3.3294262675878343,0.0,1.0,0.0,0.0,-0.18917581742666417
120,792.716143001404,2358.5845909603695,36.779209514563995,-3.26545389190684,0.0,1.0,0.0,0.0,-0.15398085768093317
121,796.3948362777,2358.260657591756,36.79465601135577,-3.213213480364028,0.0,1.0,0.0,0.0,-0.1250816317128675
122,800.0726130407701,2357.9414763240707,36.760879250044326,-3.170411873345673,0.0,0.5,0.0,0.0,-0.10357645971219132
123,803.7445510158446,2357.626098774581,36.677880251446894,-3.1371391164471847,0.0,0.0,0.0,0.0,-0.08945296192220176
124,807.4132280800577,2357.3135697734497,36.69566103281449,-3.113440906174385,0.0,1.0,0.0,0.0,-0.07581744485732733
125,811.0811987234445,2357.00321786009,36.66375183492119,-3.093597361014898,0.0,0.5,0.0,0.0,-0.06654510101182537
126,814.7484987424724,2356.6945994296516,36.68224854563874,-3.0787712477573144,0.0,1.0,0.0,0.0,-0.057681293738814365
127,818.41265688471,2356.3873571020354,36.60091429911341,-3.066075304570366,0.0,0.0,0.0,0.0,-0.05450346221939684
128,822.0712040970786,2356.0811082674268,36.570029948258565,-3.0589013876053324,0.0,0.5,0.0,0.0,-0.052019160168790546
129,825.7241731916118,2355.775449741479,36.48935194240579,-3.0542691313478105,0.0,0.0,0.0,0.0,-0.05317752816732357
130,829.3690906560413,2355.470057370325,36.40899734618401,-3.053578291732327,0.0,0.0,0.0,0.0,-0.0564764531985007
131,833.0084857556109,2355.164575432868,36.378904645206624,-3.05606045741051,0.0,0.5,0.0,0.0,-0.05921658911618832
132,836.6423744013357,2354.8588119240076,36.29886826928895,-3.059209719795632,0.0,0.0,0.0,0.0,-0.06462583512306191
133,840.2446200561947,2354.6083557455713,35.74604482789073,-1.9499138489321575,0.1745,0.5,0.0,0.0,-0.5270947647505565
134,843.8210640530822,2354.4017639892886,35.7828351098608,-2.181921276718871,0.0,1.0,0.0,0.0,-0.3990260239848541
135,847.3960408634996,2354.174172614547,35.716701098487924,-2.3699062181178285,0.0,0.0,0.0,0.0,-0.29198021846666533
136,850.9692940710457,2353.9294100079223,35.74836305243589,-2.525345914373314,0.0,1.0,0.0,0.0,-0.20662371685578856
137,854.5431056381898,2353.6705969033615,35.72786829044456,-2.6509161768419696,0.0,0.5,0.0,0.0,-0.13591274025358563
138,858.1172848641198,2353.400355355121,35.755716228155784,-2.753914787967805,0.0,1.0,0.0,0.0,-0.07979032056327162
139,861.6891724309147,2353.1208201191025,35.68203510774173,-2.8367899324015795,0.0,0.0,0.0,0.0,-0.030466401544765043
140,865.2536437925593,2352.8336343739297,35.60739212514983,-2.9069249710586584,0.0,0.0,0.0,0.0,-0.011983561816622523
141,868.8106112885723,2352.539950046935,35.53195779511062,-2.9667615688441593,0.0,0.0,0.0,0.0,-0.04888255095358063
142,872.3600028565539,2352.2406982156117,35.455873564522534,-3.0182750576215316,0.0,0.0,0.0,0.0,-0.08130135320571802
143,875.9017593405923,2351.936631310886,35.37925611624523,-3.063063036893178,0.0,0.0,0.0,0.0,-0.11010663440497864
144,879.4383322102652,2351.628357289486,35.352201277212004,-3.1024173911058077,0.0,0.5,0.0,0.0,-0.13353291126282696
145,882.9470574492424,2351.369337305318,34.82230350233178,-2.0779822922572584,0.1745,0.5,0.0,0.0,-0.42508335166421785
146,886.4286836590477,2351.149631592816,34.81022069377499,-2.316131957779468,0.0,0.5,0.0,0.0,-0.2884292883449552
147,889.9114560138892,2350.908235187089,34.84522640305458,-2.511796156767781,0.0,1.0,0.0,0.0,-0.17802017445921636
148,893.3950965064728,2350.649097398865,34.82758344861777,-2.6709596077174362,0.0,0.5,0.0,0.0,-0.08641207558748254
149,896.8793674858323,2350.3754527706647,34.857836138572246,-2.8019329562813975,0.0,1.0,0.0,0.0,-0.013054663741537964
150,900.3615677007385,2350.0899513441555,34.78616815955321,-2.90809557389949,0.0,0.0,0.0,0.0,-0.05086723132369797
151,903.8150759894264,2349.8459020636265,34.283997614205155,-1.9728900366775823,0.1745,0.5,0.0,0.0,-0.4676200928833073
152,907.2194441072245,2349.684430977107,33.80336474175658,-1.2565316937157092,0.1745,0.0,0.0,0.0,-0.8742470232181847
153,910.5997564949935,2349.538112493372,33.80288301362243,-1.6698379809777966,0.0,0.5,0.0,0.0,-0.630245188295316
154,913.977313435264,2349.354051781921,33.74825579178831,-2.0113762480398076,0.0,0.0,0.0,0.0,-0.42690980500988474
155,917.3492248705271,2349.138728880056,33.68997291347404,-2.2950817892551965,0.0,0.0,0.0,0.0,-0.25715954952524933
156,920.7176451000561,2348.8974174911655,33.67843167710455,-2.5311459885544187,0.0,0.5,0.0,0.0,-0.11724597048852092
157,924.0605215871254,2348.682206703912,33.17909806428186,-1.7730697565190465,0.1745,0.0,0.0,0.0,-0.5498179030670187
158,927.3612404839231,2348.535066594667,32.835279871670366,-1.169732428381138,0.1745,1.0,0.0,0.0,-0.9054880536141402
159,930.642409961366,2348.3953977207075,32.78810967718607,-1.623645050812833,0.0,0.0,0.0,0.0,-0.6281804837044052
160,933.9236490665598,2348.214098648123,32.836672426691024,-2.0023364008755475,0.0,1.0,0.0,0.0,-0.3997517181803295
161,937.1898707381492,2348.0444699502873,32.487761005096424,-1.3902375558430844,0.1745,1.0,0.0,0.0,-0.7625507524352917
162,940.4362302381205,2347.884137030418,32.439428994329866,-1.8164208415419973,0.0,0.0,0.0,0.0,-0.49923620110380124
163,943.6775450621104,2347.6846787556274,32.38686748546776,-2.172744654276181,0.0,0.0,0.0,0.0,-0.27825930120167125
164,946.896365888111,2347.497051416439,31.989549034541678,-1.5798021294956555,0.1745,0.5,0.0,0.0,-0.6311492499751313
165,950.0751203564457,2347.361811482579,31.58554033215366,-1.1249965477005346,0.1745,0.0,0.0,0.0,-0.9060823508982938
166,953.2176028601651,2347.2672539782016,31.264109742233885,-0.7661535398471042,0.1745,0.5,0.0,0.0,-1.1282215401365325
167,956.3292101188696,2347.2045376765905,30.96803543185426,-0.4881724923786317,0.1745,0.5,0.0,0.0,-1.3031216251985134
168,959.4266493469497,2347.1252415169574,30.980749129747952,-1.097750700278076,0.0,0.5,0.0,0.0,-0.9101186293308374
169,962.5118324183636,2347.0312741882462,30.72291229853105,-0.7815958739413331,0.1745,1.0,0.0,0.0,-1.1099023691991927
170,965.5723028854371,2346.965520415198,30.486497042938396,-0.5334795870211289,0.1745,1.0,0.0,0.0,-1.2687792878733313
171,968.6241281581463,2346.881532139457,30.55000841124388,-1.1462859278061193,0.0,1.0,0.0,0.0,-0.8687529138410655
172,971.6795628262444,2346.7411212022785,30.558684950718206,-1.6619328157628086,0.0,0.5,0.0,0.0,-0.5322786159203491
173,974.7165951468837,2346.5925616953627,30.181961462067953,-1.3092573225518322,0.1745,0.0,0.0,0.0,-0.7519420346712081
174,977.7197372054786,2346.47555713722,29.880879709830857,-1.0308338402965214,0.1745,0.5,0.0,0.0,-0.9293728371465004
175,980.7108857013925,2346.344991220804,29.942090208445553,-1.5804844880258389,0.0,1.0,0.0,0.0,-0.5644231924695098
176,983.6920591827122,2346.202420274368,29.68137941794816,-1.270934440691486,0.1745,1.0,0.0,0.0,-0.7633445474140516
177,986.6457609253544,2346.087067642289,29.392655434894323,-1.0361182008814351,0.1745,0.5,0.0,0.0,-0.914565546528777
178,989.5714653895859,2345.9923981551397,29.121433849737734,-0.8572715421049135,0.1745,0.5,0.0,0.0,-1.0308038399773771
179,992.4682871495872,2345.912897177712,28.81500135028967,-0.7327480064534897,0.1745,0.0,0.0,0.0,-1.1110189111169846
180,995.3350583332923,2345.8438664860937,28.5204223238107,-0.647865825907318,0.1745,0.0,0.0,0.0,-1.1653706510142858
181,998.175312269986,2345.7821277647818,28.284656410063455,-0.58690860033427,0.1745,0.5,0.0,0.0,-1.2047838356827187
182,1000.9898891018249,2345.7248113430687,28.006880226716852,-0.5594198339240516,0.1745,0.0,0.0,0.0,-1.2204090272327885
183,1003.7819327845847,2345.6699760210017,27.83399342847789,-0.5372866074184535,0.1745,1.0,0.0,0.0,-1.233944357474733
184,1006.5519724772719,2345.6157509011678,27.56680042526708,-0.5472157892633798,0.1745,0.0,0.0,0.0,-1.2231202058065265
185,1009.2955147331811,2345.559707861592,27.304044692917074,-0.5736450022493684,0.1745,0.0,0.0,0.0,-1.2000647552685173
186,1012.0129611550727,2345.5003298339634,27.0448837449152,-0.6139155503242526,0.1745,0.0,0.0,0.0,-1.1663847487644163
187,1014.7046365183846,2345.4363417149675,26.7886235213224,-0.6658468295894667,0.1745,0.0,0.0,0.0,-1.123401351807555
188,1017.3732641759398,2345.3671011138745,26.583929629780318,-0.7189651922739155,0.1745,0.5,0.0,0.0,-1.0797417936581397
189,1020.0190276914578,2345.2917981898936,26.331340680581846,-0.7870932873415715,0.1745,0.0,0.0,0.0,-1.0229484503870694
190,1022.6420715747478,2345.209742685512,26.1295369852163,-0.854016800290228,0.1745,0.5,0.0,0.0,-0.9672515667341276
191,1025.2474317132599,2345.121210986849,25.977665785026456,-0.9166171729745815,0.1745,1.0,0.0,0.0,-0.9153791922897996
192,1027.8351423106315,2345.025899435809,25.77654616240664,-0.9896138478200954,0.1745,0.5,0.0,0.0,-0.8533982995308407
193,1030.4052238690904,2344.923542765821,25.62508500677213,-1.0575195519492284,0.1745,1.0,0.0,0.0,-0.7960248532797323
194,1032.9601471529938,2344.8143418625514,25.473380671295203,-1.1264985134449057,0.1745,1.0,0.0,0.0,-0.7371271664084278
195,1035.4998857495773,2344.698193692557,25.3213912603721,-1.196464886440058,0.1745,1.0,0.0,0.0,-0.6767442065920524
196,1038.0219472368124,2344.5745690154054,25.11983848432823,-1.2760286565954533,0.1745,0.5,0.0,0.0,-0.6060403822064209
197,1040.52632263577,2344.443275080398,24.96766949482112,-1.3498500435509089,0.1745,1.0,0.0,0.0,-0.5409437456756316
198,1043.0129947834405,2344.3041388600896,24.765773458589216,-1.4328743626175184,0.1745,0.5,0.0,0.0,-0.46536150386916875
199,1045.479477288587,2344.1565693823363,24.563876644344116,-1.5185151924490277,0.1745,0.5,0.0,0.0,-0.38644075837501124
200,1047.923302352002,2343.999884766176,24.31262462395698,-1.615177130756493,0.1745,0.0,0.0,0.0,-0.2945548407686166
201,1050.3444785065365,2343.8337577493794,24.110898466727942,-1.7073632051725849,0.1745,0.5,0.0,0.0,-0.2074016893122027
202,1052.7454618931479,2343.658330354708,23.90876926550066,-1.8011846882528284,0.1745,0.5,0.0,0.0,-0.11743960234519901
203,1055.1286709549495,2343.47387880274,23.75541197053228,-1.8878463511138068,0.1745,1.0,0.0,0.0,-0.035250004441847727
204,1057.4964928061447,2343.280795238199,23.601025053372137,-1.973824939701635,0.1745,1.0,0.0,0.0,-0.04745749505671831
205,1059.8439026219264,2343.078270015396,23.347171262262336,-2.0766795163629643,0.1745,0.0,0.0,0.0,-0.15297541062188474
206,1062.1708537561224,2342.8661309957456,23.191851421655386,-2.1661008766427794,0.1745,1.0,0.0,0.0,-0.2412856619831233
207,1064.4822165789294,2342.645086348483,23.035405034486704,-2.254792068609436,0.1745,1.0,0.0,0.0,-0.33018621986344976
208,1066.775418734242,2342.414764644404,22.82863807176602,-2.3516420129710998,0.1745,0.5,0.0,0.0,-0.43177251884040757
209,1069.045455141697,2342.174234062895,22.572090077332376,-2.4589696172103546,0.1745,0.0,0.0,0.0,-0.5490085463667221
210,1071.2922931431854,2341.9232137656663,22.364669952434248,-2.561436327357487,0.1745,0.5,0.0,0.0,-0.6595159901581116
211,1073.5208117775205,2341.6623158835696,22.205702734269185,-2.656521314575166,0.1745,1.0,0.0,0.0,-0.7602292736847838
212,1075.7284425650842,2341.3910861891572,21.946913017003965,-2.76807257367092,0.1745,0.0,0.0,0.0,-0.8882291824336066
213,1077.9151043904847,2341.109386302081,21.78632349100457,-2.8659251678535984,0.1745,1.0,0.0,0.0,-0.9949535195153361
214,1080.0831725897522,2340.8175172635224,21.575040494343583,-2.9714556033178625,0.1745,0.5,0.0,0.0,-1.1164235560136426
215,1082.230067979038,2340.5150239544587,21.36286729137574,-3.0784105779581115,0.1745,0.5,0.0,0.0,-1.24151858436764
216,1084.3556985872256,2340.2017663954675,21.149744872376555,-3.1867406018679025,0.1745,0.5,0.0,0.0,-1.3703022328423722
217,1086.4575045985503,2339.8771750443143,20.886375354117426,-3.3050864211956203,0.1745,0.0,0.0,0.0,-1.518204322894468
218,1088.5378696541275,2339.541442860236,20.720925757427676,-3.409557260365427,0.1745,1.0,0.0,0.0,-1.6412237015787854
219,1090.6016034152917,2339.1953228741454,20.553749465859184,-3.512842461448596,0.1745,1.0,0.0,0.0,-1.7651337043761737
220,1092.6460745852828,2338.8384852405384,20.335673933961957,-3.6239102106940164,0.1745,0.5,0.0,0.0,-1.9068413843767558
221,1094.6711450197881,2338.47089732246,20.16573475614662,-3.727848150870544,0.1745,1.0,0.0,0.0,-2.035853032485399
