state,action,value
1,1,-59778.04431548592
1,2,-53194.29814599844
1,3,-49139.98016765895
1,4,-60392.6462959152
1,5,-66031.05339137622
1,6,-63343.57629629026
1,7,-60525.06204425633
1,8,-52985.40316212189
1,9,-57664.21314737222
1,10,-46126.97557874587
1,11,-57592.211220306475
1,12,-67693.97590838604
2,1,-38537.61549017911
2,2,-10147.665412029306
2,3,-1510.8106164312567
2,4,-8652.176216640984
2,5,-45003.392328498616
2,6,-11103.991720034057
2,7,-11027.712069373878
2,8,-11760.458241893492
2,9,-9947.855784636327
2,10,-13607.495102843503
2,11,-9309.509977003032
2,12,-10503.92721469183
3,1,-4754.763238253582
3,2,-10519.955047542828
3,3,1556.2797567882558
3,4,-9001.727365078676
3,5,-1328.613789353933
3,6,-2133.498033599786
3,7,-8303.028968131322
3,8,-3740.635827142748
3,9,-9129.127345434883
3,10,-1096.7063452721663
3,11,-1451.2474209710917
3,12,-9871.912168099292
4,1,-973.8821454887393
4,2,-82.19823816821918
4,3,-1621.1303339884837
4,4,-1465.3588291572037
4,5,-1234.6439178872124
4,6,-142.32383275289877
4,7,-174.931532427825
4,8,-205.5867875086796
4,9,-1701.9064279425106
4,10,-9038.412560993285
4,11,2615.826273247026
4,12,791.2663542762451
5,1,0.0
5,2,0.0
5,3,0.0
5,4,0.0
5,5,0.0
5,6,-254.76228008640055
5,7,-413.4345243172543
5,8,0.0
5,9,0.0
5,10,0.0
5,11,0.0
5,12,0.0
6,1,0.0
6,2,0.0
6,3,0.0
6,4,0.0
6,5,0.0
6,6,0.0
6,7,0.0
6,8,0.0
6,9,0.0
6,10,0.0
6,11,0.0
6,12,0.0
7,1,0.0
7,2,0.0
7,3,0.0
7,4,0.0
7,5,0.0
7,6,0.0
7,7,0.0
7,8,0.0
7,9,0.0
7,10,0.0
7,11,0.0
7,12,0.0
8,1,933.5350853428038
8,2,0.0
8,3,2006.55005560431
8,4,-6300.350630702306
8,5,0.0
8,6,0.0
8,7,0.0
8,8,-5.0306140726698025
8,9,812.0449453555213
8,10,838.158699575853
8,11,946.4874658769529
8,12,0.0
9,1,0.0
9,2,0.0
9,3,1468.731417239388
9,4,826.8754798115529
9,5,1507.1356367727751
9,6,1504.8123041809208
9,7,0.0
9,8,954.8764232620908
9,9,0.0
9,10,714.1595446584423
9,11,0.0
9,12,0.0
10,1,0.0
10,2,0.0
10,3,0.0
10,4,0.0
10,5,0.0
10,6,0.0
10,7,0.0
10,8,0.0
10,9,0.0
10,10,0.0
10,11,0.0
10,12,0.0
11,1,-61112.93175903916
11,2,-67190.81955632118
11,3,-61268.859319802745
11,4,-59174.30363298798
11,5,-59281.17312677548
11,6,-60386.24798912419
11,7,-58534.13811830074
11,8,-59094.8948621796
11,9,-66350.25349058771
11,10,-68567.5347415543
11,11,-56007.826392526156
11,12,-59407.12984966732
12,1,-3493.2351400735924
12,2,-35749.192358721055
12,3,-52451.14502658617
12,4,-46495.29695452516
12,5,-10510.221950676238
12,6,-9652.372669595556
12,7,-49554.59567485952
12,8,-8949.966807371704
12,9,-12388.251570641927
12,10,-5981.976326948199
12,11,-5993.909636803874
12,12,-50332.29374043261
13,1,-5805.3022153575685
13,2,-8648.891537542468
13,3,-18570.1159361757
13,4,-3896.929063721048
13,5,-11365.350471079782
13,6,-389.1222693456499
13,7,-6455.802616176654
13,8,-12518.539915803538
13,9,-1928.3777217131214
13,10,-9470.713382275779
13,11,-653.4757244195955
13,12,-9561.40719125015
14,1,162.92470871404362
14,2,-633.666276611284
14,3,785.5068327332231
14,4,-6417.159282335813
14,5,-3948.1355387471203
14,6,160.82906060233654
14,7,201.81944099816246
14,8,-4693.034792452675
14,9,-115.48690781276923
14,10,647.7758377529647
14,11,5287.049791566796
14,12,83.3302383869419
15,1,796.9049610495905
15,2,276.1819134129802
15,3,3508.9180894154624
15,4,287.5567633738788
15,5,90.38400534883829
15,6,-231.91997034899669
15,7,3426.9327046356843
15,8,3533.5827624389417
15,9,3421.595668238301
15,10,-5683.146018145997
15,11,-8625.28092627697
15,12,3509.2214869561603
16,1,0.0
16,2,0.0
16,3,0.0
16,4,0.0
16,5,0.0
16,6,0.0
16,7,0.0
16,8,0.0
16,9,0.0
16,10,0.0
16,11,0.0
16,12,0.0
17,1,0.0
17,2,0.0
17,3,0.0
17,4,0.0
17,5,0.0
17,6,0.0
17,7,0.0
17,8,0.0
17,9,1176.7845619523887
17,10,0.0
17,11,0.0
17,12,0.0
18,1,-8272.712154727247
18,2,-1137.9201137640157
18,3,246.92290931389562
18,4,677.5561134038383
18,5,622.7188274623508
18,6,655.3892090190493
18,7,635.979532488193
18,8,1426.0541904328365
18,9,554.332986381598
18,10,912.971139073587
18,11,674.5943373705153
18,12,-119.84927613520199
19,1,553.4424321808116
19,2,3088.211979163266
19,3,-30.42060572023388
19,4,307.67159031546237
19,5,672.8817243776031
19,6,771.9729064252091
19,7,784.0824873837514
19,8,499.9546398467865
19,9,736.5888021189427
19,10,884.696238286279
19,11,597.028602000346
19,12,555.0961246508214
20,1,591.3199381436169
20,2,-7688.145908451954
20,3,511.5797394348581
20,4,377.1914283257506
20,5,-7743.711456895363
20,6,520.636581514882
20,7,641.0078367938327
20,8,1560.2159352993215
20,9,590.084858275887
20,10,620.6176822757075
20,11,582.4622022060786
20,12,611.5104901033982
21,1,-55139.88511349104
21,2,-58969.10462896318
21,3,-58423.439082653196
21,4,-59132.89216510522
21,5,-62083.60352822981
21,6,-59108.83155453372
21,7,-59675.389751857816
21,8,-61413.11949288972
21,9,-54673.87638199136
21,10,-61304.814524980146
21,11,-63123.708561537744
21,12,-45624.552832706104
22,1,-6050.926064850939
22,2,-8417.9727616893
22,3,-5837.612321366215
22,4,-39250.043710897975
22,5,-1631.0305207706656
22,6,-3927.6521619669857
22,7,-8936.195457227215
22,8,-31249.91178420409
22,9,-4780.520618645925
22,10,-23868.169119000322
22,11,-34697.04875996535
22,12,-5096.78654096102
23,1,-555.9570714617014
23,2,-852.4620215414697
23,3,-752.0455464299894
23,4,-267.9251775374245
23,5,-3365.4822281909687
23,6,-1245.8970628750235
23,7,-2748.2961203507193
23,8,22.184548703736255
23,9,-3226.274296299215
23,10,-2201.9362075844742
23,11,-328.80190233975554
23,12,1073.9730340918486
24,1,379.368737675502
24,2,165.95680509172553
24,3,-1995.523866164102
24,4,393.90583176773293
24,5,-529.7742234642681
24,6,348.6853480867003
24,7,401.3143218602422
24,8,163.28891202059776
24,9,-46.15804447237633
24,10,3.3197405117651897
24,11,-306.9852892109267
24,12,1930.9910043279142
25,1,0.0
25,2,0.0
25,3,0.0
25,4,0.0
25,5,0.0
25,6,0.0
25,7,296.1258176132336
25,8,0.0
25,9,234.77912800056743
25,10,359.83051048179254
25,11,1039.5511776029348
25,12,171.55704484492185
26,1,0.0
26,2,0.0
26,3,0.0
26,4,0.0
26,5,0.0
26,6,0.0
26,7,0.0
26,8,0.0
26,9,0.0
26,10,0.0
26,11,0.0
26,12,0.0
27,1,0.0
27,2,0.0
27,3,0.0
27,4,0.0
27,5,0.0
27,6,0.0
27,7,0.0
27,8,0.0
27,9,0.0
27,10,0.0
27,11,0.0
27,12,0.0
28,1,520.6718158314258
28,2,406.7278501952413
28,3,505.8145051099093
28,4,1485.5421079423843
28,5,567.4186352535985
28,6,421.2977235496195
28,7,522.3801366832614
28,8,499.36029926233726
28,9,413.29764526403574
28,10,728.1577031641299
28,11,468.21417985706404
28,12,504.1102684215381
29,1,546.7052121727929
29,2,491.98972140398195
29,3,510.55863142090027
29,4,587.9539114377626
29,5,908.6276262272285
29,6,0.0
29,7,563.1893654283906
29,8,491.41214739902114
29,9,554.4699602921119
29,10,584.6665516220985
29,11,541.4413833130043
29,12,0.0
30,1,1438.1824994267954
30,2,0.0
30,3,0.0
30,4,0.0
30,5,0.0
30,6,0.0
30,7,0.0
30,8,0.0
30,9,0.0
30,10,0.0
30,11,0.0
30,12,0.0
31,1,-55234.021732521556
31,2,-55969.495960868655
31,3,-59390.38606761119
31,4,-54454.56696659124
31,5,-45920.80399535628
31,6,-50812.076911153956
31,7,-57953.85133166129
31,8,-60479.27474493317
31,9,-60433.17836832345
31,10,-54571.54129387853
31,11,-60600.770179757004
31,12,-61161.55797131903
32,1,-31421.35926529218
32,2,-37982.55870787349
32,3,-39896.88400032257
32,4,-38332.52471489819
32,5,-33657.01175456394
32,6,-4350.98007105516
32,7,-38460.963522469625
32,8,-8080.5893919036425
32,9,-5602.5022508685215
32,10,-35528.29078410371
32,11,-40217.14102943294
32,12,-38768.412573286885
33,1,-7038.595243172251
33,2,-109.78341513275655
33,3,477.88630408935006
33,4,-12460.751399964493
33,5,-1877.0644141683056
33,6,-7131.63133393731
33,7,540.1466722953362
33,8,-15501.07849752089
33,9,-2593.6021013657287
33,10,-4605.718083291146
33,11,-3425.665825987454
33,12,-23984.03561245851
34,1,347.360962060695
34,2,597.2052730369969
34,3,-908.6013037198275
34,4,1347.137100886427
34,5,-82.93821347257796
34,6,456.27427695431385
34,7,-36.478078387404594
34,8,298.46333433196463
34,9,814.6028204440908
34,10,115.41610986390495
34,11,822.1069795561992
34,12,4640.347048193636
35,1,854.2801127915739
35,2,1178.4712570053862
35,3,559.9728633209958
35,4,315.92280405138933
35,5,263.70336036147773
35,6,264.6856181345457
35,7,566.2866132239707
35,8,901.6562687136844
35,9,191.0449124821375
35,10,342.36246340784487
35,11,600.8430146290214
35,12,277.5148278440492
36,1,0.0
36,2,0.0
36,3,0.0
36,4,0.0
36,5,0.0
36,6,0.0
36,7,0.0
36,8,0.0
36,9,0.0
36,10,0.0
36,11,0.0
36,12,0.0
37,1,0.0
37,2,0.0
37,3,0.0
37,4,0.0
37,5,0.0
37,6,0.0
37,7,0.0
37,8,0.0
37,9,0.0
37,10,759.2643109260221
37,11,0.0
37,12,0.0
38,1,400.080052475562
38,2,365.12677356012557
38,3,394.1051968277809
38,4,518.6939109090703
38,5,464.50617446992436
38,6,456.9770283847668
38,7,495.34265720601496
38,8,253.72104718601486
38,9,436.24480214349285
38,10,472.1820192863686
38,11,457.45263183972264
38,12,311.2982970527071
39,1,559.4729312036287
39,2,571.3330686183757
39,3,787.767660774349
39,4,791.7409303191082
39,5,409.9507865980809
39,6,586.5199726371528
39,7,429.10453664930554
39,8,527.2545057303499
39,9,601.7452557504652
39,10,630.2909598313229
39,11,403.28850382581373
39,12,433.4256325753728
40,1,492.78447459655104
40,2,321.52415265584796
40,3,302.12857760452033
40,4,349.73889029197875
40,5,88.9507312631099
40,6,339.5198464417092
40,7,367.2638526878289
40,8,656.7392949917415
40,9,280.46727451353445
40,10,345.66531110853674
40,11,337.63671060517277
40,12,346.15895469365535
41,1,-60661.81942990179
41,2,-56235.14564264234
41,3,-53979.023146154286
41,4,-55209.255782775406
41,5,-56267.40395834863
41,6,-54252.41248010243
41,7,-34319.056844952574
41,8,-66441.54175059446
41,9,-55789.48145643538
41,10,-61681.558740355016
41,11,-53380.75619486365
41,12,-53811.838522568076
42,1,-3639.6609488518407
42,2,-13705.234070837967
42,3,-4995.817882125535
42,4,-37.47886666095306
42,5,-4249.995786987688
42,6,-4474.400076513693
42,7,-18757.413189809038
42,8,-4419.4685707866665
42,9,-4748.87814255408
42,10,-2433.468916850058
42,11,-23198.905600436057
42,12,-1281.146169721134
43,1,-782.3766816523644
43,2,-146.0120638594297
43,3,-2699.0248245658377
43,4,-7.665842709857344
43,5,1320.237299223999
43,6,-22874.09459718159
43,7,-121.07238515519145
43,8,-18.181758107189978
43,9,-127.30868037504632
43,10,-268.02547718756136
43,11,-46.92895041670181
43,12,-71.20305330431484
44,1,193.02395602866085
44,2,19.110195273418583
44,3,196.5650222988203
44,4,168.43733680143134
44,5,186.56044723440726
44,6,84.61519487670557
44,7,-60.40956444079296
44,8,143.24539035251993
44,9,152.71163685047702
44,10,78.3937977154284
44,11,176.16279843532237
44,12,202.40700643576906
45,1,183.08306707106158
45,2,334.08989611017387
45,3,150.78406858918936
45,4,589.2514958267419
45,5,203.40822951199468
45,6,228.57382745553446
45,7,164.1240216267572
45,8,175.2908476963354
45,9,122.73767878545935
45,10,172.75675471747954
45,11,181.1316220706908
45,12,221.08049199221162
46,1,0.0
46,2,0.0
46,3,0.0
46,4,0.0
46,5,0.0
46,6,0.0
46,7,0.0
46,8,0.0
46,9,0.0
46,10,0.0
46,11,0.0
46,12,0.0
47,1,0.0
47,2,0.0
47,3,0.0
47,4,0.0
47,5,0.0
47,6,0.0
47,7,0.0
47,8,0.0
47,9,0.0
47,10,483.7440639825438
47,11,0.0
47,12,0.0
48,1,192.5330941611057
48,2,258.0137797580146
48,3,238.09572695969942
48,4,187.1552041817161
48,5,-27.703221012942038
48,6,210.09976961824546
48,7,373.18710636566493
48,8,273.4751927430654
48,9,234.31431295554722
48,10,279.81601054568495
48,11,230.38693743786106
48,12,239.71311849668314
49,1,233.3830388211506
49,2,326.339107641799
49,3,241.06591000599371
49,4,307.2134619169205
49,5,238.3362368257895
49,6,253.99961761598885
49,7,232.052815698964
49,8,269.48912620303975
49,9,187.83463741079828
49,10,219.5655110549856
49,11,202.12172058046247
49,12,240.58031770979997
50,1,0.0
50,2,0.0
50,3,0.0
50,4,226.98770139913773
50,5,0.0
50,6,0.0
50,7,0.0
50,8,0.0
50,9,0.0
50,10,0.0
50,11,0.0
50,12,0.0
51,1,-56929.092586756175
51,2,-49296.042274042404
51,3,-55810.69832062475
51,4,-55068.12259121594
51,5,-58296.955161838305
51,6,-47799.6529630873
51,7,-53551.69901941861
51,8,-60553.404237878996
51,9,-48302.89824085643
51,10,-43450.14803704204
51,11,-55288.523299348024
51,12,-51455.16752714917
52,1,-26037.000563083868
52,2,-17499.308141674253
52,3,-35195.66653698229
52,4,-40748.53484239799
52,5,-5465.0890310300165
52,6,-24310.180814168696
52,7,-38013.986170837685
52,8,-38729.11635587764
52,9,-6622.304121764694
52,10,-35447.52845092115
52,11,-35393.6743119261
52,12,-5418.744444549935
53,1,352.5351559525073
53,2,1063.0372224949956
53,3,-551.284966929159
53,4,-297.6612427083146
53,5,612.9197932606422
53,6,-454.64983354539754
53,7,-1445.6455340685634
53,8,145.42594630201643
53,9,-16.365192256279954
53,10,-417.53392880823094
53,11,-2122.2454425116016
53,12,-3825.284169599897
54,1,161.7980987095885
54,2,133.97204056045265
54,3,131.05712957233985
54,4,124.74371969304325
54,5,287.62697062546766
54,6,-190.77166343094183
54,7,357.2366113010079
54,8,302.89030481582233
54,9,107.88228545351481
54,10,323.72128150187217
54,11,1267.3514401580026
54,12,-111.0138784350714
55,1,357.20198553087516
55,2,273.71422138286914
55,3,372.3768637319914
55,4,371.7883252578849
55,5,362.9203582689137
55,6,188.7312091620263
55,7,710.8694261230194
55,8,358.03477219316545
55,9,377.48389053626465
55,10,371.24972316285493
55,11,363.1758787616085
55,12,275.9073789630757
56,1,0.0
56,2,0.0
56,3,0.0
56,4,0.0
56,5,0.0
56,6,0.0
56,7,0.0
56,8,0.0
56,9,0.0
56,10,0.0
56,11,0.0
56,12,0.0
57,1,0.0
57,2,0.0
57,3,0.0
57,4,0.0
57,5,0.0
57,6,0.0
57,7,238.40174713510436
57,8,0.0
57,9,0.0
57,10,0.0
57,11,386.37007451396244
57,12,0.0
58,1,189.84539964336042
58,2,262.55636101334534
58,3,769.4738904309655
58,4,305.0862627425058
58,5,186.9683338619299
58,6,271.3683249934819
58,7,199.47210335745467
58,8,257.63554757086615
58,9,259.7739730239182
58,10,234.86732567457335
58,11,204.33120096665965
58,12,202.90407873395566
59,1,268.53118341126276
59,2,246.72591065695391
59,3,239.93867540772746
59,4,236.85043335943308
59,5,245.12648266579836
59,6,307.35915675191916
59,7,192.16070546996963
59,8,1084.2091768302384
59,9,336.29495490631297
59,10,235.97857781837928
59,11,233.4142716383882
59,12,293.32494936692706
60,1,194.34971291934457
60,2,273.3544860991482
60,3,252.62886172335863
60,4,167.33098793199434
60,5,193.34127963669457
60,6,218.4135261863172
60,7,204.4548480716671
60,8,435.58937202531143
60,9,257.73822521511283
60,10,270.1743833718739
60,11,258.8913206111392
60,12,201.53505361413843
61,1,-51864.748539097476
61,2,-52749.72901553878
61,3,-53341.59059599768
61,4,-38503.26365713046
61,5,-58924.590579075055
61,6,-61911.968485824036
61,7,-57243.77411920376
61,8,-51062.22442830014
61,9,-58217.93471866326
61,10,-53999.920296772914
61,11,-62344.548489879235
61,12,-55132.96505069983
62,1,-1470.95107576089
62,2,-3306.0367371411076
62,3,-261.0069133604545
62,4,-1159.1857650224379
62,5,-3137.6626855816435
62,6,-2761.4121950430804
62,7,-832.525635285809
62,8,-2316.9017608553177
62,9,-34107.27703115013
62,10,-1270.7657845300496
62,11,-759.4091119358966
62,12,-30752.404153325835
63,1,83.37119846987021
63,2,-50.23631025433437
63,3,138.52507946895898
63,4,119.5360489818068
63,5,506.27910900207223
63,6,-367.3198330010119
63,7,36.91820439159463
63,8,170.71058682318494
63,9,45.55145874471331
63,10,5.397310315938405
63,11,-53.949495686958954
63,12,35.27367933224228
64,1,203.1334508154581
64,2,26.014252143956426
64,3,74.46936668438178
64,4,167.5706833110447
