state,action,value
1,1,-45853.658376625135
1,2,-42459.01081649558
1,3,-37349.99719021231
1,4,-43571.813931576624
1,5,-43710.71825635534
1,6,-45177.46300452057
1,7,-47596.34602901431
1,8,-48830.395826474414
1,9,-43025.49987210574
1,10,-52827.829584268155
1,11,-44940.331665722355
1,12,-51431.176190408005
2,1,121.03861689906216
2,2,-3961.0046290301507
2,3,-15325.507465616902
2,4,-7452.056765784584
2,5,-9510.187190141287
2,6,-11557.102899043952
2,7,-9890.119742895075
2,8,-8242.299935993487
2,9,-10729.251128534117
2,10,-9819.14869636992
2,11,-9611.628360817765
2,12,-9224.190843089707
3,1,27.362833507957475
3,2,-4356.665405214701
3,3,1283.06719268984
3,4,-7131.816259700809
3,5,132.39616972518448
3,6,181.59794754733957
3,7,219.28080243622452
3,8,-6820.705812140992
3,9,-359.2658156265661
3,10,1159.730959508007
3,11,-8546.980174187078
3,12,206.7158241981033
4,1,713.2976995977145
4,2,-8163.30134961658
4,3,-6978.727469601664
4,4,617.205963346378
4,5,645.9585186111333
4,6,1235.2149391466905
4,7,622.2240926360765
4,8,-64.7700588392945
4,9,165.3834472469133
4,10,1507.4651918958832
4,11,511.1335084427892
4,12,-7768.249172253563
5,1,331.12553901340334
5,2,656.1598556227079
5,3,488.1190903473039
5,4,591.1452526763803
5,5,489.5643518127632
5,6,333.48527760904716
5,7,971.2749239991037
5,8,5353.948400888603
5,9,338.6181522521126
5,10,651.6886179025536
5,11,1227.1585433359467
5,12,577.4278456162482
6,1,0.0
6,2,0.0
6,3,0.0
6,4,0.0
6,5,0.0
6,6,0.0
6,7,0.0
6,8,0.0
6,9,0.0
6,10,0.0
6,11,0.0
6,12,0.0
7,1,964.213354088342
7,2,-7130.335852303409
7,3,0.0
7,4,487.82881765094754
7,5,4288.833104377357
7,6,979.95385946743
7,7,-6541.964207735272
7,8,815.1745347681739
7,9,0.0
7,10,879.1405952106222
7,11,1242.5970531489397
7,12,409.50518232667514
8,1,686.4335932550488
8,2,758.4612217902203
8,3,1093.2651049723877
8,4,524.503663358242
8,5,810.8731897630753
8,6,12.292689697581864
8,7,776.4444372715208
8,8,1451.831598968542
8,9,1024.1270281820905
8,10,-7641.964203437759
8,11,964.7154898459441
8,12,-7473.210076282111
9,1,-8066.177775811975
9,2,799.8974586580188
9,3,835.6647815680531
9,4,688.2479319084514
9,5,959.8665838799358
9,6,921.2571241334057
9,7,543.0815300353397
9,8,552.8679437830422
9,9,514.4619215906687
9,10,2477.9482524991154
9,11,678.7680205365053
9,12,661.2259903123281
10,1,928.1037935643477
10,2,1015.8989373980904
10,3,870.8241706954461
10,4,921.7855746218322
10,5,665.325184316708
10,6,867.4503877131413
10,7,808.5447505157299
10,8,991.4054870768168
10,9,899.6271861813325
10,10,822.4318762140215
10,11,691.7499600027579
10,12,818.6278086364096
11,1,-47926.25485433494
11,2,-49586.549192993036
11,3,-49626.547370901695
11,4,-47651.43362477102
11,5,-45807.56305361024
11,6,-45292.79868804778
11,7,-48243.26833038534
11,8,-48064.77202666809
11,9,-48266.865625269915
11,10,-49624.518471638345
11,11,-48025.65897836001
11,12,-46009.09184802376
12,1,-12264.829050439146
12,2,-32542.439259182465
12,3,-25089.51012743785
12,4,-28115.39433181582
12,5,343.8818650117979
12,6,-14643.308383136658
12,7,-24035.53841822634
12,8,-3088.2560642752323
12,9,-30621.936861899674
12,10,-41313.9441992618
12,11,-1483.2980676687112
12,12,-31027.085618335233
13,1,-652.1189404026995
13,2,-1769.8911747138216
13,3,-8514.792253949257
13,4,242.73576170504867
13,5,-8002.934365809171
13,6,-661.1054753062415
13,7,-7990.397724032728
13,8,-7096.84459808159
13,9,-8059.439521382292
13,10,-6680.356099743474
13,11,-8039.144949423855
13,12,-851.9127878668819
14,1,539.5575354561129
14,2,-8212.385959610576
14,3,495.9726173166802
14,4,533.9331564028292
14,5,276.87415884302936
14,6,150.2294377593871
14,7,-129.70899390073373
14,8,499.8733835342175
14,9,507.94749053670637
14,10,525.9011546355727
14,11,1168.461258402809
14,12,525.6181206089575
15,1,328.75307553546014
15,2,351.1504724343407
15,3,348.7073523561005
15,4,8775.30717219199
15,5,321.3249298675943
15,6,341.4086358409696
15,7,337.98845197224233
15,8,323.2133090181755
15,9,319.68877415595387
15,10,336.24388286987033
15,11,341.0252891375044
15,12,323.72382790616433
16,1,0.0
16,2,0.0
16,3,0.0
16,4,0.0
16,5,0.0
16,6,0.0
16,7,0.0
16,8,0.0
16,9,0.0
16,10,0.0
16,11,0.0
16,12,0.0
17,1,935.8103377120893
17,2,-6366.127214849419
17,3,-7579.979072873752
17,4,624.4669708229322
17,5,3633.2048220914976
17,6,973.4282510045371
17,7,248.22521651668615
17,8,-155.44755484843859
17,9,-6295.367394040502
17,10,1004.6851590667977
17,11,703.3893278868503
17,12,939.6965597946436
18,1,-3740.0631691895587
18,2,563.8912223392822
18,3,582.7984487607937
18,4,-4587.099587763711
18,5,536.1579103833811
18,6,228.72662864296217
18,7,220.9477496980835
18,8,1235.8799474438847
18,9,1183.2066818478124
18,10,531.5589928464078
18,11,1135.3675073313027
18,12,1895.4384706464052
19,1,1208.6778759839212
19,2,1226.408153092541
19,3,1339.11479062746
19,4,3780.415290605749
19,5,-5873.023170737031
19,6,535.7167986616358
19,7,1170.3235671128978
19,8,1055.2289456627916
19,9,1151.4111316256854
19,10,1289.408499267215
19,11,1169.8697301813131
19,12,6907.898554895974
20,1,1000.881603582746
20,2,1935.7064985199238
20,3,585.6590639986679
20,4,979.2948154954945
20,5,2521.6417559728566
20,6,623.6681216182276
20,7,1018.1909029946568
20,8,588.850214771132
20,9,788.6237789993779
20,10,595.4917036489992
20,11,360.5075214322683
20,12,1258.7951330062886
21,1,-37860.122648284065
21,2,-46142.26163469705
21,3,-44386.832557408445
21,4,-42940.72284139995
21,5,-44988.09804984933
21,6,-48680.25158071541
21,7,-46120.10956061033
21,8,-16730.18913797097
21,9,-44585.526980889525
21,10,-47111.24869987103
21,11,-41455.80668550255
21,12,-47376.85255167974
22,1,-27511.8257307004
22,2,-653.8849251051556
22,3,-1916.1716329811177
22,4,-349.59199500103864
22,5,-27518.019014592664
22,6,-741.7409232725868
22,7,-3055.046359198004
22,8,-3006.3624834349102
22,9,-5840.373506637682
22,10,-680.2972083984644
22,11,-3460.982423347268
22,12,-6566.489369746334
23,1,665.7237829696998
23,2,222.9839024120992
23,3,703.2356032070024
23,4,850.5761710972923
