state,action,value
1,1,-65915.44683340138
1,2,-65372.464366988985
1,3,-62600.39906551014
1,4,-62723.461814499584
1,5,-61345.32968913538
1,6,-47079.040353969984
1,7,-61164.51972132694
1,8,-62982.57940938457
1,9,-63319.840644810465
1,10,-62092.63077636397
1,11,-64162.33634098573
1,12,-61345.59747456413
2,1,-2516.323357829863
2,2,-2920.551679311575
2,3,-4309.331608698445
2,4,-3311.6396196127753
2,5,-6846.757070640045
2,6,-3697.626270560787
2,7,-23754.166652604094
2,8,-1280.6389258392423
2,9,-11201.062944851676
2,10,-15555.621714582026
2,11,-4077.7279218613453
2,12,-1246.807542332181
3,1,-2836.1330799006932
3,2,-8754.85020666587
3,3,-7130.611208146303
3,4,-3587.835039487828
3,5,-1737.2530892845707
3,6,-3326.8947313741255
3,7,-1635.5713927572428
3,8,-4897.233797679153
3,9,-3885.5152256599577
3,10,-4957.739509226225
3,11,-8375.396243414723
3,12,2029.6340593304392
4,1,-892.0130078162651
4,2,-690.9177853592724
4,3,-2193.9007138581574
4,4,-7580.345199844178
4,5,-1705.6672962344458
4,6,-8898.714127100291
4,7,-1497.716428406939
4,8,-5110.631860139629
4,9,-648.7620767085155
4,10,-636.3123757247677
4,11,-2583.1474924845506
4,12,81.14968905146698
5,1,0.0
5,2,0.0
5,3,0.0
5,4,2127.123360414209
5,5,0.0
5,6,-124.84889112234568
5,7,0.0
5,8,3062.8109326120943
5,9,0.0
5,10,0.0
5,11,0.0
5,12,0.0
6,1,0.0
6,2,0.0
6,3,0.0
6,4,0.0
6,5,0.0
6,6,0.0
6,7,0.0
6,8,0.0
6,9,0.0
6,10,0.0
6,11,0.0
6,12,0.0
7,1,0.0
7,2,0.0
7,3,0.0
7,4,0.0
7,5,0.0
7,6,0.0
7,7,0.0
7,8,0.0
7,9,0.0
7,10,0.0
7,11,0.0
7,12,0.0
8,1,889.4809868387671
8,2,0.0
8,3,0.0
8,4,0.0
8,5,0.0
8,6,0.0
8,7,0.0
8,8,0.0
8,9,0.0
8,10,-7912.945626681114
8,11,0.0
8,12,0.0
9,1,0.0
9,2,650.4537383046443
9,3,1924.4947656018408
9,4,0.0
9,5,0.0
9,6,0.0
9,7,436.9214991437128
9,8,0.0
9,9,0.0
9,10,916.1574938267673
9,11,0.0
9,12,0.0
10,1,0.0
10,2,0.0
10,3,0.0
10,4,0.0
10,5,0.0
10,6,0.0
10,7,0.0
10,8,1198.5897214587756
10,9,0.0
10,10,0.0
10,11,0.0
10,12,0.0
11,1,-60877.39979113908
11,2,-64539.742577681915
11,3,-58952.48059598731
11,4,-60276.968895972655
11,5,-51567.13605537092
11,6,-61206.42839246312
11,7,-60913.02401203311
11,8,-63437.1161311224
11,9,-58921.939374792455
11,10,-60730.35720259559
11,11,-61487.18955532979
11,12,-64750.88972538837
12,1,-9784.640175874923
12,2,-50541.09270969103
12,3,-15333.96431297632
12,4,-41514.94090980735
12,5,-10793.87417405599
12,6,-10089.891377915788
12,7,-43138.90030261135
12,8,-47112.008652650184
12,9,-10940.928358021883
12,10,-5124.115110884741
12,11,-42808.23863881055
12,12,-44230.24335475092
13,1,-12232.115494008916
13,2,-3476.2561439918286
13,3,-14083.571170086705
13,4,-11603.691375807368
13,5,-10404.781866598049
13,6,-10620.877870526321
13,7,-1683.3638974826117
13,8,-8638.713323614902
13,9,-10630.525151672646
13,10,-9560.01817330072
13,11,-9397.528196657595
13,12,-121.40556992170463
14,1,-6005.880047876179
14,2,316.8963771337334
14,3,3696.8589624201863
14,4,-2843.825555316293
14,5,-6038.912786711037
14,6,-808.4346644343077
14,7,-8123.537608319483
14,8,-5343.0823762934815
14,9,-822.3081349424756
14,10,-666.586412783161
14,11,-8801.782591233052
14,12,122.99266327793339
15,1,2274.5165691845214
15,2,624.1832467108527
15,3,400.0765315726229
15,4,-318.48814978590974
15,5,538.402869547087
15,6,-245.9644744861339
15,7,-6382.463643006892
15,8,238.07066036123496
15,9,470.0503301953735
15,10,233.53401617216426
15,11,366.75282626192416
15,12,-179.01984948733093
16,1,0.0
16,2,0.0
16,3,0.0
16,4,0.0
16,5,0.0
16,6,0.0
16,7,0.0
16,8,0.0
16,9,0.0
16,10,0.0
16,11,0.0
16,12,0.0
17,1,0.0
17,2,0.0
17,3,0.0
17,4,0.0
17,5,0.0
17,6,0.0
17,7,0.0
17,8,0.0
17,9,0.0
17,10,0.0
17,11,0.0
17,12,0.0
18,1,-8376.880187769946
18,2,666.0930155773505
18,3,586.3709686729736
18,4,476.2276528622176
18,5,647.9789640264025
18,6,-7788.6561731203
18,7,-2927.327301418973
18,8,547.1492956954936
18,9,717.4157105998868
18,10,-8124.220077730038
18,11,-16.242329381880154
18,12,0.0
19,1,760.4742473204944
19,2,810.2615805198627
19,3,406.6188674431123
19,4,-7756.0677772126555
19,5,47.01650539836555
19,6,794.6490161671288
19,7,870.1755086073499
19,8,627.4258844167055
19,9,725.7222678944056
19,10,812.3995814888
19,11,858.6332550827515
19,12,1126.161555294831
20,1,720.6145668259007
20,2,1040.4430147389903
20,3,513.0577273367312
20,4,772.5170533458108
20,5,1033.5542248023114
20,6,493.6292285912475
20,7,843.1866078954477
20,8,897.7694648988546
20,9,923.8302216328692
20,10,789.513140103503
20,11,813.915767771897
20,12,865.6164799265669
21,1,-45329.37370140561
21,2,-64696.64466199351
21,3,-67840.41462199128
21,4,-60330.99889016155
21,5,-62441.262226128885
21,6,-66072.37163150475
21,7,-51879.63234323949
21,8,-57862.42365817097
