iteration,simulation_duration,total_reward
10000,42.600000000000065,-10543.109372456389
20000,50.400000000000176,8484.90644579303
30000,72.00000000000048,-11361.099844320363
40000,48.80000000000015,-12047.933835690365
50000,74.80000000000052,-1245.467729179832
60000,77.80000000000057,-10947.781017885909
70000,27.999999999999932,-12027.882906917905
80000,67.60000000000042,8915.895218056112
90000,86.8000000000007,-2788.617011753735
100000,54.40000000000023,9062.209315954013
110000,39.20000000000002,-11485.002312683133
120000,43.80000000000008,8555.699645743873
130000,61.00000000000033,-11684.545167737531
140000,58.40000000000029,8796.955201120169
150000,48.60000000000015,-10976.42460627174
160000,95.40000000000082,-5580.947901018771
170000,42.40000000000006,-10460.753915785695
180000,64.80000000000038,8674.732704002845
190000,81.80000000000062,-10835.695342973715
200000,81.00000000000061,8639.973382140395
210000,40.60000000000004,-10538.957050263822
220000,45.60000000000011,8619.991971808717
230000,25.39999999999994,-11099.879070445004
240000,81.00000000000061,-3045.8063752905573
250000,38.2,-10922.6022621893
260000,46.40000000000012,-11154.83610376308
270000,53.00000000000021,-10700.890917331773
280000,96.20000000000083,-11057.094916774477
290000,45.60000000000011,-10955.874703358635
300000,45.400000000000105,-10977.109430889494
310000,47.00000000000013,-10502.496871694992
320000,58.000000000000284,-12188.254550771286
330000,78.60000000000058,-10865.340545764417
340000,39.60000000000002,-10535.71243766987
350000,27.599999999999934,-11278.641004766112
360000,63.40000000000036,8703.81947456078
370000,77.80000000000057,-2662.8941892550583
380000,89.00000000000072,-1825.764970663094
390000,29.999999999999925,-10542.779900447784
400000,37.8,-10500.800993506153
410000,35.599999999999966,-11139.189383290755
420000,57.400000000000276,-11133.864322750298
430000,76.80000000000055,-1347.0110539610314
440000,90.80000000000075,-1646.5671435561226
450000,114.00000000000108,-2048.0719390379827
460000,50.80000000000018,-10634.933819925884
470000,83.20000000000064,-11647.060953653843
480000,35.79999999999997,-11489.2312952121
490000,85.40000000000067,9213.042228561242
500000,64.60000000000038,-11743.68124762503
510000,31.99999999999992,-11081.166415902131
520000,82.60000000000063,-1515.431045585019
530000,53.00000000000021,-11032.872507283613
540000,58.60000000000029,8545.388112736611
550000,35.19999999999996,-11232.891516272246
560000,89.40000000000073,-2526.3443625370774
570000,93.00000000000078,-1929.4040937164827
580000,58.20000000000029,8295.957165998017
590000,67.60000000000042,-10836.319983897736
600000,49.600000000000165,-10889.08778269873
610000,32.799999999999926,-11782.693320219752
620000,77.20000000000056,-2032.0679749601272
630000,52.2000000000002,-11397.640834155229
640000,79.8000000000006,-1494.9213291002163
650000,28.199999999999932,-11453.768965049341
660000,97.40000000000084,-10601.897923844466
670000,23.999999999999947,-10666.11128829988
680000,32.799999999999926,-10857.389341854601
690000,51.60000000000019,-11007.124858698273
700000,46.60000000000012,-11418.156074786739
710000,65.8000000000004,8328.766005511508
720000,37.8,-10897.311058316427
730000,55.60000000000025,-11034.780702699514
740000,36.199999999999974,-11053.429538415392
750000,79.60000000000059,8655.219358384373
760000,55.60000000000025,-10491.301630194728
770000,23.999999999999947,-10669.0855614603
780000,81.00000000000061,8765.751340974533
790000,48.40000000000015,-10535.954704610876
800000,50.60000000000018,8584.536929810985
810000,46.40000000000012,-10720.685900286366
820000,36.79999999999998,-11356.648179943044
830000,85.80000000000068,-12371.114012650343
840000,55.60000000000025,-10870.28906526331
850000,53.800000000000225,8889.697472778547
860000,43.00000000000007,-11272.485057004249
870000,51.800000000000196,-10412.375476035306
880000,44.600000000000094,-11069.09350115147
890000,33.59999999999994,-10660.108424035627
900000,33.79999999999994,-11982.682111754748
910000,48.200000000000145,8654.01176485058
920000,41.800000000000054,-11425.634998478681
930000,54.20000000000023,8350.96537301923
940000,73.2000000000005,8756.86347676241
950000,69.40000000000045,-12685.303935847684
960000,84.60000000000066,-1836.9698781648824
970000,51.000000000000185,8762.423823618225
980000,50.00000000000017,-11562.456332950813
990000,43.40000000000008,-11044.489502208167
