t,x,y,vx,vy,theta,thr,wind_vx,wind_vy,r
34,242.0755757175031,718.6002982088594,35.87458997720139,0.765221949199755,0.1745,0.25,0.0,0.0,-0.9110424063964667
35,245.6572619897148,718.6687943464958,35.759135467032834,0.6047008035293845,0.08725,0.25,0.0,0.0,-0.8227778058568183
36,249.2196204332147,718.7498698905823,35.488033402964696,1.016810078201288,0.1745,1.0,0.0,0.0,-1.0576023395275755
37,252.76565328767143,718.8405550421725,35.43262368617035,0.7968929536012002,0.08725,0.75,0.0,0.0,-0.9345659146434591
38,256.30461776323926,718.9109602082975,35.34666582518651,0.6112103689007449,0.08725,0.5,0.0,0.0,-0.830742759419312
39,259.836005128719,718.9643432328515,35.28108148440887,0.4564501221790095,0.08725,0.75,0.0,0.0,-0.7437695452856043
40,263.3482190604733,719.0295380264039,34.96319715067623,0.8474457488676805,0.1745,0.5,0.0,0.0,-0.9698043181467726
41,266.8324551252643,719.1296804894959,34.72152414514393,1.1554035129714664,0.1745,1.0,0.0,0.0,-1.1505396541909032
42,270.30108331482074,719.2311080818793,34.651039645985115,0.8731483346956889,0.08725,0.5,0.0,0.0,-0.9892445205672695
43,273.7642388817233,719.2801047644657,34.61207169206636,0.10678531703325911,0.0,0.0,0.0,0.0,-0.5471782104644205
44,277.2105807482083,719.3108726859751,34.3147656376331,0.5085731131562357,0.1745,0.75,0.0,0.0,-0.7819463227956508
45,280.6378185378753,719.3522551669668,34.229990155707014,0.3190765066761687,0.08725,0.5,0.0,0.0,-0.6720611905936038
46,284.0456829334759,719.4007453917109,33.92729775630469,0.6507279882052257,0.1745,0.5,0.0,0.0,-0.8692786062850044
47,287.4357729271223,719.4543094728602,33.87450211662298,0.42055363478190033,0.08725,0.75,0.0,0.0,-0.7341041923110605
48,290.8099495871923,719.510950970812,33.60903108477775,0.7122763242544299,0.1745,0.75,0.0,0.0,-0.9097061626758357
49,294.1573475037485,719.5931491827951,33.33892724634557,0.931687915406239,0.1745,0.5,0.0,0.0,-1.0447934609680496
50,297.4797680785507,719.6947275415554,33.109484249698205,1.09987925979985,0.1745,0.75,0.0,0.0,-1.1502880685087375
51,300.7786365580722,719.810726055307,32.8678853407323,1.2200910152330922,0.1745,0.5,0.0,0.0,-1.2283561824363125
52,304.0550872216484,719.9371468872544,32.661127930792155,1.308325623714842,0.1745,0.75,0.0,0.0,-1.2871381671567717
53,307.3100280543035,720.0707531922185,32.43768872230932,1.3638004755675777,0.1745,0.5,0.0,0.0,-1.3269375399995218
54,310.5454194961783,720.2091344536441,32.27014011518654,1.4038247529442491,0.1745,1.0,0.0,0.0,-1.356202558558108
55,313.7713699506105,720.3281194583818,32.2488689734574,0.9758753418107227,0.08725,0.75,0.0,0.0,-1.091869159009371
56,316.9822406032502,720.4292270279476,31.96854407933668,1.046276049505542,0.1745,0.0,0.0,0.0,-1.1412920974122651
57,320.16673314485774,720.5360699730776,31.721306752814385,1.090582853094388,0.1745,0.25,0.0,0.0,-1.1744162983341553
58,323.3305230210981,720.6468051087071,31.554490771992132,1.1241198594960213,0.1745,1.0,0.0,0.0,-1.1994044011580896
59,326.47293449976206,720.759202489965,31.293738801287212,1.1238277656612043,0.1745,0.0,0.0,0.0,-1.205274880219505
