t,x,y,vx,vy,theta
207,1289.7681880867708,723.5961272179638,39.35128564030481,-2.845135570074835,-0.1745
208,1293.6954890444272,723.3522853865868,39.194733512824634,-2.031701057464892,0.0
209,1297.6137341331907,723.1078411272015,39.170168262448996,-2.857184130241419,-0.1745
210,1301.5229434109676,722.8624226218539,39.01401729308952,-2.0511859767103693,0.0
211,1305.4232000257152,722.6163993635199,38.99111500186264,-2.86927918996814,-0.1745
212,1309.3145234645028,722.3694057789361,38.8353537738877,-2.0705925017078246,0.0
213,1313.1969952387542,722.1218051980616,38.81408171114096,-2.8814191157835367,-0.1745
214,1317.0706342785988,721.8732381308614,38.65869908575376,-2.0899222282205403,0.0
215,1320.9355205000554,721.6240619018329,38.63902534337856,-2.8936023523491996,-0.1745
216,1324.7916722897555,721.3739229478377,38.48401045062242,-2.109176727552884,0.0
217,1328.6391680081201,721.123172740479,38.46590391667097,-2.905827419621639,-0.1745
218,1332.478025511287,720.8714634921146,38.311246146666385,-2.1283575476669574,0.0
219,1336.3083216426178,720.6191409692242,38.294676479953246,-2.918092910140163,-0.1745
220,1340.1300737403383,720.3658630130049,38.14036547445645,-2.1474662142476024,0.0
221,1343.943357168067,720.1119698279707,38.12530308011615,-2.9303974864346936,-0.1745
222,1347.7481887582921,719.857124742063,37.97132872438476,-2.1665042317188226,0.0
223,1351.5446424310285,719.6016625365496,37.95774473034278,-2.942739878547775,-0.1745
224,1355.3327345248103,719.3452518884116,37.80409714529524,-2.1854730842145096,0.0
225,1359.1125375510558,719.0882222901175,37.79196337961228,-2.9551188816653595,-0.1745
226,1362.8840673657498,718.830247634209,37.63863291426805,-2.2043742365061703,0.0
227,1366.6473951056291,718.5716522546911,37.62792188331904,-2.9675333538512487,-0.1745
228,1370.4025361551705,718.312115130254,37.474899107507554,-2.2232091348901983,0.0
229,1374.149560309294,718.0519555628155,37.46558397495917,-2.979982213880357,-0.1745
230,1377.8884824916563,717.7908574917196,37.31285967228577,-2.2419792080370775,0.0
