iteration,simulation_duration,total_reward
1,146.59999999999596,-7784.882251836301
2,143.19999999999615,-5644.033972575442
3,143.9999999999961,-7529.09620636354
4,145.39999999999603,-7752.828648067759
5,145.699999999996,-10207.809493493996
6,146.49999999999596,-7345.268107212239
7,146.099999999996,-8644.92811793129
8,146.69999999999595,-6877.109114273753
9,148.19999999999587,-8410.018149032556
10,144.2999999999961,-9253.007832308303
11,145.39999999999603,-7777.829279830396
12,145.999999999996,-8521.47668387011
13,143.09999999999616,-9901.890040387605
14,143.9999999999961,-8629.077800568066
15,147.4999999999959,-9762.990469070957
16,147.09999999999593,-10099.848900350282
17,142.5999999999962,-6199.759120092239
18,150.8999999999957,-7732.209861776129
19,147.4999999999959,-10136.86565136342
20,147.6999999999959,-6941.446749032639
21,143.69999999999612,-8864.134026650754
22,145.799999999996,-8044.835503759512
23,146.59999999999596,-5689.1523438472705
24,144.59999999999607,-8946.680675698186
25,142.79999999999617,-9703.148980743032
26,145.799999999996,-9960.423221386622
27,145.899999999996,-9974.438235678814
28,145.29999999999603,-6079.377316902561
29,149.5999999999958,-9178.224242448116
30,146.19999999999598,-6746.51204713189
31,146.29999999999598,-6363.1076400964
32,146.29999999999598,-5789.544302468132
33,146.79999999999595,-7004.414164376579
34,144.39999999999608,-7711.715456559166
35,146.49999999999596,-6183.302879252803
36,148.39999999999586,-6305.561037583169
37,146.69999999999595,-9990.217488959426
38,145.49999999999602,-6691.74273080333
39,147.99999999999588,-8795.949902479526
40,148.29999999999586,-9676.514269407362
41,145.19999999999604,-7009.24286602095
42,144.49999999999608,-8448.993314162391
43,145.39999999999603,-9185.64690963526
44,145.29999999999603,-6921.407568247978
45,148.69999999999584,-5473.669000983278
46,147.4999999999959,-7582.56031743485
47,141.99999999999622,-8555.428857261133
48,147.6999999999959,-7254.407892025871
49,146.19999999999598,-9205.173700356176
50,144.99999999999605,-10232.7860534719
51,145.59999999999602,-8759.83273631919
52,147.09999999999593,-4962.792269188329
53,146.19999999999598,-5399.795499130159
54,142.4999999999962,-8130.1880643093
55,146.79999999999595,-7512.541621975048
56,147.89999999999588,-6053.656549075244
57,146.99999999999594,-5371.632941710333
58,144.69999999999607,-7805.394007273402
59,146.099999999996,-9614.062602648932
60,146.49999999999596,-8103.673267129361
61,149.69999999999578,-6627.898316117038
62,152.39999999999563,-4910.6685325208755
63,145.799999999996,-5439.708111161452
64,146.69999999999595,-8636.607715656104
65,148.29999999999586,-7952.258749063958
66,146.79999999999595,-9149.51878426692
67,147.09999999999593,-9824.507861880593
68,147.09999999999593,-10029.224492106805
69,143.49999999999613,-6818.512527362819
70,149.99999999999577,-7212.809899844823
71,147.6999999999959,-6785.554665041863
72,148.69999999999584,-9879.19138474988
73,144.99999999999605,-8012.0454915654245
74,148.19999999999587,-7750.968129940127
75,148.19999999999587,-6576.557652719175
76,147.99999999999588,-6432.032261600205
77,147.5999999999959,-7841.186364088155
78,144.79999999999606,-7151.942370673367
79,150.19999999999575,-7045.585960650372
80,147.4999999999959,-9973.632382918579
81,146.19999999999598,-5583.168261663499
