t,reward,x,y,theta,vx,vy,throttle,wind_vx,wind_vy
0.0,0.0,46.05142233246385,326.3446092803764,0.06076711122992284,43.8222918204896,3.2472885221484895,0.5,-0.16446169292006216,-1.3615349161635346
0.2,-1.413867039689051,46.05142233246385,326.3446092803764,0.06076711122992284,43.8222918204896,3.2472885221484895,0.5,-0.16446169292006216,-1.3615349161635346
0.4,-0.5578352810924436,54.79892503617979,326.60803523344623,-0.051482888770077145,43.652735216669775,-0.6130289914504448,0.495,-0.16446169292006216,-1.3615349161635346
0.6000000000000001,-1.7442616548872405,63.48139221581701,326.05821879497694,-0.16373288877007713,43.17193657970246,-4.885135393242436,0.495,-0.16446169292006216,-1.3615349161635346
0.8,-1.4163028099781538,72.10246172321145,324.82264103894425,-0.1745,43.03875849424193,-7.470642167084316,0.495,-0.16446169292006216,-1.3615349161635346
1.0,-0.28004066559234597,80.7148264606789,323.40108347180467,-0.06225,43.0848888804327,-6.7449335043117085,0.495,-0.16446169292006216,-1.3615349161635346
1.2,-0.6325148254857174,89.2780021246761,322.3066579050508,0.04999999999999999,42.54686775953925,-4.199322163226765,0.495,-0.16446169292006216,-1.3615349161635346
1.4,-1.8017334846840045,97.79135970786368,321.390696455944,-0.06225,42.58670807233647,-4.960292327841518,0.495,-0.16446169292006216,-1.3615349161635346
1.5999999999999999,-2.4501672898811986,106.29701234736694,320.14693374169497,-0.1745,42.469818322696234,-7.477334814648895,0.495,-0.16446169292006216,-1.3615349161635346
1.7999999999999998,-1.8381413273764933,114.79836528088941,318.5081627946959,-0.1745,42.54371101252849,-8.910374655341831,0.495,-0.16446169292006216,-1.3615349161635346
1.9999999999999998,-1.7137814858141411,123.31019056043948,316.8616906790153,-0.06225,42.57454178297225,-7.554346501464469,0.495,-0.16446169292006216,-1.3615349161635346
2.1999999999999997,-0.6887400820726081,131.8423985806511,315.3760316994682,-0.08725,42.74753841914384,-7.302243294006642,0.8300000000000001,-0.16446169292006216,-1.3615349161635346
2.4,-0.06705177197106754,140.35328842085406,314.14446825316776,0.024999999999999994,42.36135998288571,-5.013391168997494,0.495,-0.16446169292006216,-1.3615349161635346
