iteration,simulation_duration,total_reward
1,144.69999999999607,-9153.85526522356
2,146.39999999999597,-7040.633179633111
3,146.89999999999594,-8501.47178596001
4,148.69999999999584,-10076.658036592069
5,144.59999999999607,-10279.439733851537
6,148.49999999999585,-6901.361662682108
7,145.899999999996,-8390.890684366892
8,145.999999999996,-5395.895288441955
9,144.89999999999606,-7009.950283076132
10,146.29999999999598,-9284.591715671984
11,150.39999999999574,-6264.459690344286
12,148.29999999999586,-5738.1829715835665
13,142.79999999999617,-9102.043881555812
14,145.19999999999604,-9861.34382406276
15,148.29999999999586,-8512.092673137176
16,145.799999999996,-6015.4661187071315
17,143.69999999999612,-10072.379347226317
18,147.3999999999959,-8969.911859464213
19,143.39999999999614,-6505.779926422521
20,146.79999999999595,-8267.064931367067
21,147.89999999999588,-6540.721347344924
22,147.5999999999959,-7100.492685074319
23,148.39999999999586,-6230.9684012249745
24,147.89999999999588,-9417.835892334244
25,148.39999999999586,-9664.17078458575
26,146.79999999999595,-5920.689379228935
27,145.19999999999604,-6732.179137962891
28,148.79999999999583,-5640.581525911881
29,142.4999999999962,-6605.19113595169
30,146.79999999999595,-7148.316751751323
31,144.89999999999606,-7698.770878082049
32,147.6999999999959,-10187.250270472745
33,149.1999999999958,-5849.020865595844
34,147.4999999999959,-9436.739560869237
35,147.19999999999592,-5849.923290633626
36,148.19999999999587,-5752.146993379976
37,147.19999999999592,-7061.79251763541
38,147.09999999999593,-6536.221110463828
39,149.2999999999958,-7421.563796429872
40,147.99999999999588,-8195.887075468068
41,147.19999999999592,-9627.641244902128
42,146.69999999999595,-7053.351978922705
43,148.19999999999587,-9017.867150196267
44,146.39999999999597,-7794.009753471736
45,149.3999999999958,-5300.751704888103
46,145.49999999999602,-6781.34048141412
47,151.0999999999957,-9499.644503820811
48,146.099999999996,-6809.213010210157
49,146.59999999999596,-9684.971539429132
50,149.1999999999958,-9367.623352649094
51,146.89999999999594,-5163.280605064081
52,148.49999999999585,-9367.131520077593
53,143.9999999999961,-7478.730452782658
54,146.29999999999598,-7138.098505708585
55,142.69999999999618,-5502.2693383511205
56,146.69999999999595,-8963.365737934178
57,150.9999999999957,-7268.967143740102
58,149.5999999999958,-7907.651982482644
59,144.49999999999608,-7383.64256224577
60,145.29999999999603,-6309.904838467944
61,146.29999999999598,-6937.287386110606
62,149.2999999999958,-6988.5382193042915
63,149.89999999999577,-9452.258973264341
64,149.69999999999578,-6791.594539837044
65,146.99999999999594,-6501.226893447584
66,145.39999999999603,-7066.16144029974
67,148.49999999999585,-7034.5447324067345
68,145.39999999999603,-9732.989608192891
69,145.49999999999602,-7330.093582071404
70,146.59999999999596,-8702.72786977797
71,143.09999999999616,-8114.316308531911
72,144.59999999999607,-8393.205371526648
73,148.89999999999583,-5677.2219072676935
74,148.99999999999582,-7115.458313805043
75,147.09999999999593,-5329.977970042638
76,144.0999999999961,-5952.662873459277
77,147.99999999999588,-5363.706063800961
78,148.89999999999583,-5538.367569046197
79,146.79999999999595,-9717.43104367826
80,145.699999999996,-5023.416142211131
81,148.39999999999586,-8730.82227196564
82,143.59999999999613,-7523.10679035868
83,145.899999999996,-7656.128358628551
84,143.59999999999613,-8299.785626334904
85,148.19999999999587,-9159.721864376843
86,143.59999999999613,-5915.840005008509
87,146.69999999999595,-7799.902007424986
88,147.6999999999959,-9125.85739656031
89,145.39999999999603,-5276.781403004818
90,145.49999999999602,-9073.818839013888
91,144.2999999999961,-7744.863123937569
92,145.59999999999602,-10249.688381409227
93,145.899999999996,-8755.663609270465
94,146.099999999996,-7623.171780079059
95,147.4999999999959,-7223.330954502723
96,147.4999999999959,-8312.13789761049
97,145.699999999996,-6135.662958151371
98,143.29999999999615,-5363.839205651016
99,145.799999999996,-7697.857195243596
100,149.99999999999577,-8794.89388256616
