t,reward,x,y,theta,vx,vy,throttle,wind_vx,wind_vy
0.0,0.0,32.16967828371244,396.1341774602463,-0.009374490294872612,39.224551603035756,0.5634661561685116,0.5,-1.6055911580550606,-0.7595218116474308
0.1,-1.4283074465325651,32.16967828371244,396.1341774602463,-0.009374490294872612,39.224551603035756,0.5634661561685116,0.5,-1.6055911580550606,-0.7595218116474308
0.2,-0.4879197462070853,36.08454855807197,396.10227499710356,-0.1216244902948726,39.072853884154796,-1.201515419022631,0.165,-1.6055911580550606,-0.7595218116474308
0.30000000000000004,-0.26012586159003537,39.98135298742207,395.8906988408487,-0.1745,38.8632347028472,-3.030007706074272,0.165,-1.6055911580550606,-0.7595218116474308
0.4,-0.8531723645770808,43.86139376311565,395.51504525906915,-0.1745,38.73758081102444,-4.483063929516217,0.165,-1.6055911580550606,-0.7595218116474308
0.5,-1.3218068301858428,47.7318173468872,395.00886095705505,-0.1745,38.67089086440653,-5.64062211076602,0.165,-1.6055911580550606,-0.7595218116474308
0.6,-1.6909359315041175,51.59769056496871,394.39867716553925,-0.1745,38.64657349722367,-6.563053719549432,0.165,-1.6055911580550606,-0.7595218116474308
0.7,-1.9807294988868822,55.46268194814991,393.70564965446704,-0.1745,38.653254166400366,-7.297496501895282,0.165,-1.6055911580550606,-0.7595218116474308
0.7999999999999999,-2.20744201582539,59.329491373643755,392.9467025100702,-0.1745,38.682934343476575,-7.881446386041538,0.165,-1.6055911580550606,-0.7595218116474308
0.8999999999999999,-2.3841176677699587,63.200131753617214,392.1353802528417,-0.1745,38.729873255992544,-8.344998758529321,0.165,-1.6055911580550606,-0.7595218116474308
0.9999999999999999,-2.521186819145404,67.07611943444307,391.282511022734,-0.1745,38.78988036052454,-8.712385843623753,0.165,-1.6055911580550606,-0.7595218116474308
1.0999999999999999,-2.626964299369532,70.95860610632455,390.39673585846396,-0.1745,38.8598530771051,-9.003117441777862,0.165,-1.6055911580550606,-0.7595218116474308
1.2,-2.708061250485958,74.84847209815761,389.48493628407095,-0.1745,38.93746675955619,-9.23287404608159,0.165,-1.6055911580550606,-0.7595218116474308
1.3,-2.7697225373999728,78.74639354138661,388.5525812020033,-0.1745,39.0209621050236,-9.414227595271814,0.165,-1.6055911580550606,-0.7595218116474308
1.4000000000000001,-2.8161011713252773,82.65289147225687,387.6040082682515,-0.1745,39.108996512381644,-9.557231079763802,0.165,-1.6055911580550606,-0.7595218116474308
1.5000000000000002,-2.8504801753582374,86.56836821377617,386.6426515846891,-0.1745,39.20053831800426,-9.669902591484638,0.165,-1.6055911580550606,-0.7595218116474308
1.6000000000000003,-2.8754510802731055,90.49313464650223,385.6712253520693,-0.1745,39.294790336516854,-9.758622060910398,0.165,-1.6055911580550606,-0.7595218116474308
1.7000000000000004,-2.8930569497644774,94.42743085276597,384.6918714921103,-0.1745,39.39113378875782,-9.828455138270536,0.165,-1.6055911580550606,-0.7595218116474308
1.8000000000000005,-2.904906602210737,98.37144187479163,383.7062779178147,-0.1745,39.48908665175539,-9.883416347641193,0.165,-1.6055911580550606,-0.7595218116474308
1.9000000000000006,-2.912265577148273,102.32530982600727,382.7157730056108,-0.1745,39.58827237255757,-9.926681896436751,0.165,-1.6055911580550606,-0.7595218116474308
2.0000000000000004,-2.9161284132369407,106.28914325160511,381.721400859252,-0.1745,39.68839613939937,-9.960761030738924,0.165,-1.6055911580550606,-0.7595218116474308
2.1000000000000005,-2.9172759645810054,110.26302439546467,380.7239811333161,-0.1745,39.78922673779188,-9.987633487979354,0.165,-1.6055911580550606,-0.7595218116474308
2.2000000000000006,-2.9163207762943246,114.24701486152638,379.72415648923146,-0.1745,39.89058258344231,-10.008859393713147,0.165,-1.6055911580550606,-0.7595218116474308
2.3000000000000007,-2.9137429547819957,118.24116003628012,378.72243017548806,-0.1745,39.99232091163251,-10.025666881154375,0.165,-1.6055911580550606,-0.7595218116474308
2.400000000000001,-2.9099184877565,122.24549255052442,377.7191957422804,-0.1745,40.09432937325343,-10.039021782998688,0.165,-1.6055911580550606,-0.7595218116474308
2.500000000000001,-2.9051415778365945,126.2600349931613,376.7147605055784,-0.1745,40.19651947948431,-10.049682951041333,0.165,-1.6055911580550606,-0.7595218116474308
2.600000000000001,-2.8996422370882664,130.28480204089286,375.70936405348476,-0.1745,40.29882147514663,-10.058246090831002,0.165,-1.6055911580550606,-0.7595218116474308
2.700000000000001,-2.8936001350674982,134.31980213072885,374.70319282678446,-0.1745,40.401180321573094,-10.065178443175562,0.165,-1.6055911580550606,-0.7595218116474308
2.800000000000001,-2.887155488602148,138.36503877402993,373.69639159525906,-0.1745,40.50355254444868,-10.070846187332302,0.165,-1.6055911580550606,-0.7595218116474308
2.9000000000000012,-2.88041761823014,142.42051158915143,372.6890724825041,-0.1745,40.60590375798126,-10.075536067766627,0.165,-1.6055911580550606,-0.7595218116474308
