iteration,simulation_duration,total_reward
10000,84.20000000000066,9224.174201341371
20000,86.40000000000069,-2975.873838427042
30000,40.80000000000004,-10587.169119572556
40000,64.00000000000037,9032.7633274288
50000,38.400000000000006,-10962.935779019967
60000,64.20000000000037,-10893.141968777663
70000,59.60000000000031,-10479.807049403624
80000,71.80000000000048,-1643.2136653306293
90000,34.799999999999955,-11141.720918749084
100000,45.80000000000011,8468.708424021448
110000,65.40000000000039,-11247.762922403514
120000,83.20000000000064,-1473.0856599785739
130000,37.39999999999999,-10692.991492906258
140000,40.20000000000003,8594.618365146936
150000,42.600000000000065,-10924.854525273724
160000,70.20000000000046,8820.156523588907
170000,37.8,-10753.593628641082
180000,49.40000000000016,8811.224427895466
190000,30.399999999999924,-11447.762143885675
200000,92.00000000000077,-11090.076597684696
210000,31.99999999999992,-10545.129536308323
220000,43.40000000000008,-11172.898617063905
230000,47.20000000000013,-10546.068032044826
240000,72.40000000000049,-1448.1763481892554
250000,38.80000000000001,-10709.250912321615
260000,50.60000000000018,-10822.749247365173
270000,87.4000000000007,-1546.9201267313426
280000,39.20000000000002,-10587.995791008421
290000,45.0000000000001,-10685.720976521494
300000,64.40000000000038,-1431.9901528836067
310000,88.60000000000072,-1903.92743968279
320000,69.40000000000045,-1221.0892547721037
330000,105.80000000000096,-1730.7432032899899
340000,40.00000000000003,-10547.897172341183
350000,74.60000000000052,-10980.09152442832
360000,30.199999999999925,-10647.317606627328
370000,58.800000000000296,8542.531420715428
380000,69.20000000000044,-10805.054315513331
390000,47.400000000000134,-10706.977544043802
400000,70.00000000000045,8591.12534566264
410000,48.200000000000145,-10883.606875750427
420000,62.200000000000344,8501.696193467189
430000,63.40000000000036,9048.760407060467
440000,70.40000000000046,8505.813219119696
450000,93.20000000000078,-2500.676667141308
460000,71.00000000000047,-10633.346318728058
470000,38.400000000000006,8767.221873806991
480000,58.20000000000029,-10613.263287002743
490000,45.2000000000001,8539.557904791038
500000,29.799999999999926,-10536.433033193362
510000,53.00000000000021,8553.904157837776
520000,65.8000000000004,-10715.312589771884
530000,76.00000000000054,8891.596300846135
540000,87.6000000000007,-1554.7189476729263
550000,50.20000000000017,-10822.157316952818
560000,78.00000000000057,-1498.8137272663253
570000,102.40000000000092,-5117.9024710469575
580000,86.60000000000069,-1440.8450696649825
590000,32.99999999999993,-10497.267468193779
600000,49.600000000000165,-10520.580225103564
610000,64.20000000000037,8751.009674646786
620000,41.40000000000005,8944.15422213357
630000,34.39999999999995,-11026.733057689182
640000,63.000000000000355,-10504.219727307716
650000,85.80000000000068,-3239.0985738354075
660000,79.60000000000059,-1614.5196658067005
670000,69.60000000000045,8978.89338525887
680000,62.40000000000035,-10738.919486572988
690000,72.20000000000049,8511.96618033258
700000,67.40000000000042,-10558.89683922505
710000,47.400000000000134,8883.419278938383
720000,44.600000000000094,-10565.65605026481
730000,28.79999999999993,-10692.00470386614
740000,56.600000000000264,-11125.510343982794
750000,37.599999999999994,-10921.994996091655
760000,34.99999999999996,-10692.76537940638
770000,38.0,-10437.821309290825
780000,81.40000000000062,-2519.761419502147
790000,37.19999999999999,-11139.418333978016
800000,58.20000000000029,8727.662263836672
810000,40.400000000000034,-10514.70401022669
820000,38.400000000000006,-10635.523560663338
830000,28.99999999999993,-10476.647173141464
840000,38.0,-10749.387350014524
850000,32.39999999999992,-10545.622957471407
860000,57.20000000000027,-10689.407004515604
870000,56.40000000000026,8465.688013240135
880000,47.00000000000013,-10572.697076983763
890000,38.2,-11334.329549321828
900000,50.400000000000176,8837.769577334306
910000,42.40000000000006,-10563.177768395759
920000,67.80000000000042,8792.32844435466
930000,71.00000000000047,-1396.058313741763
940000,79.60000000000059,-1595.1743155649651
950000,38.0,-10449.330290212258
960000,34.799999999999955,-10476.446791176355
970000,45.80000000000011,-10743.580836122159
980000,76.80000000000055,-2302.0984741310335
990000,33.79999999999994,-10683.943899427011
1000000,59.2000000000003,8677.823269783014
1010000,61.20000000000033,-10514.386656593806
1020000,68.00000000000043,8568.1715144827
1030000,51.800000000000196,-11387.515815625558
1040000,56.20000000000026,8590.193449857301
1050000,84.20000000000066,-1368.9532354090245
1060000,67.00000000000041,-1597.034496142333
1070000,57.400000000000276,8612.570886635081
1080000,84.20000000000066,9055.87706759371
1090000,79.8000000000006,-1456.6609085842679
1100000,19.79999999999996,-10646.080890348374
1110000,95.20000000000081,-1524.2879345616439
1120000,52.80000000000021,-10611.197424089758
1130000,77.40000000000056,-2255.698398257025
1140000,34.39999999999995,-10961.883538754528
1150000,37.39999999999999,-10705.95704579961
1160000,44.600000000000094,-10712.321782670224
1170000,95.40000000000082,-10942.707068677804
1180000,45.0000000000001,-10978.817040000207
1190000,86.8000000000007,-2547.7714503925868
1200000,35.99999999999997,-10670.325313867059
1210000,40.00000000000003,-11496.198348335289
1220000,42.600000000000065,-11135.441101084602
1230000,69.40000000000045,-10858.97118194853
1240000,92.80000000000078,-11185.243197444866
1250000,96.40000000000083,-10541.452471099748
1260000,55.80000000000025,-10515.766281855364
1270000,88.00000000000071,8869.135608147375
1280000,54.600000000000236,-11243.228910427433
1290000,45.60000000000011,8795.523134506333
1300000,74.00000000000051,8842.266812933301
1310000,53.00000000000021,8951.712289516048
1320000,85.40000000000067,-1703.9292843759772
1330000,28.79999999999993,-10718.431122293794
1340000,43.200000000000074,-10703.84272231926
1350000,37.19999999999999,-10484.443489101695
1360000,79.60000000000059,-10785.418285930296
1370000,55.40000000000025,-11337.134904032442
1380000,49.600000000000165,-11281.396800979148
1390000,70.00000000000045,8819.173120487894
1400000,31.59999999999992,-10637.652321550751
1410000,56.80000000000027,8695.217539379637
1420000,73.0000000000005,-1387.3395803448257
1430000,25.39999999999994,-10541.293350363356
1440000,29.399999999999928,-10535.839483528056
1450000,29.399999999999928,-10732.675612761243
1460000,90.80000000000075,-2159.8006341999744
1470000,62.60000000000035,-10839.884949496649
1480000,47.00000000000013,-10621.392609349705
1490000,38.400000000000006,-10735.522235343036
1500000,33.19999999999993,8414.417359078703
1510000,69.00000000000044,-2310.1520849163635
1520000,57.80000000000028,-10599.721776997376
1530000,68.40000000000043,-10906.708563102837
1540000,44.600000000000094,-10878.550082109758
1550000,79.40000000000059,-10800.773978161871
1560000,67.20000000000041,8816.645024627842
1570000,81.20000000000061,-1268.426309722758
1580000,76.40000000000055,8765.814359954336
1590000,67.40000000000042,-1938.012241014323
1600000,80.4000000000006,-1260.2126638150219
1610000,32.59999999999992,-10756.582536290407
1620000,45.2000000000001,-10830.850754469178
1630000,18.999999999999964,-10542.866353915157
1640000,72.60000000000049,-11702.86710360392
1650000,52.400000000000205,-10739.139945688765
1660000,33.399999999999935,-10884.455262597916
1670000,86.20000000000068,-1735.419859852316
1680000,32.99999999999993,-11010.487218553279
1690000,56.600000000000264,-12004.441187783666
1700000,94.0000000000008,-2176.238053931022
1710000,49.600000000000165,-10551.373183263133
1720000,68.20000000000043,8533.119577664624
1730000,66.6000000000004,-10735.386203077405
1740000,36.39999999999998,-10558.608123351984
1750000,47.00000000000013,-10842.119953524909
1760000,85.80000000000068,9103.900204145106
1770000,42.00000000000006,-11192.706423468944
1780000,21.199999999999957,-10581.41457805157
1790000,65.60000000000039,8558.680570253202
1800000,46.60000000000012,8574.228034771633
1810000,70.80000000000047,-2076.2205577188556
1820000,45.60000000000011,-11226.068764552223
1830000,71.00000000000047,-10992.744084987102
1840000,38.400000000000006,-10539.76455410098
1850000,71.80000000000048,8964.953561266093
1860000,56.20000000000026,8756.324467008295
1870000,95.60000000000082,-2015.9202046967034
1880000,82.40000000000063,-10583.275373655133
1890000,31.59999999999992,-10503.160815284837
1900000,25.79999999999994,-11228.964720313483
1910000,113.60000000000107,-2671.933916386997
1920000,68.20000000000043,-11364.762519345677
1930000,50.80000000000018,8879.000072762998
1940000,33.59999999999994,-10907.771240693879
1950000,35.599999999999966,-10490.851324214867
1960000,46.40000000000012,-10933.643192633486
1970000,50.00000000000017,-10644.105114519174
1980000,40.60000000000004,-10459.974030102085
1990000,73.0000000000005,8561.228122417982
2000000,46.60000000000012,-10561.55610901902
2010000,120.60000000000117,-11370.58452806947
2020000,93.60000000000079,-1786.0215962267587
2030000,69.80000000000045,8894.870038158495
2040000,68.80000000000044,-1211.629558442714
2050000,76.20000000000054,8905.444023907727
2060000,27.799999999999933,-10693.613207751532
2070000,75.00000000000053,-1572.528005419932
2080000,33.79999999999994,-10783.721619290956
2090000,48.200000000000145,9133.410964183327
2100000,62.60000000000035,-10911.876559094391
2110000,71.00000000000047,8619.32101770526
2120000,33.79999999999994,-10699.73000775716
2130000,78.80000000000058,-10745.54111898821
2140000,46.20000000000012,-10780.696847854075
2150000,50.20000000000017,-11896.474860822236
2160000,79.60000000000059,8830.954104342512
2170000,45.2000000000001,-10531.721086697438
2180000,48.80000000000015,8482.535094315044
2190000,39.60000000000002,-10665.589765216188
2200000,79.20000000000059,-1710.0447728269128
2210000,75.80000000000054,8881.21100427045
2220000,61.20000000000033,-10819.826176705605
2230000,91.80000000000076,-1573.5338062706253
2240000,73.4000000000005,-11185.405049547964
2250000,56.40000000000026,8835.603649995403
2260000,75.40000000000053,8880.013315578404
2270000,62.60000000000035,-10919.968222410622
2280000,115.2000000000011,-11559.396853390841
2290000,56.000000000000256,-10665.706508909976
2300000,71.20000000000047,9001.986674708065
2310000,77.60000000000056,9004.1847149303
2320000,43.200000000000074,-10744.93630273956
2330000,53.800000000000225,-10481.061999100082
2340000,42.40000000000006,-10617.910540726052
2350000,85.20000000000067,9071.415943640437
2360000,28.59999999999993,-10555.111984167504
2370000,28.39999999999993,-10485.99869268099
2380000,47.00000000000013,-10416.35546617631
2390000,52.2000000000002,8740.846257720666
2400000,32.59999999999992,-10521.00270770974
2410000,47.20000000000013,-10534.06597012019
2420000,55.200000000000244,8493.768325581412
2430000,66.2000000000004,8836.99426954158
2440000,78.40000000000057,-10490.209643886647
2450000,92.20000000000077,9223.19618734496
2460000,47.20000000000013,-11077.65629654065
2470000,46.40000000000012,-10458.021171060445
2480000,79.40000000000059,-2334.2943288090382
2490000,91.80000000000076,8856.186271562316
2500000,52.0000000000002,-11057.631015818282
2510000,62.00000000000034,-10583.535709420505
2520000,85.20000000000067,-11064.88232898974
2530000,69.60000000000045,8894.546494903636
2540000,71.40000000000047,-11074.988311002422
2550000,54.600000000000236,-11027.44519514226
2560000,88.80000000000072,-1400.2426599328278
2570000,60.40000000000032,-10971.780304599171
2580000,26.999999999999936,-10598.498250821365
2590000,47.400000000000134,-10522.233130764382
2600000,27.999999999999932,-10996.840573065881
2610000,87.2000000000007,-1758.4574718265721
2620000,31.99999999999992,-10567.701062401757
2630000,84.00000000000065,-1586.5087924442269
2640000,54.40000000000023,-10644.756743764672
2650000,56.80000000000027,-11075.704793142499
2660000,50.20000000000017,-11168.088152467966
2670000,42.00000000000006,-10671.36484404819
2680000,73.4000000000005,-1445.7363799214843
2690000,78.00000000000057,-10673.578802033897
2700000,74.20000000000051,-1528.7216623222107
2710000,31.19999999999992,-10490.673466426793
2720000,85.00000000000067,-1332.8232189139558
2730000,89.20000000000073,-3633.8489126716177
2740000,23.599999999999948,8705.548792259313
2750000,103.20000000000093,8484.305632492595
2760000,78.80000000000058,-1278.9062798784648
2770000,49.40000000000016,-10974.98112738085
2780000,67.00000000000041,-10573.311612649859
2790000,20.59999999999996,-10465.47507206844
2800000,44.8000000000001,-10572.301246402878
2810000,29.999999999999925,-11477.399421273083
2820000,39.20000000000002,-11492.153430797305
2830000,37.8,-10685.868689556748
2840000,80.2000000000006,-1448.4454993510403
2850000,61.40000000000033,-10447.970727341628
2860000,42.40000000000006,-10538.330883673492
2870000,98.20000000000086,-1635.9518256346241
2880000,26.999999999999936,-10466.171102245205
2890000,33.19999999999993,-10969.674792392809
2900000,28.79999999999993,-10524.599173252374
2910000,83.80000000000065,-10809.13512549442
2920000,77.20000000000056,-2020.3108725818693
2930000,85.60000000000068,-2036.8647841841632
2940000,40.60000000000004,-11382.451831600898
2950000,71.40000000000047,8644.834850692043
