state,action,value
1,1,-52169.60593687795
1,2,-51682.26731444998
1,3,-56201.21810625515
1,4,-51452.00956613025
1,5,-49728.671164590014
1,6,-51935.49219698173
1,7,-50046.722505815895
1,8,-52051.347359672945
1,9,-51212.98939903856
1,10,-52833.75147328636
1,11,-49839.48618458805
1,12,-32066.752306186972
1,13,-50445.85089291942
1,14,-51554.658958263884
1,15,-55463.4970657545
1,16,-50167.5508244403
1,17,-49774.63892319672
1,18,-50200.71182723509
1,19,-53837.22772221543
1,20,-50319.435025795116
2,1,-9873.097395105431
2,2,-10159.33134403024
2,3,-13373.989889120989
2,4,-12494.596881975129
2,5,-9991.92645997788
2,6,-10399.4069885338
2,7,668.5249409235668
2,8,-10819.891049804017
2,9,-11589.787911113972
2,10,-9607.86271796539
2,11,-10013.152507687757
2,12,-10829.358727303013
2,13,-9829.67558209984
2,14,-9627.989574735377
2,15,-9643.284977882711
2,16,-9688.787864601227
2,17,-9850.590655192824
2,18,-10660.528195718056
2,19,-9493.354216944179
2,20,-39159.90613130052
3,1,-3419.899199765855
3,2,-6450.044819801294
3,3,700.0470646504629
3,4,157.06677544828017
3,5,-6518.126663173037
3,6,-6232.417070639598
3,7,458.02866974597936
3,8,519.0077058494089
3,9,-2967.056804880144
3,10,-7516.924265416026
3,11,-7276.1483257156815
3,12,162.69444206302705
3,13,819.3990742756921
3,14,404.88936421466497
3,15,307.447074102368
3,16,402.09990942403147
3,17,461.3317622692041
3,18,466.7684276682803
3,19,38.86427137141436
3,20,-6481.12661849817
4,1,-8556.708033134679
4,2,455.8667633064106
4,3,655.773941069986
4,4,1381.2968498882667
4,5,648.9205350113135
4,6,1168.5129664654187
4,7,699.9914699062979
4,8,564.3030890678912
4,9,689.5821913297901
4,10,490.4309134851617
4,11,1336.8565653184537
4,12,637.9374191153067
4,13,1254.103296151267
4,14,245.6915823602767
4,15,1248.8693022798097
4,16,1074.0511661717017
4,17,639.3279734346156
4,18,455.77069207796677
4,19,3356.2578557938086
4,20,654.4360084194775
5,1,620.5184798044663
5,2,708.6274662572389
5,3,780.9762379134139
5,4,809.6071431802457
5,5,712.1757259625241
5,6,631.3977163458394
5,7,-21.451861875309987
5,8,827.2970197975155
5,9,836.3102446781936
5,10,722.2368801828751
5,11,661.3643214175825
5,12,733.0954404824333
5,13,648.3859343102931
5,14,557.9015661439163
5,15,1180.9708699911687
5,16,805.0604062575469
5,17,745.2321827025411
5,18,470.88471304392647
5,19,1632.2840423666444
5,20,669.9923491813386
6,1,0.0
6,2,0.0
6,3,0.0
6,4,0.0
6,5,0.0
6,6,0.0
6,7,0.0
6,8,0.0
6,9,0.0
6,10,0.0
6,11,0.0
6,12,0.0
6,13,0.0
6,14,0.0
6,15,0.0
6,16,0.0
6,17,0.0
6,18,0.0
6,19,0.0
6,20,0.0
7,1,822.3996414653616
7,2,934.6544872229874
7,3,930.5025371714294
7,4,906.1996333232454
7,5,662.1299228921807
7,6,914.067024298024
7,7,995.6886369343475
7,8,958.4537166036296
7,9,31.21619210953122
7,10,1526.8691332439087
7,11,878.9320548865365
7,12,735.8013458961791
7,13,752.1660244732168
7,14,-18.790569457724814
7,15,932.873583290118
7,16,900.9218134567011
7,17,932.7288820921565
7,18,-8146.934663930847
7,19,968.1720047484275
7,20,698.2626608699366
8,1,850.3444046961731
8,2,755.2400004477529
8,3,2754.490025600101
8,4,756.4340766649075
8,5,766.3575979606867
8,6,-165.26425915310483
8,7,872.394130124561
8,8,849.0401749403188
8,9,810.3260241563291
8,10,744.6077594043479
8,11,-7654.6889153167795
8,12,-7546.664974114346
8,13,862.8625847736673
8,14,92.91817217142943
8,15,862.4026646625371
8,16,730.2522181958763
8,17,-6189.441986995423
8,18,863.6545316963432
8,19,3252.452915198853
8,20,-8237.006701632512
9,1,-8083.636426848718
9,2,-4336.721541915393
9,3,804.9329718300614
9,4,-7503.082246428139
9,5,685.8434643736432
9,6,753.6301397785955
9,7,-7471.456373686446
9,8,215.4690996145764
9,9,-7072.025977797974
9,10,176.38577226576854
9,11,820.8355076400577
9,12,-7243.260679817013
9,13,742.1744241972657
9,14,761.1250825408338
9,15,621.001709253361
9,16,779.6591031195458
9,17,762.3305999911344
9,18,829.7538162777635
9,19,1546.0845449141011
9,20,843.6705538842995
10,1,791.2027502823148
10,2,877.5537523624308
10,3,517.3596030390231
10,4,1130.203949604164
10,5,634.7414633533667
10,6,1284.2788656215605
10,7,1319.7685173659302
10,8,893.551963576291
10,9,1261.679990424366
10,10,1083.1540430719344
10,11,821.4220511926618
10,12,856.833494977576
10,13,863.4071145590271
10,14,876.8403031707558
10,15,825.7074045272005
10,16,604.3841407602081
10,17,810.1790609454015
10,18,728.3152858116418
10,19,1098.8722746385736
10,20,915.838041568848
11,1,-51794.236994077764
11,2,-39907.51607942452
11,3,-44532.605935662395
11,4,-45841.148296748135
