iteration,simulation_duration,total_reward
1,148.89999999999583,-10560.910054946358
2,147.19999999999592,-10068.796044667162
3,145.799999999996,-8067.1943085062285
4,145.09999999999604,-8816.823808012045
5,145.699999999996,-6249.457560634148
6,143.19999999999615,-10128.158749274555
7,146.79999999999595,-6788.748757514336
8,149.99999999999577,-7599.167712106657
9,147.6999999999959,-10840.107765683
10,147.7999999999959,-10674.676009413854
11,147.5999999999959,-7658.078763076925
12,146.79999999999595,-10710.842729830028
13,142.99999999999616,-10636.324349434344
14,145.19999999999604,-10435.701268746225
15,146.79999999999595,-7193.930954827359
16,146.89999999999594,-10066.827990940641
17,147.7999999999959,-9137.321759716408
18,146.89999999999594,-8443.488488474677
19,148.79999999999583,-9161.790867474574
20,146.59999999999596,-10075.19168255206
21,145.999999999996,-7660.641976303588
22,145.29999999999603,-8141.457460273051
23,147.3999999999959,-6575.455309394444
24,148.09999999999587,-9866.584498882157
25,148.59999999999584,-6690.52654617115
26,145.19999999999604,-10600.148651414589
27,148.89999999999583,-7775.328191925394
28,146.59999999999596,-10675.24256536162
29,146.19999999999598,-10930.63245452009
30,145.09999999999604,-6698.812339910095
31,145.799999999996,-10383.018773886186
32,146.39999999999597,-8740.84424046027
33,147.7999999999959,-9336.439723422667
34,147.89999999999588,-11257.159111133846
35,143.8999999999961,-8997.073735522285
36,146.59999999999596,-8715.42354809103
37,148.19999999999587,-8885.061930736454
38,144.39999999999608,-8890.979626788656
39,145.49999999999602,-9940.893866065393
40,148.19999999999587,-10731.494632529002
41,144.49999999999608,-7618.818039759498
42,146.89999999999594,-6004.516415598449
43,147.29999999999592,-10370.234650285885
44,147.89999999999588,-8467.33126297445
45,147.89999999999588,-9636.22909364962
46,146.99999999999594,-6974.7342361558385
47,147.89999999999588,-6739.932746099317
48,144.2999999999961,-10634.090108715774
49,145.29999999999603,-7109.4354668786955
50,147.99999999999588,-7769.470958424951
51,147.99999999999588,-10677.72839411773
52,145.59999999999602,-10980.118114751878
53,148.99999999999582,-9420.261997432068
54,145.39999999999603,-11297.42381955424
55,145.29999999999603,-8423.420193886495
56,146.19999999999598,-8253.047092506711
57,147.7999999999959,-7918.473022825517
58,146.099999999996,-9116.231941725346
59,148.99999999999582,-8857.279247906223
60,149.99999999999577,-6779.460902546767
61,148.39999999999586,-6965.495781290834
62,146.29999999999598,-8745.95289131174
63,147.6999999999959,-7148.693153030898
64,144.49999999999608,-9125.940708475657
65,148.49999999999585,-7051.30257978759
66,150.39999999999574,-7312.405569176405
67,149.99999999999577,-10216.667224341132
68,143.9999999999961,-6846.446897576898
69,144.0999999999961,-6287.565098159311
70,148.59999999999584,-5953.936743248945
71,145.899999999996,-6629.461714299008
72,144.2999999999961,-7387.1318386226285
73,146.69999999999595,-11114.925088501564
74,147.19999999999592,-11166.044777995448
75,144.49999999999608,-10376.63890793142
76,147.3999999999959,-8091.6539602570465
77,145.899999999996,-8582.86772112158
78,145.09999999999604,-6860.161753115039
79,146.59999999999596,-5784.435079651032
80,144.39999999999608,-10126.726258392278
81,146.39999999999597,-5820.852528859631
82,148.49999999999585,-8681.855904929289
83,143.59999999999613,-7438.744552163861
84,146.89999999999594,-9285.924209635472
85,146.19999999999598,-7114.894152642492
86,144.89999999999606,-10679.725526166825
87,147.7999999999959,-8299.742507603198
88,146.69999999999595,-6374.14921317468
89,146.29999999999598,-5653.52881627923
90,145.19999999999604,-10053.311678425021
91,146.99999999999594,-10601.859993045364
92,148.19999999999587,-9860.488841888071
93,147.29999999999592,-9416.143392382084
94,147.7999999999959,-7493.373474821455
95,145.49999999999602,-10237.04318468838
96,144.69999999999607,-7556.509383599689
97,151.1999999999957,-6837.111031773383
98,146.49999999999596,-8088.617779788456
99,149.4999999999958,-10899.228693436326
100,146.39999999999597,-8927.277601120073
101,145.49999999999602,-11322.634891235106
102,147.89999999999588,-6491.383052905716
103,149.3999999999958,-7589.502496687597
104,148.19999999999587,-8825.317063856903
105,147.29999999999592,-10413.43912343963
106,144.89999999999606,-6545.098844960697
107,147.4999999999959,-8048.838290388643
108,146.59999999999596,-7365.317418829956
109,146.29999999999598,-9117.740892152737
110,146.69999999999595,-11029.566470110198
111,144.39999999999608,-9244.547645185798
112,147.19999999999592,-7991.004350627034
113,145.999999999996,-9065.21837819332
114,145.29999999999603,-8887.406281461142
115,146.099999999996,-9047.05362631728
116,147.3999999999959,-9062.423437420217
117,148.09999999999587,-10667.848069519396
118,146.49999999999596,-8957.536397056163
119,145.59999999999602,-10255.60159138984
120,143.29999999999615,-9467.163524077901
121,144.39999999999608,-9545.949340446588
122,145.19999999999604,-7025.587173863871
123,149.4999999999958,-9107.266225685387
124,148.09999999999587,-9018.992862255222
125,147.09999999999593,-8627.274395609471
126,144.69999999999607,-9823.384870070418
127,144.0999999999961,-10045.732912686772
128,145.19999999999604,-10759.892600750034
129,146.19999999999598,-8806.869224603111
130,147.4999999999959,-10482.307081226338
131,146.89999999999594,-10995.650671484924
132,145.799999999996,-5899.683530029491
133,143.69999999999612,-10254.997326414366
134,146.29999999999598,-7201.2072555520035
135,148.29999999999586,-6854.834092983149
136,148.99999999999582,-9488.425052271105
137,145.19999999999604,-10458.504992326618
138,146.39999999999597,-8496.540067089325
139,145.39999999999603,-10957.110539538375
140,148.09999999999587,-11312.007531685218
141,148.49999999999585,-8605.693628218949
142,146.39999999999597,-6775.597257519472
143,146.99999999999594,-6783.354525988085
144,146.89999999999594,-7530.0890809396715
145,144.0999999999961,-8874.644977555461
146,150.39999999999574,-6940.669293439373
147,146.89999999999594,-10500.465940980434
148,145.19999999999604,-7188.336910377044
149,147.7999999999959,-6429.626733025909
150,147.3999999999959,-10610.979634452335
151,148.99999999999582,-5684.627391063454
152,145.59999999999602,-10340.62909022502
153,146.99999999999594,-9211.080152552713
154,145.29999999999603,-11221.862343011544
155,148.49999999999585,-10516.748803907709
156,144.0999999999961,-8328.706907203814
157,144.1999999999961,-6516.875531495043
158,148.89999999999583,-10177.38359176822
159,146.29999999999598,-9620.645627646396
160,142.89999999999617,-7565.6815117194155
161,144.89999999999606,-8703.066108079853
162,147.4999999999959,-7086.025999584742
163,147.3999999999959,-6258.42755492311
164,145.899999999996,-6213.843436812208
165,147.89999999999588,-8849.417245410406
166,145.49999999999602,-10690.629690852616
167,145.39999999999603,-8735.654565174835
168,146.19999999999598,-9411.11977480456
169,147.89999999999588,-10213.277301201184
170,145.19999999999604,-7354.836604013156
171,146.69999999999595,-10808.847391708681
172,146.79999999999595,-7715.2739267300285
173,147.29999999999592,-8205.983363707966
174,146.99999999999594,-6056.257117523166
175,150.09999999999576,-11167.95870405652
176,146.49999999999596,-9985.21355659224
177,146.59999999999596,-8666.030250573074
178,145.29999999999603,-6403.232839897604
179,145.799999999996,-7357.976579276051
180,146.99999999999594,-9644.332863560232
181,147.29999999999592,-6358.903683394524
182,150.29999999999575,-8654.825188133906
183,144.69999999999607,-8624.663333708955
184,147.09999999999593,-8000.013258238618
185,146.19999999999598,-10849.29593485606
186,148.29999999999586,-9264.632607016696
187,149.09999999999582,-9718.707901540181
188,147.09999999999593,-10110.987565881036
189,145.899999999996,-7563.899899745938
