t,reward,x,y,theta,vx,vy,throttle,wind_vx,wind_vy
0.0,0.0,29.23072789800404,311.55903339725893,0.029375718984378546,34.79603607669124,0.866577696017724,0.5,-5.37942435503539,-1.425987739716725
0.2,-1.6653520695867232,29.23072789800404,311.55903339725893,0.029375718984378546,34.79603607669124,0.866577696017724,0.5,-5.37942435503539,-1.425987739716725
0.4,-1.7632890054410544,36.176783661583116,311.6553349151657,0.06937571898437855,34.66452155909949,0.09643748305035671,0.375,-5.37942435503539,-1.425987739716725
0.6000000000000001,-0.7130900285883619,43.07104699281595,311.69077852475056,0.10937571898437856,34.2781117532289,0.257998612797701,0.125,-5.37942435503539,-1.425987739716725
0.8,-0.2852161439062345,49.919579417750114,311.56222280517125,-0.007874281015621432,34.20721249611272,-1.543555808590716,0.125,-5.37942435503539,-1.425987739716725
1.0,-0.5056551486405927,56.759973798039,311.08192304560527,-0.04787428101562143,34.19673130677609,-3.2594417870690573,0.375,-5.37942435503539,-1.425987739716725
1.2,-0.41384923209316415,63.6041023235513,310.3915724964391,-0.007874281015621432,34.24455394834692,-3.644063704592853,0.875,-5.37942435503539,-1.425987739716725
1.4,-1.2802597113589578,70.39877209440698,309.824594265479,0.10937571898437856,33.70214376020989,-2.025718605008181,0.875,-5.37942435503539,-1.425987739716725
1.5999999999999999,-1.4198932778597515,77.06856001026603,309.56662739270126,0.14937571898437857,32.995735398380546,-0.5539501227692734,0.625,-5.37942435503539,-1.425987739716725
1.7999999999999998,-1.4899738019492959,83.64310155000788,309.47874038082284,0.10937571898437856,32.74967999903802,-0.3249199960151319,0.875,-5.37942435503539,-1.425987739716725
1.9999999999999998,-0.471440022279441,90.17067415862417,309.4249728654672,0.10937571898437856,32.52604608712474,-0.21275515754123103,0.875,-5.37942435503539,-1.425987739716725
2.1999999999999997,-0.8716528512577708,96.67962002429101,309.2160838676285,-0.007874281015621432,32.56341256954371,-1.8761348208456954,0.625,-5.37942435503539,-1.425987739716725
2.4,-1.0900029774065796,103.14857928944218,308.90762720309834,0.10937571898437856,32.126180081968,-1.2084318244562091,0.375,-5.37942435503539,-1.425987739716725
2.6,-1.7424804142929387,109.53644516764741,308.70178710511846,0.10937571898437856,31.752478700084314,-0.8499691553428512,0.375,-5.37942435503539,-1.425987739716725
2.8000000000000003,-1.7766345593400177,115.8091303769953,308.6345857967669,0.1745,30.974373393394565,0.17795607182740691,0.125,-5.37942435503539,-1.425987739716725
3.0000000000000004,-1.774816204218538,121.97266070447384,308.67479544460855,0.13449999999999998,30.660929881390796,0.22414040658924012,0.625,-5.37942435503539,-1.425987739716725
3.2000000000000006,-1.4116252538233725,128.07472386986973,308.71869354659833,0.13449999999999998,30.359701772568165,0.2148406133086155,0.625,-5.37942435503539,-1.425987739716725
3.400000000000001,-1.8233639903045322,134.12863983706865,308.70634320981,0.09449999999999997,30.17945789942116,-0.3383439811921716,0.375,-5.37942435503539,-1.425987739716725
3.600000000000001,-1.0865855805431646,140.1087955778253,308.69990567475526,0.1745,29.622099508145322,0.27396863064503574,0.625,-5.37942435503539,-1.425987739716725
3.800000000000001,-0.3730760498557595,146.03657289600204,308.6451214323547,0.057249999999999995,29.655673673622108,-0.8218110546503874,0.875,-5.37942435503539,-1.425987739716725
4.000000000000001,-0.9643327813707692,151.96629849656506,308.26338924004455,-0.06,29.64158233200816,-2.995510868450917,0.375,-5.37942435503539,-1.425987739716725
4.200000000000001,-0.3992437045755953,157.90418352610882,307.57437940926656,-0.019999999999999997,29.737267963429442,-3.894587439328821,0.875,-5.37942435503539,-1.425987739716725
4.400000000000001,-1.012680564762606,163.8154894743141,306.88449144093374,0.09725,29.37579151862327,-3.004292243999554,0.875,-5.37942435503539,-1.425987739716725
4.600000000000001,-1.4110974060966561,169.6853187305888,306.19315138684203,-0.01999999999999999,29.322501044123705,-3.909108296917654,0.125,-5.37942435503539,-1.425987739716725
4.800000000000002,-1.9924336883383336,175.54337233543703,305.35298995752487,-0.01999999999999999,29.25803500435863,-4.492505996253879,0.125,-5.37942435503539,-1.425987739716725
5.000000000000002,-3.284031990657218,181.39392784285639,304.3676261685228,-0.05999999999999999,29.247520069835076,-5.361131893767005,0.125,-5.37942435503539,-1.425987739716725
5.200000000000002,-4.082945769636591,187.24817061366673,303.0970262994078,-0.1745,29.294907638268274,-7.344866797383315,0.625,-5.37942435503539,-1.425987739716725
5.400000000000002,-4.566089209181747,193.1180203700136,301.50011588582527,-0.1745,29.403589925200464,-8.62423733844162,0.375,-5.37942435503539,-1.425987739716725
5.600000000000002,-4.846616692365791,199.01570272816852,299.693298323539,-0.1745,29.573233656348787,-9.443938284420984,0.375,-4.957172393636681,-1.4191432697348887
5.8000000000000025,-5.003114185611226,204.95093784287764,297.7529965888838,-0.1745,29.779117490742326,-9.959079062131101,0.375,-4.957172393636681,-1.4191432697348887
6.000000000000003,-4.758781589570736,210.92937522480761,295.72883729877833,-0.1745,30.00525632855748,-10.282513838923185,0.375,-4.957172393636681,-1.4191432697348887
6.200000000000003,-4.276240877782055,216.95973112238835,293.7048783341773,-0.13449999999999998,30.29830264724994,-9.95707580708694,0.875,-4.957172393636681,-1.4191432697348887
6.400000000000003,-4.611054303799639,223.03916396818008,291.7891506976386,-0.09449999999999997,30.49602581066727,-9.20020055829975,0.875,-4.957172393636681,-1.4191432697348887
6.600000000000003,-4.800129076468193,229.1577055380247,289.8882314408541,-0.1745,30.689389887778905,-9.808992009545126,0.375,-4.957172393636681,-1.4191432697348887
6.800000000000003,-4.567696605540137,235.31748154061899,287.8885367979236,-0.1745,30.908370138163985,-10.187954419759922,0.375,-4.957172393636681,-1.4191432697348887
7.0000000000000036,-4.740964623423073,241.52855400351916,285.8827216731667,-0.13449999999999998,31.20235449083791,-9.870196827809371,0.875,-4.957172393636681,-1.4191432697348887
7.200000000000004,-4.494283734193565,247.79109144411225,283.8731098925184,-0.1745,31.423019915093093,-10.225920978673606,0.375,-4.957172393636681,-1.4191432697348887
7.400000000000004,-4.330998497258993,254.10528677252313,281.8628321617689,-0.13449999999999998,31.71893336901555,-9.876856328821782,0.875,-4.957172393636681,-1.4191432697348887
7.600000000000004,-4.213230448425587,260.4731063184708,279.90991924967216,-0.13449999999999998,31.959262090461163,-9.652272792145594,0.625,-4.957172393636681,-1.4191432697348887
7.800000000000004,-3.1909654802089604,266.89351256685643,277.99288866986285,-0.13449999999999998,32.244800393395025,-9.518033005947261,0.875,-4.957172393636681,-1.4191432697348887
8.000000000000004,-2.2567308400173776,273.31547286300713,276.27357361442694,-0.017249999999999988,31.974802568111706,-7.675117548412045,0.125,-4.957172393636681,-1.4191432697348887
8.200000000000003,-2.0310959867263145,279.6862037129351,274.9003100520253,0.022750000000000013,31.732505931167637,-6.0575180756042375,0.875,-4.957172393636681,-1.4191432697348887
8.400000000000002,-0.972050120991424,286.02484675703306,273.7278621922894,-0.017249999999999988,31.65392450981243,-5.666960521754514,0.375,-4.957172393636681,-1.4191432697348887
8.600000000000001,-1.287057574939484,292.287631059491,272.77489574811716,0.1,30.973918514766787,-3.862703919968287,0.375,-4.957172393636681,-1.4191432697348887
8.8,-2.455844892446714,298.48496620898646,271.9526591473199,-0.017249999999999988,30.99943298018816,-4.359662088004739,0.625,-4.957172393636681,-1.4191432697348887
9.0,-3.5047605057911078,304.69061332843984,270.8936108043274,-0.13449999999999998,31.05703821434551,-6.2308213419199685,0.625,-4.957172393636681,-1.4191432697348887
9.2,-3.1874338457888927,310.90563934106655,269.47599446997776,-0.1745,31.093221911921724,-7.945342001576701,0.375,-4.957172393636681,-1.4191432697348887
9.399999999999999,-2.0882811691099894,317.12521935542725,267.94002508072026,-0.057249999999999995,31.102578231685076,-7.414351890998045,0.375,-4.957172393636681,-1.4191432697348887
9.599999999999998,-2.35200113109711,323.2911255624652,266.6462567442748,0.06,30.556483838694366,-5.52333147345634,0.375,-4.957172393636681,-1.4191432697348887
9.799999999999997,-3.4705563976754434,329.410831367448,265.4988577045876,-0.057249999999999995,30.64057421113361,-5.950658923415793,0.625,-4.957172393636681,-1.4191432697348887
9.999999999999996,-3.208333215996191,335.5462381205944,264.12774384559606,-0.1745,30.71349332033042,-7.760479666499601,0.625,-4.957172393636681,-1.4191432697348887
10.199999999999996,-2.1511587335641877,341.6901978267588,262.61900390920556,-0.057249999999999995,30.726103741313477,-7.3269196974053,0.375,-4.957172393636681,-1.4191432697348887
10.399999999999995,-2.4227552665961314,347.7823092322415,261.33375087207446,0.06,30.195010313514025,-5.525610673905721,0.375,-4.957172393636681,-1.4191432697348887
10.599999999999994,-1.6866395014389823,353.8347798625483,260.18411130902297,-0.057249999999999995,30.329695989553777,-5.970784956609,0.875,-4.957172393636681,-1.4191432697348887
10.799999999999994,-0.9582035326122726,359.85915364119074,259.11227586187306,0.06,29.91404179687037,-4.747569514890111,0.375,-4.957172393636681,-1.4191432697348887
10.999999999999993,-1.4230097366101335,365.782553870963,258.28142018227317,0.1,29.31996050085231,-3.5609872811090373,0.125,-4.957172393636681,-1.4191432697348887
11.199999999999992,-1.4212606819124605,371.6502813851378,257.49962510894926,-0.017249999999999988,29.357314640895865,-4.256963452129987,0.625,-4.957172393636681,-1.4191432697348887
11.399999999999991,-2.34377326838391,377.5032350429421,256.6515308846593,0.022750000000000013,29.172221937147164,-4.2239787907700155,0.125,-4.957172393636681,-1.4191432697348887
11.59999999999999,-2.619186908364269,383.347587222991,255.66690791569937,-0.09449999999999997,29.271299863342062,-5.622250898829024,0.625,-4.957172393636681,-1.4191432697348887
11.79999999999999,-1.9265378098150132,389.19999674064064,254.50156982972672,-0.05449999999999997,29.252795313153932,-6.031129960897532,0.125,-4.957172393636681,-1.4191432697348887
11.99999999999999,-2.3853382934305225,395.00396819564816,253.40875205778312,0.06275000000000003,28.786919236921207,-4.897047758538365,0.125,-4.957172393636681,-1.4191432697348887
12.199999999999989,-3.5880462389609606,400.769880713126,252.36000114565115,-0.054499999999999965,28.87220593785705,-5.590461362781287,0.625,-4.957172393636681,-1.4191432697348887
12.399999999999988,-3.4393648827766086,406.5567638075187,251.0570145293191,-0.17174999999999996,28.996625006070058,-7.439404800539294,0.875,-4.957172393636681,-1.4191432697348887
12.599999999999987,-2.5595200241363294,412.3572126822487,249.59270626752448,-0.054499999999999965,29.00786374122989,-7.203677817407122,0.375,-5.2907298646565275,-1.7953167433634627
12.799999999999986,-2.8946157977069302,418.1107972309164,248.2965231973418,0.06275000000000003,28.527981745446628,-5.758152884419621,0.375,-5.2907298646565275,-1.7953167433634627
12.999999999999986,-2.240162010138921,423.8297277513114,247.09273342508948,-0.054499999999999965,28.661323458503738,-6.2797448381035625,0.875,-5.2907298646565275,-1.7953167433634627
13.199999999999985,-1.5728449704111607,429.5218226454123,245.9424670833372,0.06275000000000003,28.259625482505598,-5.2229185794194315,0.375,-5.2907298646565275,-1.7953167433634627
13.399999999999984,-2.0334997443048293,435.1153806198638,245.00405842768174,0.10275000000000004,27.67595426200912,-4.16116797713508,0.125,-5.2907298646565275,-1.7953167433634627
13.599999999999984,-1.4982988510546162,440.65399970514176,244.10621954292435,-0.014499999999999957,27.710236590770272,-4.81722087043889,0.625,-5.2907298646565275,-1.7953167433634627
13.799999999999983,-0.9174389479466902,446.1426633821931,243.22704186364265,0.10275000000000004,27.176400179743396,-3.9745559223779976,0.125,-5.2907298646565275,-1.7953167433634627
13.999999999999982,-1.4087686058356907,451.5109366974035,242.52050337514615,0.14275000000000004,26.506332972360305,-3.09082896258718,0.125,-5.2907298646565275,-1.7953167433634627
14.199999999999982,-0.9405694323570463,456.81057592880677,241.83660588458807,0.02550000000000005,26.490059341672566,-3.748145942993641,0.625,-5.2907298646565275,-1.7953167433634627
14.39999999999998,-0.4763574185552341,462.0462233403563,241.1576098188506,0.14275000000000004,25.866414773822218,-3.0418147143810064,0.125,-5.2907298646565275,-1.7953167433634627
14.59999999999998,-1.006900058491131,467.1484068253123,240.61678666200996,0.1745,25.155420075738043,-2.3664168540255077,0.125,-5.2907298646565275,-1.7953167433634627
14.79999999999998,-2.222922692849339,472.1790518638285,240.07619069535062,0.057249999999999995,25.151030309423515,-3.0395428125677615,0.875,-5.2907298646565275,-1.7953167433634627
14.999999999999979,-2.2376899476872416,477.21793552693447,239.31050913720574,-0.06,25.237806321636427,-4.617272768880876,0.625,-5.2907298646565275,-1.7953167433634627
15.199999999999978,-2.0221463664408765,482.2390742625286,238.39041039801117,0.057249999999999995,24.973581034304914,-4.583714623064913,0.125,-5.2907298646565275,-1.7953167433634627
15.399999999999977,-2.67942279203236,487.1916807308074,237.50909056542844,0.09725,24.552483648482568,-4.22948370276251,0.125,-5.2907298646565275,-1.7953167433634627
15.599999999999977,-3.9464409796104825,492.11264047394957,236.57789063516879,-0.01999999999999999,24.657113782939394,-5.082515599834076,0.875,-5.2907298646565275,-1.7953167433634627
15.799999999999976,-3.9885309017256048,497.0547517894394,235.3939019041251,-0.13724999999999998,24.76399937195938,-6.757371710602623,0.625,-5.2907298646565275,-1.7953167433634627
15.999999999999975,-3.3050749637457066,502.0022994322521,234.03905810672865,-0.01999999999999999,24.71147705616689,-6.79106626336189,0.375,-5.2907298646565275,-1.7953167433634627
16.199999999999974,-3.6157225143002796,506.8898144887444,232.78460467839335,0.09725,24.163673508756364,-5.753468019991131,0.375,-5.2907298646565275,-1.7953167433634627
16.399999999999974,-3.1277789135430134,511.7252039897715,231.59407481533648,-0.01999999999999999,24.190221501514767,-6.151830610577596,0.625,-5.2907298646565275,-1.7953167433634627
16.599999999999973,-2.624094453975101,516.510451436833,230.4388378957653,0.09725,23.662252969100066,-5.400538585134486,0.125,-5.2907298646565275,-1.7953167433634627
16.799999999999972,-2.131356657862302,521.1774389353702,229.43478070626693,0.13725,23.00762201627202,-4.640033309849068,0.125,-5.2907298646565275,-1.7953167433634627
16.99999999999997,-1.85450154398315,525.7082712791274,228.57830840138385,0.1745,22.3007014213004,-3.924689738981824,0.375,-5.2907298646565275,-1.7953167433634627
17.19999999999997,-1.9412377254805724,530.1131338622306,227.83435655869945,0.1745,21.74792440973116,-3.5148286878621957,0.625,-5.2907298646565275,-1.7953167433634627
17.39999999999997,-2.046837268006287,534.4359782434065,227.12641812807377,0.13449999999999998,21.48051940202751,-3.5645556183948175,0.875,-5.2907298646565275,-1.7953167433634627
17.59999999999997,-1.9804651600308252,538.7056913628469,226.40664455067414,0.13449999999999998,21.216611792376415,-3.633180155601415,0.875,-5.2907298646565275,-1.7953167433634627
17.79999999999997,-2.0340234730085442,542.8960080909416,225.69641761877853,0.1745,20.68655548857047,-3.469089163354661,0.375,-5.2907298646565275,-1.7953167433634627
17.999999999999968,-2.7872013055179523,546.9789586916501,225.00642330725358,0.1745,20.142950518514805,-3.430853951894675,0.125,-5.2907298646565275,-1.7953167433634627
18.199999999999967,-2.7183323146984217,550.998118149653,224.24393525524246,0.057249999999999995,20.048644061514842,-4.194026568216511,0.375,-5.2907298646565275,-1.7953167433634627
18.399999999999967,-2.781157237264664,554.9639096983658,223.42170270196183,0.1745,19.609271425613134,-4.028298964589842,0.875,-5.2907298646565275,-1.7953167433634627
