t,reward,x,y,theta,vx,vy,throttle,wind_vx,wind_vy
0.0,0.0,40.374465823216646,398.83150796484045,-0.003940052940073782,44.17148245824237,-3.254393695687358,0.5,-3.1718763149199685,-3.7034058614546352
0.1,-0.18860655096429313,40.374465823216646,398.83150796484045,-0.003940052940073782,44.17148245824237,-3.254393695687358,0.5,-3.1718763149199685,-3.7034058614546352
0.2,-1.0742463777730926,44.78401634662276,398.42032794640136,-0.11619005294007377,44.01952800987982,-4.9692066730941304,0.165,-3.1718763149199685,-3.7034058614546352
0.30000000000000004,-1.7448887555827652,49.173616844869784,397.82617303590496,-0.1745,43.772481955060776,-6.913891536833358,0.165,-3.1718763149199685,-3.7034058614546352
0.4,-2.252114820501841,53.54350957266402,397.06073345689117,-0.1745,43.62537260082403,-8.394900043442329,0.165,-3.1718763149199685,-3.7034058614546352
0.5,-2.6351286611712106,57.90208582823086,396.16471042433943,-0.1745,43.54615251051273,-9.525560607592947,0.165,-3.1718763149199685,-3.7034058614546352
0.6,-2.923771411384806,62.2551052265518,395.1689785624117,-0.1745,43.514235455906054,-10.389076630961586,0.165,-3.1718763149199685,-3.7034058614546352
0.7,-3.013580395488702,66.60661234643582,394.09711548742877,-0.1745,43.51590694177436,-11.048184868697899,0.165,-3.1718763149199685,-3.7034058614546352
0.7999999999999999,-3.20610010195813,70.96387936188592,392.9808186441589,-0.1495,43.6294333672274,-11.277751996699143,0.8300000000000001,-3.1718763149199685,-3.7034058614546352
0.8999999999999999,-3.3501073613448638,75.32849643861107,391.8305604561448,-0.1745,43.66290816727564,-11.727411763582927,0.165,-3.1718763149199685,-3.7034058614546352
0.9999999999999999,-3.457385249875152,79.6972384643525,390.6407078765396,-0.1745,43.71193234755276,-12.069639828521451,0.165,-3.1718763149199685,-3.7034058614546352
1.0999999999999999,-3.5368812983235447,84.07145442961915,389.4207292767083,-0.1745,43.7723869577804,-12.329932168103987,0.165,-3.1718763149199685,-3.7034058614546352
1.2,-3.595384102694279,88.45213789906643,388.177840779282,-0.1745,43.84128243116521,-12.527837780421581,0.165,-3.1718763149199685,-3.7034058614546352
