state,action,value
1,1,0.0
1,2,0.0
1,3,0.0
1,4,0.0
1,5,0.0
1,6,0.0
1,7,0.0
1,8,0.0
1,9,0.0
1,10,0.0
1,11,0.0
1,12,0.0
2,1,0.0
2,2,0.0
2,3,0.0
2,4,0.0
2,5,0.0
2,6,0.0
2,7,0.0
2,8,0.0
2,9,0.0
2,10,0.0
2,11,0.0
2,12,0.0
3,1,25811.537604331585
3,2,0.0
3,3,0.0
3,4,0.0
3,5,0.0
3,6,0.0
3,7,0.0
3,8,0.0
3,9,0.0
3,10,0.0
3,11,0.0
3,12,0.0
4,1,0.0
4,2,0.0
4,3,0.0
4,4,0.0
4,5,0.0
4,6,0.0
4,7,0.0
4,8,0.0
4,9,0.0
4,10,0.0
4,11,0.0
4,12,0.0
5,1,0.0
5,2,0.0
5,3,0.0
5,4,0.0
5,5,0.0
5,6,0.0
5,7,0.0
5,8,0.0
5,9,0.0
5,10,0.0
5,11,0.0
5,12,0.0
6,1,0.0
6,2,0.0
6,3,0.0
6,4,0.0
6,5,0.0
6,6,0.0
6,7,0.0
6,8,0.0
6,9,0.0
6,10,0.0
6,11,0.0
6,12,0.0
7,1,13301.708304979938
7,2,26015.84333976169
7,3,23328.186672861102
7,4,23700.472116435456
7,5,24485.10682471568
7,6,23374.457180710982
7,7,23346.518408201166
7,8,23702.02640876972
7,9,25059.653435137654
7,10,24139.411120245284
7,11,23326.102167628647
7,12,23718.528204172333
8,1,13197.239239385573
8,2,22294.108384723095
8,3,22210.53984825291
8,4,23970.8571524906
8,5,22436.347755519655
8,6,22545.61865864205
8,7,22387.174698320545
8,8,23697.051306526424
8,9,24663.99569372419
8,10,24553.815698832066
8,11,22304.737765004444
8,12,23711.595375756955
9,1,22353.657435225843
9,2,23552.53827940724
9,3,25395.912621536478
9,4,25297.826575996158
9,5,23372.112834227686
9,6,22996.54888108551
9,7,26333.119987276852
9,8,25273.196288925104
9,9,24367.41739128946
9,10,25550.613597085303
9,11,25294.99332905771
9,12,25276.79492630312
10,1,23702.198135791674
10,2,25750.53693391632
10,3,26825.850276122503
10,4,25319.5883736713
10,5,22794.651848794034
10,6,25298.162739138184
10,7,26796.22516838851
10,8,27036.346939790434
10,9,28110.790589454373
10,10,25217.934715993935
10,11,25892.440473271185
10,12,25507.875328367445
11,1,0.0
11,2,0.0
11,3,0.0
11,4,0.0
11,5,0.0
11,6,0.0
11,7,0.0
11,8,0.0
11,9,0.0
11,10,0.0
11,11,0.0
11,12,0.0
12,1,0.0
12,2,0.0
12,3,0.0
12,4,0.0
12,5,0.0
12,6,0.0
12,7,0.0
12,8,0.0
12,9,0.0
12,10,0.0
12,11,0.0
12,12,0.0
13,1,23826.377050934454
13,2,18686.866466910284
13,3,21469.730939524743
13,4,0.0
13,5,0.0
13,6,21502.26564146512
13,7,21291.97546482188
13,8,0.0
13,9,20392.33543823297
13,10,23921.23748294007
13,11,23538.522718022694
13,12,0.0
14,1,26533.321980847664
14,2,27492.93864341677
14,3,0.0
14,4,0.0
14,5,0.0
14,6,0.0
14,7,0.0
14,8,0.0
14,9,0.0
14,10,0.0
14,11,0.0
14,12,0.0
15,1,21208.29483005871
15,2,0.0
15,3,0.0
15,4,0.0
15,5,0.0
15,6,0.0
15,7,0.0
15,8,0.0
15,9,0.0
15,10,0.0
15,11,0.0
15,12,0.0
16,1,0.0
16,2,0.0
16,3,0.0
16,4,0.0
16,5,0.0
16,6,0.0
16,7,0.0
16,8,0.0
16,9,0.0
16,10,0.0
16,11,0.0
16,12,0.0
17,1,22167.957495500028
17,2,21211.433347399234
17,3,20995.075202685483
17,4,23662.130689148762
17,5,22990.80843241913
17,6,21230.900402606007
17,7,21239.190143733016
17,8,23330.244722499927
17,9,22843.42450679631
17,10,21038.462296872407
17,11,21223.88326750737
17,12,23331.03125863737
18,1,22167.125101905604
18,2,21264.660600909912
18,3,21166.753605026268
18,4,23329.335256837105
18,5,21263.122145455753
18,6,21063.354028121463
18,7,23102.96593641236
18,8,23329.353198095556
18,9,21155.761241723812
18,10,21263.624786431978
18,11,23096.753389194637
18,12,23328.318710347845
19,1,20993.89938691303
19,2,25329.3609657799
19,3,22189.2121362784
19,4,22201.283892349293
19,5,25923.603161922558
19,6,22740.664838601093
19,7,23216.97281758977
19,8,22199.713820108576
19,9,23262.413018080206
19,10,19964.658407026673
19,11,25517.022563727573
19,12,22191.571044420038
20,1,23229.066976379498
20,2,23946.411837637424
20,3,23878.77456389459
20,4,22454.408356345448
20,5,24127.1086508917
20,6,24505.139824948154
20,7,24677.159756980975
20,8,22368.382070327265
20,9,22386.89736144999
20,10,23796.893117311916
20,11,24653.58438803628
20,12,23778.754352390282
21,1,0.0
21,2,0.0
21,3,0.0
21,4,0.0
21,5,0.0
21,6,0.0
21,7,0.0
21,8,0.0
21,9,0.0
21,10,0.0
21,11,0.0
21,12,0.0
22,1,0.0
22,2,0.0
22,3,0.0
22,4,0.0
22,5,0.0
22,6,0.0
22,7,0.0
22,8,0.0
22,9,0.0
22,10,0.0
22,11,0.0
22,12,0.0
23,1,18868.422039591373
23,2,20977.498399277352
23,3,20905.861948502938
23,4,21532.042308356322
23,5,20981.176152507178
23,6,20977.534350480557
23,7,21457.492732290793
23,8,21433.878947230965
23,9,23229.29291401901
23,10,22364.19300460551
23,11,23302.720603842074
23,12,20363.144138396718
24,1,21014.08139702312
24,2,22562.929907587684
24,3,0.0
24,4,22160.33502614858
24,5,21747.14726253811
24,6,21295.935350357155
24,7,23822.700168770272
24,8,21936.35586251391
24,9,19290.97609150921
24,10,21418.27547050454
24,11,20748.854891720966
24,12,18546.747169957198
25,1,21256.488007480686
25,2,0.0
25,3,13552.508693899383
25,4,0.0
25,5,0.0
25,6,0.0
25,7,0.0
25,8,0.0
25,9,0.0
25,10,0.0
25,11,17487.50563545228
25,12,0.0
26,1,0.0
26,2,0.0
26,3,0.0
26,4,0.0
26,5,0.0
26,6,0.0
26,7,0.0
26,8,0.0
26,9,0.0
26,10,0.0
26,11,0.0
26,12,0.0
27,1,19778.829329362692
27,2,20669.57063220805
27,3,19268.336399836797
27,4,18535.64893234404
27,5,17691.240644658494
27,6,18099.976865476227
27,7,22200.077021005636
27,8,20931.51881402479
27,9,18987.448524662
27,10,18579.874819394798
27,11,18591.58549675154
27,12,22877.7311182214
28,1,20691.13859101786
28,2,18054.192957418054
28,3,18800.421033572806
28,4,17744.24003718725
28,5,17967.399747221923
28,6,19967.115657111306
28,7,18795.963142120767
28,8,18459.523749623168
28,9,18075.594789436942
28,10,18837.428689935547
28,11,18835.589865966293
28,12,17738.10278211191
29,1,17947.765301011048
29,2,18340.904094213827
29,3,19522.949015999173
29,4,17914.30737809277
29,5,18267.60798633789
29,6,19112.761638094722
29,7,19693.332042126098
29,8,18169.677941276128
29,9,18661.711531856054
29,10,17643.741031170364
29,11,19710.54986717784
29,12,19531.4833828903
30,1,18618.435728835342
30,2,20405.16718922525
30,3,19886.271848409713
30,4,20349.190805793754
30,5,19847.417630372456
30,6,21901.899481952954
30,7,20103.20931590785
30,8,19670.10919874038
30,9,21223.407998780705
30,10,19682.051412615598
30,11,19885.97414838263
30,12,19773.239189929343
31,1,0.0
31,2,0.0
31,3,0.0
31,4,0.0
31,5,0.0
31,6,0.0
31,7,0.0
31,8,0.0
31,9,0.0
31,10,0.0
31,11,0.0
31,12,0.0
32,1,20838.421332494567
32,2,16132.358740701406
32,3,0.0
32,4,15003.098699706765
32,5,0.0
32,6,0.0
32,7,0.0
32,8,0.0
32,9,0.0
32,10,0.0
32,11,0.0
32,12,0.0
33,1,16144.479994207877
33,2,17712.89807866849
33,3,17714.817402823082
33,4,17641.015911199203
33,5,16209.393639704414
33,6,17698.418410380404
33,7,15528.32195626105
33,8,17825.610121969818
33,9,17600.864331243425
33,10,17712.538659466256
33,11,17712.854810213787
33,12,17828.443246756953
34,1,16950.29517554951
34,2,17740.797246212434
34,3,19582.66453833282
34,4,17920.315250646454
34,5,18876.81486509583
34,6,17704.27861760547
34,7,18573.56108937252
34,8,17870.038360152466
34,9,17830.353923336097
34,10,19042.440534310255
34,11,19455.800328467205
34,12,19455.281940959685
35,1,17644.201419032728
35,2,17688.209727233756
35,3,17686.204441618673
35,4,19459.85269511098
35,5,17454.825251903105
35,6,18754.48089961455
35,7,19457.064177932658
35,8,19597.40352279516
35,9,18860.182868716427
35,10,19869.84227047326
35,11,0.0
35,12,17687.943780522382
36,1,0.0
36,2,0.0
36,3,0.0
36,4,0.0
36,5,0.0
36,6,0.0
36,7,0.0
36,8,0.0
36,9,0.0
36,10,0.0
36,11,0.0
36,12,0.0
37,1,17820.249264119833
37,2,19812.09937923221
37,3,15919.794576686587
37,4,17512.201547687917
37,5,17663.35012152126
37,6,17831.462927910336
37,7,14456.943194862954
37,8,16259.938700418576
37,9,17790.82701084209
37,10,14423.083719316826
37,11,16595.37726277737
37,12,16219.715830634867
38,1,17865.62796273869
38,2,16948.58155613898
38,3,17364.193262177418
38,4,16217.542633436515
38,5,16815.077339087828
38,6,16813.340683099603
38,7,18838.8842006646
38,8,16216.562450677267
38,9,16368.016974224547
38,10,17113.681897301205
38,11,16956.852871772273
38,12,16220.339720614322
39,1,16886.291320063832
39,2,16524.374790112644
39,3,15946.156858369064
39,4,17475.26205500918
39,5,15764.277226962591
39,6,16218.039491950227
39,7,15817.189100170766
39,8,17434.886715490575
39,9,16151.984967888966
39,10,18021.204940662104
39,11,17925.05178320064
39,12,16662.749596992013
40,1,17812.751668437
40,2,19122.879805296685
40,3,17628.787202833915
40,4,17214.34201846344
40,5,15849.22382759388
40,6,17214.374406756455
40,7,18648.839977592368
40,8,17209.47620257688
40,9,17868.50388008709
40,10,17254.63169749678
40,11,13699.971552173245
40,12,17214.37135816354
41,1,0.0
41,2,0.0
41,3,0.0
41,4,0.0
41,5,0.0
41,6,0.0
41,7,0.0
41,8,0.0
41,9,0.0
41,10,0.0
41,11,0.0
41,12,0.0
42,1,13106.550814740662
42,2,13530.15647692655
42,3,13873.671338793905
42,4,12170.567611860282
42,5,13283.240102128431
42,6,12922.16758670751
42,7,13490.979683091093
42,8,11801.026165047464
42,9,16158.771847812879
42,10,12922.281560849611
42,11,12863.866165957892
42,12,15323.355790379057
43,1,13211.617432599547
43,2,13557.022657661486
43,3,11980.954896739942
43,4,14069.918113915743
43,5,13555.568145689835
43,6,14683.034447892875
43,7,13656.616037678712
43,8,12907.21969751398
43,9,13549.19143010258
43,10,17312.068719289095
43,11,13514.042315972663
43,12,12907.450467730632
44,1,13188.940743476593
44,2,13589.963059589023
44,3,12319.741538103606
44,4,12191.653370164122
44,5,14427.689225472803
44,6,12300.412638094142
44,7,12227.412532545377
44,8,12269.70214115814
44,9,12448.684724689825
44,10,12227.341553173035
44,11,12909.537925173956
44,12,12236.282937291004
45,1,12871.685975353976
45,2,11865.372794966566
45,3,13181.376991402109
45,4,13030.753755085485
45,5,11864.264269289664
45,6,12079.03494089806
45,7,12023.802091380141
45,8,11874.892946425989
45,9,11864.181185187656
45,10,13079.117280608665
45,11,11864.505483344328
45,12,11989.761141554327
46,1,0.0
46,2,0.0
46,3,0.0
46,4,0.0
46,5,0.0
46,6,0.0
46,7,0.0
46,8,0.0
46,9,0.0
46,10,0.0
46,11,0.0
46,12,0.0
47,1,15473.153223675963
47,2,15843.376007663957
47,3,14140.919407652113
47,4,13370.470750534372
47,5,14367.64710090315
47,6,15177.569648193026
47,7,14374.183899670008
47,8,14912.649040996215
47,9,12174.749689924238
47,10,14294.50336300422
47,11,14216.671734844143
47,12,13029.043521583306
48,1,16817.342025237507
48,2,15565.618277900918
48,3,12751.230967916737
48,4,14146.890132867044
48,5,15310.784644443784
48,6,12743.09022807167
48,7,12755.179514434087
48,8,14160.684972413977
48,9,17328.469737523
48,10,12751.191643861372
48,11,12755.464620728679
48,12,14146.092328324594
49,1,12869.83680484531
49,2,14441.289291382684
49,3,15194.936051349892
49,4,13624.893746620251
49,5,12913.525569305457
49,6,14642.109912785976
49,7,13466.440653469608
49,8,14072.743179626674
49,9,13128.687160649895
49,10,15719.442231105208
49,11,13217.80023421325
49,12,12377.825121674638
50,1,12346.035322792466
50,2,11130.210984642414
50,3,13131.0247735753
50,4,13165.92997027405
50,5,14792.109648642874
50,6,13248.967940164503
50,7,13252.876905863566
50,8,13132.627286660561
50,9,12824.258840990185
50,10,13414.624336901526
50,11,13047.818282382834
50,12,12817.897404525229
