iteration,simulation_duration,total_reward
10000,85.80000000000068,-1527.1427912855659
20000,89.00000000000072,-1564.9288387963443
30000,62.60000000000035,-10676.307523234771
40000,53.800000000000225,8805.836858857756
50000,87.0000000000007,-1377.963369446202
60000,32.99999999999993,-10632.463309880042
70000,43.60000000000008,-10908.52149153032
80000,108.200000000001,-2071.6652134842616
90000,104.40000000000094,-1481.2061593291346
100000,73.0000000000005,-1621.2214423515968
110000,49.80000000000017,-10590.993768715043
120000,34.199999999999946,-11056.102089928874
130000,75.60000000000053,8844.437039013943
140000,88.60000000000072,-10773.918325345836
150000,71.80000000000048,-10821.31871806578
160000,36.999999999999986,-10827.369261218639
170000,77.80000000000057,-1328.3561551396517
180000,47.400000000000134,-10843.400268441945
190000,38.80000000000001,-11293.403703271604
200000,78.20000000000057,-1980.200877334003
210000,45.80000000000011,8650.427450870986
220000,62.00000000000034,8502.80414693133
230000,48.40000000000015,-11021.08922762312
240000,77.80000000000057,-1268.5407913733088
250000,69.80000000000045,-10578.202972652136
260000,99.80000000000088,-11984.524613826907
270000,66.2000000000004,-11927.902423727937
280000,43.00000000000007,8461.997612264524
290000,89.60000000000073,-2144.4796860356128
300000,46.20000000000012,-11036.316172007962
310000,103.60000000000093,-13286.709142671047
320000,79.40000000000059,-10393.149721739088
330000,48.60000000000015,8546.743496251744
340000,27.199999999999935,-10523.231480745895
350000,40.00000000000003,-10515.737252342937
360000,51.20000000000019,8828.952943358165
370000,78.00000000000057,8678.298911143049
380000,37.19999999999999,-10558.662185066014
390000,75.20000000000053,-1343.1259822235568
400000,90.00000000000074,8693.803164462848
410000,38.2,-10776.949697926351
420000,21.399999999999956,-10571.816518885456
430000,36.999999999999986,-11584.144333524484
440000,36.59999999999998,-10648.777781921326
450000,50.60000000000018,-10748.598619417728
460000,74.40000000000052,9188.052248910539
470000,74.00000000000051,-1716.8458549240588
480000,25.59999999999994,-10993.886172242284
490000,36.79999999999998,-10840.100322329465
500000,34.99999999999996,-10582.23543494485
510000,27.199999999999935,-10779.417801476533
520000,44.000000000000085,8583.591927908354
530000,85.20000000000067,-1868.2663957953848
540000,23.999999999999947,-10773.658531526502
550000,56.80000000000027,8568.213887056078
560000,44.40000000000009,-11272.79255945265
570000,58.000000000000284,8913.969852783453
580000,82.80000000000064,-1431.4270439359534
590000,92.20000000000077,8968.808950599452
600000,83.80000000000065,-10777.662459644776
610000,51.800000000000196,8659.622302286734
620000,59.60000000000031,8617.45898836729
630000,73.80000000000051,8981.21699541393
640000,77.80000000000057,-1382.0663387797497
650000,35.79999999999997,8590.586203579434
660000,84.40000000000066,-11078.546917927486
670000,80.80000000000061,-1374.144700079882
680000,43.40000000000008,-10945.790407261187
690000,45.0000000000001,-10972.016391341365
700000,34.199999999999946,-11277.2117716358
710000,34.99999999999996,-10875.337381602116
720000,71.20000000000047,-1524.5922411554425
730000,42.20000000000006,-10913.43693572989
740000,83.40000000000065,8724.871160404606
750000,68.80000000000044,8871.379698413608
760000,42.40000000000006,-10655.331739905974
