iteration,simulation_duration,total_reward
10000,38.10000000000027,-1190.144126035539
20000,31.800000000000182,-1225.4981784092301
30000,34.00000000000021,-1559.2153920240858
40000,24.00000000000007,-10711.828448226963
50000,34.50000000000022,-1751.7300698992212
60000,33.1000000000002,-10062.170262829675
70000,34.40000000000022,-2239.544242126365
80000,28.000000000000128,-10644.57651003713
90000,26.300000000000104,-10781.162073880387
100000,34.200000000000216,-1762.9886998919255
110000,28.000000000000128,-10514.249664049597
120000,30.20000000000016,-10247.582927055708
130000,23.000000000000057,-10805.373796677217
140000,33.500000000000206,-1209.5332030387312
150000,36.80000000000025,-1127.6474669208496
160000,26.70000000000011,-10562.44125421396
170000,35.500000000000234,-1681.8341728245607
180000,36.70000000000025,-1301.7157143552631
190000,30.600000000000165,-10354.720258868914
200000,30.500000000000163,-1423.3818713281464
210000,29.60000000000015,-10115.987606645369
220000,34.70000000000022,-1337.524560007605
230000,35.20000000000023,-1553.7237831785023
240000,29.800000000000153,-10420.791527630088
250000,31.300000000000175,-10363.74473642898
260000,32.30000000000019,-1641.57651986364
270000,25.30000000000009,-10560.499064024609
280000,33.500000000000206,-10168.430454304595
290000,35.30000000000023,-1399.3566503272982
300000,35.600000000000236,-1154.1326164868285
310000,35.10000000000023,-2125.3560330388273
320000,25.700000000000095,-10571.663603392775
330000,27.100000000000115,-10568.722309823741
340000,34.100000000000215,-1183.6948270100029
350000,28.10000000000013,-10497.093656462173
360000,27.700000000000124,-10338.137855843695
370000,31.60000000000018,-10289.131292461629
380000,35.40000000000023,-1592.078753204135
390000,34.50000000000022,-10159.414346177551
400000,29.50000000000015,-10717.652675453024
410000,35.500000000000234,-1625.4759864424332
420000,33.0000000000002,-10068.207535048432
430000,34.60000000000022,-1345.038476259588
440000,36.10000000000024,-1698.6531864268936
450000,22.40000000000005,-10681.414279474848
460000,35.70000000000024,-1811.8702180250725
470000,32.9000000000002,-1667.2926979487634
480000,35.00000000000023,-10207.412830528587
490000,35.80000000000024,-1313.7175877716434
500000,30.600000000000165,-10275.657238040045
510000,35.20000000000023,-1791.960627926223
520000,30.90000000000017,-10524.514987838897
530000,28.500000000000135,-10379.902387424196
540000,35.00000000000023,-10080.179406559526
550000,30.700000000000166,-10440.494817562989
560000,35.30000000000023,-1264.221650502108
570000,24.200000000000074,-10667.651063239782
580000,34.100000000000215,-1737.8923901014027
590000,34.70000000000022,-1837.9852879764412
600000,33.0000000000002,-1111.639441552568
610000,32.700000000000195,-1652.483277106575
620000,36.10000000000024,-1173.7512451873847
630000,38.70000000000028,-1825.4035554735556
640000,33.90000000000021,-1098.693664841811
650000,35.30000000000023,-1082.970979126888
660000,35.10000000000023,-1298.4073836009245
670000,24.60000000000008,-10925.193822509798
680000,33.2000000000002,-10178.988925529904
690000,34.70000000000022,-1335.145951742333
700000,24.00000000000007,-10545.341973157561
710000,35.20000000000023,-1106.5479119233435
720000,34.00000000000021,-1510.108276290889
730000,22.200000000000045,-10845.23878338708
740000,32.700000000000195,-10055.80164527943
750000,30.700000000000166,-10309.53360907009
760000,35.90000000000024,-10081.169386572565
770000,32.000000000000185,-1295.5247127651132
780000,36.300000000000246,-1442.4061258536144
790000,35.30000000000023,-1195.9453437862437
800000,25.100000000000087,-10517.38796836774
810000,33.3000000000002,-10102.16792986517
820000,38.20000000000027,-1128.521806479307
830000,37.700000000000266,-10104.27373882405
840000,33.70000000000021,-1280.2463999633992
850000,34.60000000000022,-1129.596312643196
860000,32.800000000000196,-10145.320052069059
870000,31.400000000000176,-1598.4742901308682
880000,31.60000000000018,-10274.93591455972
890000,34.60000000000022,-1317.7398793809423
900000,27.800000000000125,-10373.938476298465
910000,35.70000000000024,-1389.8867201478768
920000,33.500000000000206,-1491.7970489107367
930000,34.00000000000021,-10082.171243810091
940000,28.300000000000132,-10616.457237275605
950000,29.60000000000015,-10378.454663483495
960000,35.90000000000024,-1167.7467708161792
970000,31.900000000000183,-1841.5540550723836
980000,36.900000000000254,-1861.2703919640549
990000,24.900000000000084,-10449.112284730567
