iteration,simulation_duration,total_reward
10000,67.60000000000042,8384.471155055642
20000,50.60000000000018,8961.131278465624
30000,62.00000000000034,-10755.772153080305
40000,58.60000000000029,8563.96421967954
50000,40.60000000000004,-11452.343397964214
60000,79.00000000000058,-1367.3455981536786
70000,73.0000000000005,-11002.415496067839
80000,78.20000000000057,-1426.8764041263714
90000,43.60000000000008,8578.467260259311
100000,79.00000000000058,-1377.3119412743456
110000,119.80000000000116,-2365.836827289807
120000,89.60000000000073,-11011.92400175102
130000,28.39999999999993,8722.75634066811
140000,72.00000000000048,-10802.831735523741
150000,58.40000000000029,-10696.63313483024
160000,54.40000000000023,8861.816441953506
170000,82.40000000000063,-1576.323770678167
180000,82.40000000000063,-10773.84088651189
190000,76.60000000000055,-1429.7062968185696
200000,104.60000000000095,-2053.2989011499635
210000,38.2,-11577.240686710154
220000,61.80000000000034,-10397.782957118208
230000,40.00000000000003,-10489.19803972159
240000,73.0000000000005,-1386.2376478875249
250000,37.8,-10674.357170025312
260000,63.20000000000036,-10454.886804026462
270000,78.00000000000057,-1453.1298617696866
280000,84.60000000000066,-1937.8632522270102
290000,48.60000000000015,-10608.15473665353
300000,28.59999999999993,-10755.08434230765
310000,47.600000000000136,8839.784057839159
320000,62.80000000000035,8748.185455247483
330000,53.00000000000021,-11162.86639816122
340000,48.60000000000015,-11209.864864136078
350000,47.00000000000013,-10812.316050390576
360000,91.80000000000076,-2205.4862841728564
370000,28.59999999999993,-10449.571426644023
380000,45.60000000000011,8518.678270353728
390000,64.40000000000038,-10353.262628297178
400000,34.199999999999946,-11374.476757066144
410000,41.00000000000004,9042.91342401016
420000,33.59999999999994,-10486.733135121623
430000,59.2000000000003,8989.334010938608
440000,42.600000000000065,8718.42773757438
450000,58.800000000000296,-10644.923902221173
460000,46.20000000000012,8569.39763079277
470000,34.799999999999955,8429.969094411086
480000,48.80000000000015,-10513.21815670339
490000,81.60000000000062,-2134.930657952696
500000,38.400000000000006,-11439.100599597214
510000,90.20000000000074,-1809.9633449527546
520000,61.20000000000033,8429.944668088197
530000,65.00000000000038,9058.768799190886
540000,75.20000000000053,-1297.670586304425
550000,90.20000000000074,-1514.0796714521143
560000,30.599999999999923,-10699.802858777337
570000,39.800000000000026,-11557.01482861867
580000,25.79999999999994,-10523.169343431931
590000,24.199999999999946,-10757.464932028879
600000,57.400000000000276,8684.131989119142
610000,70.00000000000045,-2186.433243331305
620000,72.00000000000048,9006.298864270042
630000,73.6000000000005,-1328.394116761472
640000,57.00000000000027,-10754.134046195033
650000,68.20000000000043,-10506.270823685192
660000,34.59999999999995,-10549.813630211238
670000,42.00000000000006,-10695.308353881857
680000,73.4000000000005,-1406.3056958192597
690000,91.40000000000076,-1606.5019608164841
700000,41.800000000000054,-10799.39962035282
710000,65.40000000000039,-10602.347210890113
720000,49.000000000000156,-11041.85518526898
730000,88.00000000000071,-2270.9251346997085
740000,40.00000000000003,-10973.933512539505
750000,94.2000000000008,-2556.1389538994526
760000,51.20000000000019,9058.677828256434
770000,32.39999999999992,8655.026967190695
780000,71.40000000000047,-1287.0997543339515
790000,31.39999999999992,-10564.077204019766
800000,79.8000000000006,-10900.037145436063
810000,57.400000000000276,-10445.347837560766
820000,54.600000000000236,8778.487968783174
830000,29.19999999999993,-10779.594807974645
840000,85.40000000000067,-1429.3790031521896
850000,31.59999999999992,-10508.772926044227
860000,58.20000000000029,-10816.243414243101
870000,37.8,8677.245759209301
880000,46.60000000000012,-10391.866567374585
890000,57.00000000000027,9021.120355958727
900000,88.60000000000072,-1779.2143846413937
910000,64.60000000000038,-10896.116816036492
920000,41.00000000000004,-10980.047690384436
930000,43.200000000000074,-10470.89353980666
940000,86.8000000000007,8886.282770557265
950000,56.20000000000026,-10440.770864284455
960000,49.600000000000165,-10528.731968213053
970000,44.40000000000009,-10577.055482274289
980000,49.80000000000017,-11378.412023586656
990000,59.400000000000304,-10535.713965766876
1000000,45.0000000000001,-11035.617749669806
1010000,72.00000000000048,-1235.4176358107793
1020000,68.40000000000043,8736.842003718652
1030000,48.200000000000145,-12103.676540217497
1040000,46.40000000000012,7656.9520875506805
1050000,74.00000000000051,-1369.4959497073041
1060000,75.80000000000054,-10920.212626601162
1070000,30.799999999999923,8944.803671612975
1080000,93.40000000000079,-1967.0197929859821
1090000,52.2000000000002,-11198.91592112862
1100000,82.80000000000064,-1970.2935514448163
1110000,78.40000000000057,-1274.7460449530818
1120000,61.600000000000335,-10539.335880585922
1130000,48.200000000000145,-10608.432862024307
1140000,55.40000000000025,8625.573171222552
1150000,35.39999999999996,-10538.756170314422
1160000,52.2000000000002,-10425.911217153116
1170000,31.39999999999992,-10573.704174207574
1180000,39.20000000000002,-11154.420425922825
1190000,62.00000000000034,8507.136909774757
1200000,30.199999999999925,-10617.272027658295
1210000,85.20000000000067,-1821.6012557456484
1220000,90.60000000000075,-10529.748311292306
1230000,102.60000000000092,9177.366655680293
1240000,33.19999999999993,-11200.164872857342
1250000,27.199999999999935,-10779.25396857892
1260000,51.000000000000185,8402.427052825466
1270000,51.20000000000019,8630.219825434162
1280000,76.20000000000054,-2965.186752412875
1290000,67.80000000000042,-1231.710365287054
1300000,49.80000000000017,-10854.92057123163
1310000,43.60000000000008,-10997.512613918168
1320000,39.60000000000002,-10643.129976975306
1330000,46.60000000000012,-10525.148945344992
1340000,48.40000000000015,-10786.12170291323
1350000,58.60000000000029,8478.726618201808
1360000,56.40000000000026,8770.463415805885
1370000,41.800000000000054,-10598.672412385136
1380000,75.00000000000053,-11094.74529153604
1390000,30.999999999999922,8896.227751874248
1400000,24.199999999999946,-10493.327219569122
1410000,68.40000000000043,-1246.8343206251689
1420000,108.600000000001,8823.820813875556
1430000,37.19999999999999,-10595.159552020985
1440000,95.00000000000081,-11600.453329811513
1450000,50.80000000000018,-10536.499989684404
1460000,104.00000000000094,-2708.3574753091657
1470000,61.80000000000034,-11132.405221047537
1480000,42.40000000000006,8805.103308224197
1490000,34.59999999999995,-10601.088096980104
1500000,73.4000000000005,-10874.656360203486
1510000,84.40000000000066,-1407.8803769230688
1520000,36.39999999999998,-10555.42798585762
1530000,46.60000000000012,8606.444394319846
1540000,99.60000000000088,-1708.2256095627808
1550000,47.20000000000013,8317.122967049485
1560000,67.80000000000042,-10762.841915583202
1570000,27.799999999999933,-10524.669683667827
1580000,28.99999999999993,-10825.312955025505
1590000,23.19999999999995,-10666.84484799621
1600000,94.80000000000081,-2877.05274658088
1610000,25.199999999999942,-10896.284267302795
1620000,47.80000000000014,-11123.725430646786
1630000,82.00000000000063,-1361.5765001245431
1640000,73.80000000000051,8688.589074333573
1650000,52.2000000000002,-10606.506054905172
1660000,26.399999999999938,-10740.497161063782
1670000,71.00000000000047,-1207.3159996491738
1680000,47.00000000000013,-10388.665049455187
1690000,30.399999999999924,-10661.659148767463
1700000,40.00000000000003,-11046.52237295205
1710000,53.60000000000022,8554.890391757628
1720000,85.20000000000067,-1301.8701422620081
1730000,61.20000000000033,-11065.404989031693
1740000,95.40000000000082,-1714.2615627562377
1750000,97.40000000000084,-1793.040683899725
1760000,15.999999999999975,-10612.941569540548
1770000,38.2,-10552.08611308923
1780000,48.00000000000014,9207.054923802305
1790000,81.20000000000061,-10745.130912588404
1800000,80.4000000000006,-1436.7212135272998
1810000,71.80000000000048,-1943.4024648739628
1820000,66.80000000000041,8550.745310492282
1830000,55.40000000000025,8444.448079084723
1840000,47.80000000000014,8768.235066446148
1850000,75.40000000000053,8464.692024902944
1860000,81.80000000000062,-2021.9088427201123
1870000,56.20000000000026,8694.500255258848
1880000,81.40000000000062,-1656.364288947621
1890000,84.00000000000065,-2011.826255738381
1900000,30.599999999999923,-11435.250718932195
1910000,81.60000000000062,-10625.87820094083
1920000,26.19999999999994,-10422.037500131755
1930000,53.00000000000021,-10756.719158945409
1940000,53.800000000000225,-11405.60795909264
1950000,88.20000000000071,8834.99134213495
1960000,30.399999999999924,-10982.967757231801
1970000,40.80000000000004,-10516.942736677278
1980000,93.40000000000079,-4763.93700845698
1990000,28.199999999999932,-10587.199185687086
2000000,34.799999999999955,-10527.827445652129
2010000,38.60000000000001,-10422.72791738677
2020000,80.2000000000006,-3402.9280971711446
2030000,65.60000000000039,8814.140483430278
2040000,31.59999999999992,-10668.014907824652
2050000,79.40000000000059,-1293.8360900459754
2060000,28.39999999999993,-10882.407432562746
2070000,98.60000000000086,8544.342939883642
2080000,90.40000000000074,-11164.0179084295
2090000,30.399999999999924,-10852.003476004635
2100000,36.39999999999998,-11062.049431609445
2110000,34.39999999999995,-10569.24702868399
2120000,60.40000000000032,-10922.308560153826
2130000,59.0000000000003,-11667.976451608465
2140000,70.40000000000046,-10591.049053852383
2150000,62.200000000000344,9059.657513450184
2160000,75.20000000000053,8700.058308659642
2170000,55.00000000000024,-10973.365261339844
2180000,32.99999999999993,-10488.852963030342
2190000,43.60000000000008,-10762.43889671145
2200000,57.80000000000028,-10851.20882735182
2210000,44.40000000000009,-11672.677742087459
2220000,40.80000000000004,-11437.579015079045
2230000,73.2000000000005,-1419.3099795837431
2240000,76.60000000000055,-1387.4123552648475
2250000,55.40000000000025,-11044.015406065007
2260000,81.20000000000061,8854.514066405227
2270000,55.60000000000025,-10586.58080083807
