iteration,simulation_duration,total_reward
10000,70.40000000000046,8994.931341939011
20000,55.00000000000024,-11567.813689383667
30000,74.40000000000052,-10731.197932668147
40000,34.99999999999996,-10773.737843237044
50000,110.80000000000103,-1482.022657565105
60000,81.40000000000062,-1854.4866112768648
70000,39.000000000000014,8618.689043202476
80000,79.40000000000059,-1695.5463519136308
90000,54.40000000000023,8697.805201946823
100000,81.80000000000062,9194.520067160985
110000,49.600000000000165,-10511.540812178662
120000,82.60000000000063,8764.269581505734
130000,78.80000000000058,-11188.625349022195
140000,21.999999999999954,-10819.489482784318
150000,30.599999999999923,-11054.080514198153
160000,50.400000000000176,-11137.018717155472
170000,52.400000000000205,-10478.985958172674
180000,53.60000000000022,-10999.753222140613
190000,78.60000000000058,-11291.393778716989
200000,41.800000000000054,-12219.421033904739
210000,39.60000000000002,-10944.55439384524
220000,27.799999999999933,-10789.259324093238
230000,20.999999999999957,-11032.212041162067
240000,38.400000000000006,-11715.20796891742
250000,42.80000000000007,9024.543104718003
260000,56.000000000000256,-10996.590891861555
270000,71.00000000000047,-10728.14156252379
280000,37.599999999999994,8651.549402910923
290000,69.40000000000045,8826.922947457215
300000,43.00000000000007,-10598.076701711681
310000,93.00000000000078,-1480.2333580294442
320000,74.80000000000052,-1273.8314049220755
330000,52.80000000000021,-10520.761497057194
340000,41.40000000000005,8806.171671868125
350000,64.60000000000038,8589.675623545176
360000,32.19999999999992,-11255.857511599464
370000,72.00000000000048,-11001.36195979868
380000,30.399999999999924,-10639.330452576487
390000,80.6000000000006,-1452.4813624423618
400000,39.000000000000014,-10856.980581133274
410000,78.20000000000057,-1334.5438456075153
420000,85.20000000000067,-1610.6301141487604
430000,38.0,-11966.908845679127
440000,65.20000000000039,8767.98792318114
450000,126.60000000000126,-2355.387326653466
460000,50.80000000000018,-10439.035782854578
470000,115.2000000000011,-1857.0364080836353
480000,57.80000000000028,-10716.95344094568
490000,32.99999999999993,-10905.890976289258
500000,68.80000000000044,-1199.4670857076653
510000,81.00000000000061,-1515.660771748736
520000,38.60000000000001,-10910.00408006918
530000,35.19999999999996,-11083.750834956592
540000,82.40000000000063,8939.010255836592
550000,46.800000000000125,-11431.800359350482
560000,40.400000000000034,-11611.239438628869
570000,60.60000000000032,6474.233320338559
580000,84.40000000000066,-1449.2535654574142
590000,40.80000000000004,-10520.887268420229
600000,80.80000000000061,-1476.201523632213
610000,52.2000000000002,-12969.355863136068
620000,22.399999999999952,-11094.210004658453
630000,43.200000000000074,-11046.380020942568
640000,75.60000000000053,-10876.558462088735
650000,40.00000000000003,-10514.819374638108
660000,48.00000000000014,-10725.21235872274
670000,37.599999999999994,-10972.17002405584
680000,31.99999999999992,8593.424000055293
690000,51.800000000000196,-11239.262063789824
700000,28.99999999999993,-11009.665850482907
710000,55.80000000000025,-10657.2572941795
720000,43.80000000000008,-10401.58008948288
730000,93.00000000000078,-2458.7174753200234
740000,55.00000000000024,8599.269459111007
750000,65.8000000000004,-10991.979162116888
760000,28.199999999999932,-10949.94173883369
770000,41.00000000000004,8930.334928232767
780000,41.200000000000045,-10624.989348800409
790000,39.000000000000014,-11166.229605677672
800000,35.79999999999997,-10704.017269445441
810000,30.799999999999923,-10773.096285379752
820000,35.99999999999997,-10566.02054722929
830000,22.59999999999995,-11278.120131411968
840000,63.000000000000355,-10402.110191268093
850000,46.60000000000012,-10529.280971148548
860000,76.20000000000054,9075.045795493928
870000,34.799999999999955,-10461.734545964933
880000,75.00000000000053,-1372.0488856912457
890000,37.8,-10590.22518418716
900000,30.399999999999924,-11005.703403262634
910000,62.80000000000035,9092.810609513737
920000,56.000000000000256,-11213.641848073055
930000,77.80000000000057,-1472.598395091625
940000,83.60000000000065,8835.943962412042
950000,60.800000000000324,-10801.665021043133
960000,82.60000000000063,-2974.705744023332
970000,25.199999999999942,-10663.78548991079
980000,55.40000000000025,-10489.950900441283
990000,57.00000000000027,-11169.307816885512
